idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
4318,106233,105438,3-6 6-2 7-5 6-1,R128,158,5,1,50,43,26,6,9,6,4,69,44,19,10,17,15,69
4319,105676,106296,6-3 6-3 6-4,R128,98,3,0,50,36,21,5,7,6,2,60,32,15,5,11,13,242
4320,104122,103893,6-3 6-0 6-2,R128,111,2,2,52,36,14,4,6,0,1,43,22,9,7,15,126,54
4321,106210,104330,6-4 6-4 6-7(5) 6-0,R128,146,10,2,71,58,23,0,0,6,1,85,59,17,4,9,60,70
4322,104597,104259,5-7 6-2 6-2 6-4,R128,157,19,4,67,57,24,7,9,5,3,61,40,29,4,10,49,26
4323,105311,106000,2-6 7-6(8) 6-4 7-5,R128,180,2,1,93,63,25,0,5,4,1,112,68,26,13,18,29,73
4324,105208,104312,6-3 7-5 6-4,R128,128,16,6,55,44,27,6,6,4,1,54,39,20,5,8,80,38
4325,104571,104180,7-5 6-4 6-1,R128,117,7,1,52,36,15,4,7,10,12,65,41,16,15,23,39,42
4326,104542,105526,6-3 6-4 6-4,R128,121,8,3,61,45,21,4,5,2,4,60,39,13,4,8,7,101
4327,105683,104386,6-3 6-2 7-6(5),R128,129,10,5,44,41,22,0,1,4,2,49,35,25,11,15,9,680
4328,105173,105062,6-4 2-6 6-2 6-4,R128,159,12,2,63,43,23,2,7,3,1,74,43,24,10,17,58,83
4329,105413,103926,6-2 6-3 4-6 6-4,R128,156,7,3,72,58,18,6,7,1,2,81,44,30,14,19,133,105
4330,106298,103898,6-3 4-6 6-4 7-6(4),R128,186,12,6,87,63,33,15,20,8,2,82,55,22,5,11,31,548
4331,106058,104898,6-3 7-5 3-6 6-7(3) 6-2,R128,195,8,8,92,69,39,9,11,11,5,114,76,30,14,19,25,86
4332,104460,104534,6-7(5) 6-4 7-6(5) 4-6 6-4,R128,213,4,3,130,85,29,16,24,4,4,106,67,43,5,14,116,62
4333,105077,104547,6-3 4-6 7-5 6-0,R128,185,8,0,75,53,26,8,10,8,5,83,51,22,10,17,55,89
4334,105477,105227,7-6(4) 3-6 6-4 6-2,R128,170,4,5,87,56,25,7,12,13,2,62,47,22,3,9,166,10
4335,104468,104297,7-6(5) 6-4 6-2,R128,159,4,4,56,33,31,7,12,0,5,57,31,18,5,13,18,85
4336,105550,106043,6-2 3-6 6-2 6-3,R128,142,5,1,72,54,14,6,9,1,2,72,41,15,8,15,48,63
4337,105583,106045,6-4 6-3 6-3,R128,101,1,1,61,43,17,4,5,4,3,46,29,16,6,11,81,53
4338,104678,105777,2-6 6-3 5-7 7-5 6-3,R128,225,7,2,119,74,30,11,17,7,10,99,67,27,5,12,24,36
4339,104871,104919,6-4 3-6 6-4 6-2,R128,160,8,9,63,54,21,7,9,9,3,82,57,18,7,12,32,68
4340,106361,106148,6-2 4-6 6-3 1-6 6-1,R128,189,7,2,102,66,26,13,19,0,2,95,54,20,9,17,132,114
4341,106121,105373,3-6 4-6 7-5 6-4 3-0 RET,R128,189,7,2,86,58,22,10,17,10,6,81,52,22,3,11,93,45
4342,104527,104586,4-6 6-1 3-6 6-3 6-4,R128,191,9,4,90,70,28,8,10,9,1,106,64,38,12,16,4,59
4343,105453,104620,6-1 7-5 6-3,R128,120,4,3,45,36,24,3,4,1,2,55,35,13,3,9,6,115
4344,105723,103794,6-2 6-2 6-4,R128,80,7,3,39,32,22,1,2,7,3,54,29,10,2,8,40,96
4345,104471,104022,6-4 5-7 7-5 2-6 6-3,R128,256,13,6,110,76,31,12,18,4,8,103,66,38,8,15,77,78
4346,104269,105449,7-5 6-4 7-5,R128,140,5,3,74,51,20,6,7,5,5,76,51,19,9,13,52,34
4347,106401,106065,7-6(6) 7-6(6) 6-4,R128,142,16,2,64,52,27,1,1,5,2,79,54,31,12,13,19,124
4348,104997,104494,6-1 6-2 7-6(5),R128,102,3,8,59,41,19,2,5,2,4,60,33,15,8,15,123,203
4349,106216,105023,6-3 6-1 6-7(3) 6-3,R128,124,3,3,68,47,35,9,10,11,3,67,52,13,8,14,103,37
4350,104755,105064,6-1 6-3 6-4,R128,128,3,0,59,41,13,7,9,1,4,52,27,16,9,16,12,57
4351,104545,105357,6-7(4) 7-6(12) 7-6(7) 7-5,R128,200,40,5,115,94,22,3,6,5,2,125,78,37,6,10,17,61
4352,106378,105932,7-6(4) 6-7(7) 7-5 6-1,R128,167,16,5,82,70,27,3,4,4,7,91,62,27,7,11,82,104
4353,104559,105385,7-6(1) 6-2 6-3,R128,114,8,6,43,34,23,4,8,2,6,56,34,16,9,16,79,76
4354,105332,105430,6-2 4-6 6-4 1-6 6-4,R128,179,9,10,60,39,41,7,16,2,6,87,48,26,9,19,21,137
4355,103333,103656,6-2 7-6(7) 7-6(5),R128,108,31,3,60,59,19,1,2,3,3,77,56,15,3,6,28,98
4356,111442,111513,6-3 6-4 7-5,R128,128,6,1,61,44,21,2,3,1,4,56,35,21,3,7,94,215
4357,106288,105515,7-5 7-6(5) 7-6(6),R128,206,4,4,73,49,19,3,9,2,0,98,55,24,10,17,164,216
4358,104918,103285,3-6 3-6 6-0 6-3 7-5,R128,221,14,2,91,64,26,4,8,4,8,92,59,25,4,10,2,128
4359,104925,104327,7-5 6-3 6-4,R64,137,4,4,70,47,20,2,4,3,5,54,34,22,7,12,1,161
4360,105379,105807,7-6(4) 6-3 4-6 5-7 6-2,R64,199,23,1,80,64,35,9,14,10,2,87,63,24,4,11,66,43
4361,106432,106071,3-6 6-2 7-6(4) 7-6(6),R64,166,17,7,81,59,29,3,5,15,2,95,69,26,10,13,47,22
4362,105138,103908,7-6(5) 6-4 6-1,R64,142,6,1,64,47,19,6,8,2,5,51,33,19,3,9,16,65
4363,103970,104338,6-7(4) 6-3 6-4 6-2,R64,192,6,3,92,58,18,11,17,1,1,110,56,16,10,21,11,92
4364,103852,103607,6-3 7-6(8) 6-3,R64,150,15,0,69,57,18,4,5,4,1,84,53,22,10,13,23,87
4365,104655,111460,7-6(4) 6-3 7-6(6),R64,141,19,5,62,53,28,2,3,11,9,81,57,26,11,13,27,154
4366,104607,104291,6-1 2-6 6-2 6-4,R64,134,11,1,51,42,25,3,5,1,3,51,38,17,10,15,8,72
4367,104745,105487,6-3 6-0 6-3,R64,104,0,2,56,39,9,7,9,2,3,50,23,12,2,10,5,99
4368,104719,103917,6-3 6-2 1-0 RET,R64,83,3,0,29,19,10,0,2,1,3,42,18,13,7,13,56,44
4369,100644,103565,6-1 3-6 6-1 6-4,R64,129,5,2,60,47,18,5,8,11,7,48,35,20,5,12,41,90
4370,106233,104198,7-5 6-4 7-6(3),R64,145,7,7,57,40,31,6,9,5,4,52,37,28,7,12,15,51
4371,105676,104122,7-5 6-1 6-4,R64,122,4,2,39,29,25,3,5,4,0,69,41,10,8,15,13,126
4372,104597,106210,6-4 6-4 6-3,R64,128,7,2,39,29,24,2,4,10,8,76,43,24,13,19,49,60
4373,105208,105311,6-2 7-5 6-3,R64,109,16,2,41,35,19,2,3,3,1,60,40,14,7,13,80,29
4374,104542,104571,6-7(6) 3-6 6-3 6-2 6-2,R64,206,5,5,95,70,26,6,9,11,3,81,60,28,10,17,7,39
4375,105683,105173,6-1 7-6(0) 6-1,R64,96,7,1,54,41,22,0,0,4,3,45,30,9,3,7,9,58
4376,105413,106298,6-3 7-5 6-3,R64,135,1,2,76,50,22,10,12,3,4,48,29,20,2,8,133,31
4377,106058,104460,6-3 7-6(5) 6-2,R64,110,6,5,59,53,11,4,6,4,2,74,46,11,9,15,25,116
4378,105077,105477,6-3 6-4 7-5,R64,169,4,2,74,45,27,7,10,3,3,76,45,22,15,21,55,166
4379,104468,105550,4-6 1-6 7-5 7-6(4) 6-4,R64,272,9,4,117,78,32,11,19,2,2,115,76,27,10,17,18,48
4380,104678,105583,6-7(4) 6-3 6-0 RET,R64,119,2,1,56,40,22,5,7,5,3,56,32,16,3,9,24,81
4381,104871,106361,6-4 6-2 6-4,R64,91,8,2,45,40,16,0,0,5,4,55,42,12,6,10,32,132
4382,104527,106121,7-6(7) 6-3 6-4,R64,127,12,1,59,48,21,2,3,7,2,76,50,24,13,17,4,93
4383,105453,105723,6-3 6-3 6-3,R64,108,2,1,59,43,18,7,9,4,3,41,25,18,2,8,6,40
4384,104269,104471,6-2 6-1 6-3,R64,100,5,0,52,40,11,5,6,5,1,49,25,14,10,17,52,77
4385,106401,104997,6-3 6-2 6-1,R64,70,11,0,45,36,15,1,1,4,4,39,26,14,7,13,19,123
4386,104755,106216,6-1 7-6(3) 6-3,R64,130,2,1,55,40,23,1,2,2,2,49,30,25,7,11,12,103
4387,104545,106378,6-4 6-4 6-4,R64,106,18,4,49,42,20,3,3,7,2,51,36,21,6,9,17,82
4388,104559,105332,6-3 6-2 3-6 6-2,R64,142,6,3,58,46,26,10,13,8,5,64,38,30,15,22,79,21
4389,103333,111442,6-7(2) 6-3 7-6(3) 6-7(4) 12-10,R64,271,41,10,145,120,36,9,10,12,4,132,108,37,8,11,28,94
4390,104918,106288,6-2 2-6 4-6 6-2 6-3,R64,214,3,4,82,56,27,9,14,5,4,96,62,20,9,16,2,164
4391,104925,105379,6-2 6-3 6-3,R32,122,5,0,71,48,12,5,7,8,2,53,34,11,10,17,1,66
4392,105138,106432,6-2 6-3 6-3,R32,119,3,1,54,44,10,1,2,6,3,50,26,16,6,12,16,47
4393,103970,103852,6-4 7-6(6) 6-1,R32,143,4,5,57,44,15,1,3,6,1,74,45,19,7,13,11,23
4394,104607,104655,4-6 6-3 6-2 7-5,R32,165,10,5,74,61,30,8,9,5,0,63,41,30,6,10,8,27
4395,104719,104745,W/O,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5
4396,106233,100644,6-7(4) 6-3 6-3 6-3,R32,169,6,2,78,56,34,7,8,6,5,72,49,22,10,15,15,41
4397,105676,104597,6-2 4-6 6-3 4-6 6-2,R32,174,10,4,79,58,32,9,13,17,9,63,46,30,7,14,13,49
4398,105208,104542,2-5 RET,R32,40,3,2,14,8,2,3,4,0,0,29,21,2,5,5,80,7
4399,105683,105413,7-6(4) 6-2 6-3,R32,161,7,3,59,41,20,5,8,0,6,79,38,17,12,19,9,133
4400,105077,106058,6-7(2) 6-4 6-4 4-6 6-4,R32,251,8,7,116,83,27,16,21,10,2,118,78,31,9,16,55,25
4401,104678,104468,6-4 6-2 6-2,R32,131,4,3,49,39,17,5,6,0,3,69,34,16,8,14,24,18
4402,104527,104871,6-4 6-3 7-5,R32,119,4,2,48,36,24,2,4,6,2,65,45,12,4,9,4,32
4403,105453,104269,6-3 6-4 3-6 2-6 6-4,R32,201,4,7,96,61,24,11,19,7,7,105,69,19,10,18,6,52
4404,104755,106401,6-2 7-6(7) 6-2,R32,130,8,2,61,46,22,3,4,8,0,71,46,14,7,12,12,19
4405,104545,104559,7-6(7) 4-6 2-6 6-4 6-2,R32,187,34,4,103,77,23,6,10,4,4,100,75,19,5,9,17,79
4406,104918,103333,6-1 6-4 7-6(3),R32,116,8,2,64,56,12,0,0,14,5,57,44,15,7,10,2,28
4407,104925,105138,3-6 6-4 6-1 7-5,R16,192,2,5,82,53,17,5,11,1,2,102,55,17,13,22,1,16
4408,104607,103970,6-3 7-5 6-3,R16,132,5,1,62,46,23,9,9,4,3,53,38,17,7,11,8,11
4409,106233,104719,6-2 6-7(2) 6-1 6-4,R16,171,3,3,71,54,30,6,7,2,3,78,53,21,10,16,15,56
4410,105676,105208,4-6 6-2 6-2 6-3,R16,155,7,3,57,42,28,3,5,7,9,62,40,32,17,24,13,80
4411,105077,105683,6-2 6-4 6-4,R16,139,2,2,67,49,15,6,7,7,4,62,39,16,9,14,55,9
4412,104527,104678,7-6(5) 6-7(7) 6-3 6-2,R16,176,19,4,84,60,34,3,5,9,3,85,61,18,5,10,4,24
4413,104755,105453,6-4 6-2 4-6 6-2,R16,154,6,2,59,43,25,3,6,3,4,77,48,16,6,13,12,6
4414,104918,104545,7-6(9) 6-4 6-3,R16,160,9,6,65,54,26,5,5,18,4,87,64,15,8,10,2,17
4415,104925,104607,6-3 7-5 6-3,QF,126,0,1,49,35,21,4,6,4,3,46,31,13,2,8,1,8
4416,106233,105676,4-6 7-6(7) 6-4 6-1,QF,171,2,3,91,60,25,7,13,3,9,74,50,23,9,17,15,13
4417,104527,105077,6-2 6-1 7-6(7),QF,115,8,3,46,36,29,3,4,2,0,57,34,17,6,11,4,55
4418,104918,104755,5-7 7-6(3) 6-0 6-2,QF,203,11,4,70,52,27,5,8,2,4,88,47,29,11,18,2,12
4419,104925,106233,6-2 6-1 6-4,SF,108,2,1,50,36,16,3,4,2,3,50,27,15,7,13,1,15
4420,104918,104527,6-4 6-2 4-6 6-2,SF,155,3,2,73,58,22,4,5,1,2,63,43,22,10,15,2,4
4421,104925,104918,3-6 6-1 6-2 6-4,F,183,4,3,76,49,20,7,10,5,3,55,34,22,7,14,1,2
4422,105379,124014,7-6(5) 6-2,R32,69,12,0,35,31,18,1,1,9,6,36,30,13,1,3,58,273
4423,103908,104330,6-4 6-4,R32,70,3,3,33,28,14,0,0,5,1,30,24,12,3,5,60,72
4424,103917,105041,6-1 6-4,R32,64,4,2,32,26,12,2,2,2,1,27,19,9,2,5,49,119
4425,111578,106415,6-1 2-6 6-3,R32,120,10,7,43,34,11,8,12,2,2,48,28,16,9,15,196,117
4426,105147,104471,6-3 1-6 6-0,R32,79,6,3,45,32,8,3,5,8,3,34,22,10,0,4,105,70
4427,105023,103794,7-6(3) 7-6(5),R32,81,12,2,40,36,21,0,0,5,5,41,33,22,0,0,37,116
4428,105173,104312,6-4 6-4,R32,90,6,3,46,34,18,7,7,5,6,35,27,16,7,9,55,40
4429,106421,104547,6-3 6-1,R32,63,10,2,28,24,12,1,2,2,2,30,18,6,4,9,256,92
4430,104997,105438,6-4 6-0,R32,46,1,0,19,18,14,0,0,5,2,29,14,7,1,5,118,74
4431,104180,104898,7-6(7) 6-4,R32,85,24,4,52,43,11,5,5,8,2,53,40,10,3,4,44,82
4432,104198,105577,7-6(7) 6-2,R32,82,7,3,32,28,17,3,4,6,5,33,23,16,2,5,53,46
4433,104534,106261,7-5 6-7(6) 7-6(5),R32,138,8,9,68,55,21,2,5,11,5,66,46,30,5,9,68,146
4434,106071,105379,6-4 6-3,R16,70,8,2,45,29,15,3,4,9,2,40,26,8,3,6,23,58
4435,103917,103908,4-6 6-1 6-4,R16,105,8,5,55,43,15,1,2,8,1,44,31,15,4,7,49,60
4436,111578,105449,6-3 6-4,R16,85,3,4,30,20,21,7,9,3,2,41,25,12,6,11,196,39
4437,105023,105147,6-3 6-4,R16,57,11,1,34,30,10,0,0,3,1,33,23,9,2,4,37,105
4438,105173,106421,6-4 6-2,R16,58,5,1,27,24,13,0,0,4,1,30,23,9,2,5,55,256
4439,103333,104997,7-6(4) 7-6(5),R16,84,20,2,57,47,14,1,1,2,3,50,41,18,0,0,28,118
4440,104180,104198,7-5 6-1,R16,78,13,1,33,26,16,2,2,2,5,34,25,11,5,8,44,53
4441,103970,104534,6-4 6-4,R16,88,1,3,54,32,13,10,13,1,3,32,19,13,5,10,14,68
4442,103917,106071,6-7(5) 6-4 6-2,QF,107,12,3,61,52,14,3,4,14,5,49,36,17,3,7,49,23
4443,105023,111578,6-3 6-0,QF,55,7,1,27,24,12,3,3,1,5,28,17,4,2,6,37,196
4444,103333,105173,6-3 6-4,QF,62,22,4,36,33,11,3,3,4,5,30,24,10,4,6,28,55
4445,104180,103970,4-6 6-4 7-6(5),QF,138,17,5,66,52,21,4,5,3,3,63,45,29,4,5,44,14
4446,103917,105023,6-7(5) 6-4 6-4,SF,116,4,2,54,42,28,2,2,19,1,64,50,20,6,8,49,37
4447,104180,103333,7-6(5) 7-6(4),SF,85,22,1,51,49,11,0,0,21,6,47,42,15,0,0,44,28
4448,103917,104180,6-4 6-4,F,76,7,1,47,34,10,3,4,9,1,38,25,10,0,3,49,44
4449,103285,104797,7-5 3-6 6-3,R32,123,8,7,57,46,14,7,10,9,4,50,37,14,1,5,129,64
4450,106045,105583,6-0 6-2,R32,44,3,0,23,20,8,0,0,3,2,32,17,2,3,8,56,80
4451,104259,105732,6-4 6-1,R32,55,7,1,25,22,10,0,0,4,4,28,16,13,3,7,26,79
4452,105526,104571,4-6 6-1 6-4,R32,101,7,2,51,38,21,2,3,6,5,45,33,21,6,9,89,41
4453,105223,105777,6-4 6-2,R32,69,12,2,29,27,11,0,0,4,5,32,21,12,6,9,223,36
4454,105357,106298,6-7(3) 6-3 6-4,R32,123,2,1,68,46,27,4,5,9,8,56,46,16,4,7,66,29
4455,104022,103852,7-6(3) 6-3,R32,88,8,3,49,36,17,3,4,6,4,38,26,15,2,4,76,22
4456,104660,123828,6-3 0-0 RET,R32,36,6,0,20,15,5,2,2,2,1,20,11,6,1,3,100,429
4457,105032,105011,7-5 6-4,R32,75,15,0,38,35,9,0,0,8,0,36,25,17,3,5,115,73
4458,104252,104678,6-4 7-6(4),R32,70,3,0,42,35,11,1,2,10,4,34,26,13,0,2,226,21
4459,103582,104291,6-7(7) 6-2 6-4,R32,119,14,0,60,46,20,6,7,7,2,62,42,22,6,10,121,63
4460,126203,104802,3-6 7-6(6) 6-1,R32,88,19,2,48,41,20,2,3,16,6,66,47,21,5,8,65,0
4461,103285,105227,7-6(4) 7-5,R16,102,10,6,46,42,13,1,1,12,1,37,31,20,1,2,129,13
4462,104259,106045,7-5 6-3,R16,76,10,4,37,31,14,4,5,2,2,31,21,13,2,5,26,56
4463,104468,105526,6-4 4-6 6-2,R16,100,6,2,43,35,20,2,3,7,4,52,40,16,6,9,18,89
4464,105223,105357,6-4 6-4,R16,82,8,1,35,30,11,0,0,1,1,40,25,15,5,7,223,66
4465,104022,104660,6-3 7-6(1),R16,80,3,1,46,35,12,1,2,7,3,28,22,17,1,3,76,100
4466,106233,105032,7-6(3) 7-6(2),R16,90,11,5,38,34,24,0,0,21,7,37,32,22,1,1,7,115
4467,104252,103582,6-3 3-6 6-4,R16,104,9,3,62,47,10,1,3,10,3,68,51,7,7,10,226,121
4468,103819,126203,6-4 5-7 6-4,R16,100,8,2,61,51,17,8,9,9,3,52,42,22,2,4,3,65
4469,104259,103285,6-4 7-5,QF,101,10,2,38,30,23,5,5,9,2,50,33,15,3,5,26,129
4470,105223,104468,6-7(3) 6-3 6-0,QF,124,8,4,57,46,14,2,2,7,4,46,33,24,6,10,223,18
4471,106233,104022,3-6 6-4 7-5,QF,110,11,9,49,42,15,3,5,6,0,64,45,17,4,7,7,76
4472,103819,104252,7-6(2) 7-6(1),QF,85,15,3,49,43,15,5,6,5,0,55,37,17,5,6,3,226
4473,104259,105223,6-3 6-4,SF,75,9,2,29,27,12,1,1,6,1,40,27,10,6,9,26,223
4474,106233,103819,3-6 7-6(7) 6-4,SF,117,9,6,62,46,19,5,8,9,2,69,52,17,2,5,7,3
4475,106233,104259,6-7(2) 6-4 6-4,F,131,12,6,50,45,28,5,5,14,3,57,40,30,7,9,7,26
4476,105453,106298,6-7(5) 6-1 6-4,R32,111,6,1,55,43,19,1,2,5,1,47,34,19,4,8,6,29
4477,104252,104548,7-5 7-6(3),R32,93,11,1,48,36,16,2,3,4,5,57,39,9,3,5,192,594
4478,105216,126203,7-6(4) 2-6 6-3,R32,0,3,1,60,43,21,7,10,15,0,59,46,14,4,6,102,63
4479,104312,103970,6-3 6-4,R32,73,4,0,38,29,11,3,4,2,4,35,25,6,2,5,40,14
4480,106233,105311,7-5 6-4,R32,82,6,2,34,27,20,1,1,2,1,51,39,10,1,3,7,30
4481,104559,103893,6-1 6-4,R32,63,5,0,34,27,9,0,1,0,0,24,9,11,2,6,95,48
4482,103333,105723,7-6(6) 6-3,R32,75,26,2,46,38,15,0,0,9,2,32,27,17,3,4,28,43
4483,104259,104719,6-2 7-6(4),R32,96,5,0,42,32,15,4,6,3,1,54,38,5,9,13,25,45
4484,100644,104678,6-4 6-4,R32,76,5,1,43,30,17,5,6,4,5,36,26,8,0,3,38,24
4485,103794,105208,7-5 6-3,R32,87,7,1,36,29,15,5,6,12,8,38,27,12,7,11,114,59
4486,104460,105077,6-3 7-5,R32,87,8,10,35,31,13,7,8,4,4,62,40,9,9,13,87,35
4487,104571,104607,7-6(3) 7-6(4),R32,114,10,0,43,32,20,2,4,9,5,63,46,10,4,6,42,8
4488,105676,106432,7-6(5) 6-7(3) 6-4,R32,167,9,5,66,49,22,2,4,6,3,80,52,27,6,9,11,49
4489,104660,106045,7-5 4-6 6-3,R32,112,19,2,57,45,21,2,4,10,1,64,45,15,9,12,100,60
4490,104291,105575,7-5 6-4,R32,86,4,2,47,36,18,6,6,4,1,42,34,10,1,3,64,56
4491,103819,105526,6-4 7-6(3),R32,73,11,2,35,33,16,0,0,5,2,36,28,22,3,4,3,88
4492,104252,105453,W/O,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,6
4493,104312,105216,6-3 6-0,R16,50,4,1,26,24,8,0,0,3,2,33,19,4,1,5,40,102
4494,106233,104559,6-4 6-1,R16,69,5,0,33,23,10,2,3,3,0,36,19,12,4,8,7,95
4495,104259,103333,6-7(7) 6-4 7-5,R16,134,9,2,55,49,25,0,0,26,6,84,61,20,5,7,25,28
4496,100644,103794,7-5 3-0 RET,R16,68,2,2,31,20,14,3,5,3,1,25,12,5,1,5,38,114
4497,104571,104460,7-5 7-6(8),R16,80,10,3,36,32,23,1,1,6,4,46,35,21,3,4,42,87
4498,105676,104660,4-6 7-5 2-0 RET,R16,106,6,5,54,36,22,12,14,5,7,41,34,7,1,4,11,100
4499,103819,104291,6-3 7-5,R16,68,5,0,39,31,10,1,2,3,3,25,21,14,1,4,3,64
4500,104252,104312,7-6(4) 6-3,QF,70,16,0,43,37,12,0,0,4,1,40,32,13,4,5,192,40
4501,106233,104259,W/O,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25
4502,100644,104571,7-6(9) 6-3,QF,91,11,3,43,39,15,0,0,2,2,38,30,16,0,1,38,42
4503,103819,105676,6-1 7-6(10),QF,81,6,2,36,28,7,0,3,2,2,46,26,12,8,14,3,11
4504,104252,106233,6-3 6-4,SF,65,5,0,29,23,13,0,1,8,4,42,26,13,8,11,192,7
4505,100644,103819,7-6(4) 5-7 6-3,SF,126,8,4,68,54,23,6,7,7,2,58,46,21,2,3,38,3
4506,104252,100644,6-2 5-7 6-3,F,115,3,0,63,44,19,2,4,8,6,49,36,12,2,6,192,38
4507,104269,104527,6-2 7-6(3),R32,88,3,6,50,39,14,8,8,3,3,34,23,18,4,6,53,5
4508,106071,104731,6-3 6-4,R32,57,5,1,38,30,10,3,4,8,3,29,20,10,2,5,22,20
4509,104180,104868,6-4 6-4,R32,63,9,0,32,28,12,0,0,9,1,31,23,13,1,3,41,178
4510,104545,105223,7-6(2) 6-4,R32,105,25,2,59,47,8,6,6,5,2,44,34,10,0,1,17,166
4511,105683,106401,6-7(5) 6-4 6-4,R32,124,20,2,58,50,19,2,2,17,4,85,60,21,9,11,9,19
4512,106210,104871,7-6(3) 6-7(5) 6-4,R32,151,15,4,71,54,28,10,11,15,8,66,52,28,6,8,68,33
4513,105385,105577,6-3 6-4,R32,69,3,5,36,31,17,9,9,4,1,37,27,5,0,2,75,46
4514,105138,105023,7-6(2) 6-7(4) 7-6(1),R32,133,5,2,89,66,26,10,11,27,2,66,56,22,2,3,16,32
4515,105227,103852,4-6 6-3 6-4,R32,108,17,6,53,42,24,4,6,12,2,49,35,19,4,7,13,21
4516,104386,105777,7-6(6) 4-6 6-3,R32,146,4,1,65,48,25,7,8,10,6,63,49,17,2,3,553,37
4517,105173,104198,6-4 6-2,R32,69,6,2,36,32,4,0,0,4,4,39,26,15,5,8,57,54
4518,105449,104755,7-6(2) 6-2,R32,90,9,3,44,33,14,6,8,0,0,46,28,7,2,6,39,10
4519,106378,104468,6-4 3-6 6-1,R32,102,5,3,48,31,17,6,9,8,3,47,30,15,3,8,85,18
4520,103908,105554,7-6(8) 6-7(6) 6-3,R32,154,6,7,73,55,28,7,9,13,4,64,49,23,4,7,61,92
4521,105379,105332,7-6(6) 6-7(7) 6-4,R32,149,9,2,88,59,21,5,9,17,8,78,56,28,17,22,58,23
4522,104918,103917,7-6(8) 7-6(1),R32,110,15,0,57,46,12,3,5,4,2,56,43,10,2,4,2,51
4523,106071,104269,6-7(2) 6-4 6-4,R16,122,3,1,61,49,15,1,3,21,8,78,49,28,6,10,22,53
4524,104180,104545,3-6 7-6(16) 7-6(7),R16,145,26,6,77,61,28,0,1,43,3,95,81,13,5,5,41,17
4525,105683,106210,7-5 7-6(6),R16,96,9,1,52,43,13,3,3,13,2,63,45,10,0,1,9,68
4526,105138,105385,6-4 6-2,R16,67,4,1,39,29,13,5,5,4,2,41,28,2,7,10,16,75
4527,105227,104386,6-4 6-2,R16,70,10,1,34,31,11,3,3,4,3,24,16,11,2,5,13,553
4528,105449,105173,4-6 6-3 6-4,R16,122,14,1,55,40,19,2,4,10,6,59,44,13,3,6,39,57
4529,106378,103908,W/O,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,61
4530,104918,105379,6-3 6-4,R16,83,6,2,36,32,9,1,2,11,0,45,28,10,6,9,2,58
4531,106071,104180,7-6(5) 4-6 6-2,QF,93,16,0,63,53,13,3,4,26,3,63,52,12,6,8,22,41
4532,105683,105138,6-1 6-4,QF,60,19,2,33,30,7,1,1,0,1,26,17,9,3,6,9,16
4533,105227,105449,6-7(3) 6-3 6-4,QF,109,9,1,52,45,24,3,3,10,1,57,48,13,2,4,13,39
4534,104918,106378,6-4 3-6 6-1,QF,110,11,2,52,35,17,3,6,6,1,51,32,15,8,13,2,85
4535,105683,106071,6-4 6-4,SF,62,12,1,35,30,11,1,1,2,3,41,33,7,4,6,9,22
4536,104918,105227,6-3 4-6 6-3,SF,118,14,1,60,48,11,5,6,8,1,51,32,23,7,10,2,13
4537,104918,105683,6-7(5) 6-4 6-3,F,133,6,1,62,52,10,0,1,14,3,68,53,11,3,7,2,9
4538,103565,105454,7-5 6-4,R64,75,3,3,29,26,17,1,2,2,2,45,30,10,4,7,81,257
4539,105554,106281,3-6 6-2 7-6(6),R64,128,5,3,76,56,14,7,9,6,2,61,41,20,7,9,95,234
4540,105539,106045,6-4 6-4,R64,70,8,0,44,33,10,3,4,9,0,30,25,10,1,4,79,66
4541,124014,106043,6-0 6-3,R64,48,5,2,32,24,12,1,1,2,0,28,16,3,1,5,277,72
4542,106378,104586,6-4 6-3,R64,69,8,6,39,32,12,1,1,2,5,39,26,10,5,7,68,75
4543,104433,105528,7-6(3) 6-7(3) 6-2,R64,128,13,3,67,56,16,4,5,8,4,72,52,19,8,11,292,244
4544,104022,104559,4-6 6-3 6-3,R64,122,4,2,63,42,17,4,7,5,4,57,40,14,9,14,73,104
4545,106210,104547,6-4 6-3,R64,68,11,2,28,26,14,0,0,5,0,47,32,11,8,10,64,85
4546,104291,104868,6-1 3-6 6-4,R64,97,5,8,43,29,20,3,6,8,7,44,30,13,5,10,60,177
4547,105173,126203,6-3 6-2,R64,53,2,1,23,19,14,0,0,2,1,30,22,5,4,8,54,63
4548,103794,111442,6-2 2-6 6-4,R64,89,5,0,45,32,16,1,3,6,2,42,29,19,3,6,103,91
4549,104534,103401,4-6 6-3 6-2,R64,98,5,3,55,39,14,3,5,6,2,56,38,12,5,9,71,324
4550,105357,105064,7-6(4) 2-6 6-2,R64,132,2,0,73,46,17,2,5,14,2,58,41,19,8,11,67,62
4551,106000,104797,1-6 7-6(4) 6-4,R64,104,2,3,70,49,17,7,9,4,5,47,40,21,1,2,90,65
