idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
9352,106000,105062,6-7(6) 7-6(3) 6-1,R32,175,7,6,63,42,32,8,10,2,0,76,43,21,9,13,29,89
9353,105341,200000,6-3 6-4,R32,79,1,3,52,34,9,3,4,7,0,31,21,12,3,6,81,167
9354,105882,200384,6-2 6-2,R32,59,7,2,24,20,12,0,0,4,1,26,16,11,2,6,129,1341
9355,111575,105074,6-3 7-6(2),R32,77,15,0,52,41,9,4,4,8,0,51,39,8,1,3,47,113
9356,104999,104882,6-4 6-4,R32,72,6,1,32,25,9,0,2,2,1,49,29,7,7,11,53,109
9357,103898,104291,6-4 6-3,R32,77,6,1,35,26,13,3,3,3,0,37,26,9,4,7,56,116
9358,125802,104527,6-4 1-1 RET,R16,54,3,2,25,18,8,3,4,3,1,27,16,10,7,9,193,13
9359,103917,104180,3-6 6-2 6-4,R16,100,8,5,45,37,15,0,1,17,2,48,39,12,3,6,100,28
9360,106298,105732,3-6 7-6(6) 6-4,R16,125,10,6,51,42,23,2,4,15,6,63,50,17,2,4,16,99
9361,105936,104468,6-3 6-3,R16,81,2,3,33,25,14,3,5,4,4,34,22,7,5,10,36,66
9362,106000,105341,6-7(5) 7-6(7) 7-6(5),R16,176,8,3,89,60,22,4,8,2,5,94,58,23,6,10,29,81
9363,104607,105882,5-7 7-6(4) 6-3,R16,133,12,0,62,46,19,3,5,18,4,59,45,22,4,7,17,129
9364,111575,104999,6-2 6-1,R16,50,4,0,24,20,14,2,2,5,0,23,13,8,0,4,47,53
9365,103898,105138,7-6(2) 7-6(5),R16,131,25,6,68,54,19,8,9,7,0,46,36,20,3,4,56,22
9366,125802,103917,4-6 6-3 7-5,QF,118,13,2,53,43,20,2,4,5,3,79,51,13,10,13,193,100
9367,106298,105936,7-6(5) 3-6 6-4,QF,114,20,4,58,44,24,3,4,9,1,63,51,17,1,2,16,36
9368,104607,106000,7-6(4) 0-0 RET,QF,56,5,0,31,24,5,1,2,0,1,33,21,9,4,5,17,29
9369,111575,103898,6-4 6-4,QF,83,16,3,41,34,8,1,2,6,2,45,29,13,8,11,47,56
9370,106298,125802,6-3 7-6(6),SF,86,10,3,44,38,15,5,7,8,0,34,27,10,1,4,16,193
9371,111575,104607,6-3 6-2,SF,74,8,1,29,26,9,3,3,3,2,48,32,6,10,14,47,17
9372,111575,106298,7-5 3-6 7-5,F,109,16,2,54,41,18,1,3,13,4,61,47,21,7,10,47,16
9373,106233,105583,6-2 7-5,R32,77,2,2,30,24,17,2,3,1,1,36,19,13,7,11,6,84
9374,104665,105589,7-5 6-2,R32,91,0,2,46,32,8,4,6,0,2,34,16,12,3,8,1821,110
9375,106044,103607,6-3 6-3,R32,80,1,2,28,23,10,0,1,2,1,33,19,12,1,5,86,138
9376,104269,104919,6-2 3-6 6-3,R32,116,4,6,50,40,16,5,6,4,5,44,30,19,2,5,40,49
9377,105807,106065,6-4 6-1,R32,63,0,2,41,29,6,4,5,2,1,36,22,3,6,11,11,102
9378,105379,104890,7-5 6-0,R32,79,6,0,15,13,24,0,0,4,3,31,24,8,6,10,43,417
9379,105815,106148,4-6 6-1 4-3 RET,R32,109,8,2,36,28,20,2,4,0,2,39,29,9,2,6,60,72
9380,104926,105064,6-7(5) 7-5 6-2,R32,170,4,10,60,39,16,2,7,3,2,69,41,20,15,23,21,123
9381,104655,106329,6-7(5) 7-6(10) 6-3,R32,161,11,7,60,48,22,3,7,9,2,64,44,15,1,6,33,104
9382,105671,105550,6-4 5-7 7-5,R32,172,4,5,56,39,24,4,9,3,4,57,36,21,5,11,114,55
9383,111797,104198,6-3 7-6(3),R32,98,4,1,34,28,23,4,4,7,6,43,34,13,4,5,94,67
9384,105077,104297,6-3 3-6 6-4,R32,147,2,2,52,37,17,4,7,3,4,48,36,17,4,8,19,106
9385,106043,134770,4-1 RET,R32,29,1,0,7,6,2,0,0,0,0,9,6,3,1,3,23,120
9386,105643,106210,6-2 3-2 RET,R32,65,5,3,33,26,7,7,7,2,5,22,12,11,0,3,63,61
9387,104792,104547,7-5 3-6 7-5,R32,139,10,3,62,46,19,1,4,5,2,58,41,22,4,7,39,68
9388,105227,104122,6-3 6-2,R32,79,4,1,27,24,15,3,3,1,3,42,27,3,2,5,3,139
9389,106233,104665,4-2 RET,R16,36,1,0,10,6,4,1,2,0,1,23,13,4,3,5,6,1821
9390,104269,106044,6-7(3) 6-2 6-0,R16,126,7,3,64,44,13,4,5,3,6,52,32,10,3,9,40,86
9391,105379,105807,6-2 5-7 6-2,R16,147,9,1,61,36,22,10,15,2,4,52,25,16,7,15,43,11
9392,104926,105815,4-6 6-4 7-6(6),R16,137,1,5,55,38,26,2,4,9,0,59,42,20,2,4,21,60
9393,104655,105671,7-5 6-1,R16,96,1,3,35,26,10,1,3,1,6,25,16,11,5,10,33,114
9394,111797,105077,7-5 6-3,R16,102,6,4,35,27,13,2,4,1,2,39,23,16,7,11,94,19
9395,106043,105643,6-2 6-3,R16,76,1,1,28,21,7,3,6,2,5,26,13,8,3,9,23,63
9396,104792,105227,6-3 7-6(8),R16,125,8,8,46,35,15,4,6,2,3,41,27,23,7,11,39,3
9397,104269,106233,6-4 6-0,QF,86,4,2,37,31,9,4,4,6,3,39,22,9,9,13,40,6
9398,104926,105379,6-7(3) 6-3 6-1,QF,154,1,2,63,41,27,11,12,3,3,58,42,19,8,13,21,43
9399,111797,104655,7-5 6-3,QF,83,4,2,50,35,14,4,4,2,3,36,27,10,2,4,94,33
9400,106043,104792,6-3 6-4,QF,83,3,1,36,26,12,0,2,5,7,33,22,9,3,7,23,39
9401,104269,104926,6-1 7-5,SF,75,1,4,29,22,12,3,4,0,2,41,22,7,1,6,40,21
9402,106043,111797,7-5 6-2,SF,77,6,5,38,28,15,6,7,6,5,39,23,8,4,8,23,94
9403,106043,104269,6-2 6-3,F,83,2,4,35,26,17,8,9,3,3,27,18,7,1,5,23,40
9404,100644,111456,6-3 7-5,R32,80,7,0,40,31,16,1,1,1,6,36,27,14,8,10,5,140
9405,105376,106412,6-3 6-2,R32,68,8,6,30,27,13,6,7,1,1,40,19,5,2,6,51,828
9406,106043,104269,6-2 6-4,R32,68,3,2,33,24,16,5,5,6,7,27,21,8,1,4,18,27
9407,105992,104545,6-3 7-6(5),R32,86,8,2,42,34,20,7,8,17,0,39,30,13,2,4,60,19
9408,106233,111815,6-3 5-7 7-5,R32,142,8,3,44,37,28,1,3,4,4,68,46,24,8,11,6,113
9409,133430,105453,6-7(3) 6-3 6-1,R32,137,11,11,46,36,31,9,10,0,4,46,31,23,4,9,45,26
9410,103970,126094,6-4 6-3,R32,83,0,2,32,25,18,2,4,2,2,30,18,12,7,11,39,32
9411,105223,104999,6-1 6-2,R32,61,4,1,26,20,11,0,1,5,2,23,11,7,6,11,9,54
9412,104731,105430,6-4 6-3,R32,87,11,0,25,22,12,1,2,2,3,39,25,11,4,8,8,86
9413,105173,105575,7-5 6-1,R32,78,2,1,32,22,17,3,4,1,5,38,21,9,4,9,24,108
9414,111202,105385,7-6(5) 6-1,R32,86,3,4,36,26,11,5,8,1,5,36,20,11,3,8,29,89
9415,124014,106058,7-5 7-6(3),R32,86,12,3,36,31,22,1,1,9,1,39,28,17,0,1,123,10
9416,105051,105023,6-3 1-6 7-6(5),R32,107,6,6,48,32,20,6,10,9,6,47,39,15,3,6,87,11
9417,111577,105932,6-2 3-2 RET,R32,49,5,4,18,16,6,0,1,0,3,26,13,10,5,9,59,84
9418,106423,122330,6-4 6-3,R32,68,7,0,23,19,15,2,3,4,4,31,23,11,2,6,199,142
9419,103852,106121,4-6 6-3 6-4,R32,135,18,1,49,40,19,4,6,6,7,53,37,25,12,15,38,107
9420,100644,105376,7-6(6) 6-3,R16,90,7,4,49,38,13,8,9,4,5,29,23,14,0,2,5,51
9421,105992,106043,6-3 5-7 6-4,R16,136,9,5,70,47,24,7,10,8,3,48,38,15,1,5,60,18
9422,106233,133430,6-2 6-3,R16,75,4,2,33,28,6,0,0,2,6,36,19,14,7,11,6,45
9423,105223,103970,6-4 4-6 6-3,R16,144,9,5,55,43,21,8,10,0,1,47,33,21,4,7,9,39
9424,104731,105173,6-3 6-4,R16,89,10,5,30,25,16,2,3,2,2,38,26,9,4,7,8,24
9425,111202,124014,6-3 6-1,R16,66,6,0,30,22,13,0,0,3,2,19,9,13,2,6,29,123
9426,111577,105051,6-3 6-1,R16,72,2,2,24,18,11,0,1,2,4,28,15,12,3,8,59,87
9427,103852,106423,6-3 6-4,R16,73,8,0,39,31,11,2,2,15,2,42,34,2,3,5,38,199
9428,100644,105992,6-4 6-1,QF,67,3,3,27,22,13,4,4,2,3,30,16,12,3,7,5,60
9429,105223,106233,6-2 7-6(7),QF,102,8,3,47,38,8,2,3,9,5,49,35,8,3,6,9,6
9430,104731,111202,7-6(5) 6-4,QF,112,18,2,48,38,12,6,7,2,2,42,33,12,1,3,8,29
9431,111577,103852,6-3 6-1,QF,53,9,0,20,20,12,0,0,5,2,26,17,9,1,5,59,38
9432,105223,100644,6-4 6-2,SF,91,6,1,36,28,11,1,1,10,2,36,26,8,4,7,9,5
9433,104731,111577,6-3 4-6 6-3,SF,141,18,3,53,40,15,4,6,4,6,43,29,27,6,10,8,59
9434,105223,104731,6-4 6-4,F,100,12,4,36,28,14,0,0,11,0,34,27,11,1,3,9,8
9435,106298,105208,6-4 6-4,R32,79,7,3,47,35,14,8,9,4,5,27,20,12,0,3,15,195
9436,111575,104797,7-6(1) 7-6(0),R32,94,14,3,55,44,14,3,4,7,1,51,38,11,3,4,41,81
9437,105526,104890,6-2 6-4,R32,56,13,5,25,23,7,0,2,5,3,32,19,9,3,8,56,417
9438,105216,125802,7-5 6-1,R32,74,2,1,29,27,10,0,0,5,4,35,27,11,6,10,42,147
9439,106000,120424,6-3 6-4,R32,113,0,6,39,23,21,5,8,1,5,36,18,10,4,9,30,138
9440,105539,104882,6-3 6-4,R32,89,8,2,40,28,16,4,6,4,1,27,14,16,3,7,74,116
9441,104571,104678,7-5 6-2,R32,106,5,2,36,29,16,2,3,5,5,49,36,10,9,13,112,66
9442,105936,105341,0-6 6-2 6-2,R32,115,8,2,56,38,9,3,6,1,3,60,36,9,8,12,34,78
9443,106432,104755,6-4 6-3,R32,76,6,2,31,23,15,3,5,5,3,40,23,11,6,10,50,37
9444,105332,106415,5-7 6-4 6-1,R32,102,15,6,60,47,16,4,6,2,1,60,38,12,2,6,46,179
9445,105732,105311,4-6 6-4 7-6(8),R32,124,7,2,64,46,23,6,9,5,2,67,49,13,3,6,99,72
9446,105138,104252,6-3 6-4,R32,76,3,0,33,20,14,4,7,2,2,44,24,7,7,12,23,70
9447,104259,105163,6-4 6-2,R32,73,5,1,34,22,14,4,5,6,2,29,21,8,6,10,33,159
9448,126774,105062,6-2 6-7(5) 6-3,R32,131,16,1,58,44,20,3,3,5,3,73,43,25,12,16,82,88
9449,104898,111460,7-5 2-6 6-4,R32,135,2,3,61,42,18,13,17,13,5,59,40,21,4,8,43,115
9450,104291,105777,4-6 7-5 6-4,R32,137,5,3,54,42,25,7,8,14,12,69,51,23,6,8,117,4
9451,106298,111575,6-4 3-6 6-3,R16,100,7,2,53,40,16,5,7,7,1,46,36,16,0,3,15,41
9452,105216,105526,7-6(4) 6-4,R16,91,4,3,40,33,12,2,4,12,3,35,27,20,3,6,42,56
9453,105539,106000,6-1 6-1,R16,50,1,0,23,16,14,1,1,4,0,26,11,6,3,8,74,30
9454,105936,104571,7-6(2) 6-4,R16,108,5,4,61,47,11,8,9,9,5,40,33,9,4,6,34,112
9455,106432,105332,6-1 6-4,R16,63,1,3,25,22,10,0,1,2,7,28,21,5,2,7,50,46
9456,105138,105732,6-4 6-7(2) 6-1,R16,141,3,4,56,45,20,4,4,9,5,62,45,22,15,18,23,99
9457,126774,104259,4-6 6-3 6-4,R16,103,8,3,40,34,26,2,3,3,3,51,39,13,1,3,82,33
9458,104291,104898,7-6(4) 7-6(3),R16,116,6,2,58,48,17,8,8,8,1,43,38,14,1,1,117,43
9459,106298,105216,3-6 6-3 6-2,QF,113,14,4,55,45,14,5,7,5,4,48,35,13,4,8,15,42
9460,105936,105539,6-1 6-2,QF,77,4,0,35,26,8,1,1,2,4,43,24,10,9,14,34,74
9461,105138,106432,7-6(4) 6-4,QF,102,2,1,49,38,10,1,2,6,1,45,31,15,3,5,23,50
9462,104291,126774,6-4 3-6 6-3,QF,123,6,2,45,33,23,1,2,8,3,39,29,28,1,3,117,82
9463,106298,105936,6-3 6-7(4) 7-6(5),SF,139,16,4,56,48,31,2,3,6,4,66,49,21,6,8,15,34
9464,105138,104291,6-3 6-4,SF,79,3,2,35,27,12,4,5,2,1,36,22,8,0,3,23,117
9465,105138,106298,6-3 6-4,F,81,1,0,43,31,10,3,4,4,2,28,17,14,6,9,23,15
9466,106249,105952,2-6 7-6(6) 7-5,R32,189,1,1,91,55,17,4,9,0,7,67,46,24,8,12,194,170
9467,104198,105589,6-4 3-6 6-3,R32,123,3,9,59,38,13,5,9,7,1,53,36,10,3,8,67,109
9468,105643,106148,6-4 6-4,R32,98,3,1,42,33,13,3,3,3,2,46,32,8,6,8,65,79
9469,124116,106065,6-3 6-3,R32,64,10,1,33,29,9,0,0,2,2,32,22,12,3,6,143,103
9470,104122,205734,3-6 6-3 6-2,R32,135,2,1,62,42,19,4,5,3,2,40,29,17,1,4,131,620
9471,104919,105671,5-7 7-6(10) 7-6(5),R32,179,6,4,81,57,28,6,9,5,2,76,60,18,0,2,49,102
9472,104297,105815,6-0 6-4,R32,71,2,1,35,27,7,4,4,4,2,33,21,6,3,7,106,58
9473,106044,103607,7-6(5) 6-3,R32,111,2,4,41,30,22,4,6,2,2,44,30,11,4,7,96,149
9474,104547,105064,7-6(2) 3-6 6-3,R32,147,7,4,64,46,25,5,6,8,4,56,43,21,2,3,69,132
9475,105550,144895,4-6 6-1 6-2,R32,112,3,0,42,33,10,1,3,0,8,44,27,13,5,11,57,135
9476,111797,105583,6-4 1-6 7-5,R32,118,4,1,46,34,19,3,6,3,0,58,39,22,9,12,73,91
9477,106105,106329,6-3 1-6 7-5,R32,132,14,6,53,41,13,4,7,9,3,58,41,20,14,17,225,125
9478,104926,106249,7-5 6-1,R16,68,0,2,33,26,9,1,2,1,1,44,25,6,8,13,20,194
9479,104198,105643,7-6(3) 4-6 6-4,R16,155,6,7,66,49,21,9,12,9,5,68,51,17,6,9,67,65
9480,104655,124116,6-4 7-6(4),R16,93,3,5,35,32,13,0,1,5,0,42,28,16,4,6,31,143
9481,104919,104122,7-5 6-4,R16,99,6,2,36,29,17,5,6,3,1,32,22,12,0,3,49,131
9482,104297,106044,6-4 6-2,R16,88,1,0,42,29,10,1,1,2,0,34,22,12,3,6,106,96
9483,104547,104792,6-3 3-6 6-3,R16,124,2,2,67,46,16,8,9,16,3,53,42,8,0,2,69,35
9484,111797,105550,6-7(2) 6-4 7-6(2),R16,139,10,1,74,55,18,1,3,14,3,63,52,20,2,5,73,57
9485,105077,106105,6-3 6-4,R16,91,14,4,39,36,9,4,4,4,2,43,27,10,2,4,22,225
9486,104926,104198,6-4 6-2,QF,69,3,2,32,25,13,2,2,4,6,31,23,7,1,4,20,67
9487,104655,104919,6-2 6-7(13) 7-6(5),QF,176,6,2,75,58,23,1,2,7,1,65,50,30,5,8,31,49
9488,104547,104297,6-7(3) 6-2 6-4,QF,141,11,5,62,42,15,5,7,3,3,64,41,18,3,8,69,106
9489,111797,105077,6-7(6) 6-4 7-6(3),QF,166,15,4,79,62,25,9,10,3,2,76,55,21,2,4,73,22
9490,104926,104655,6-4 6-2,SF,71,3,0,28,21,17,3,3,1,2,38,23,10,4,7,20,31
9491,111797,104547,6-7(5) 6-4 6-4,SF,126,20,2,58,50,18,0,0,9,0,67,52,15,6,8,73,69
9492,104926,111797,1-6 6-1 6-4,F,93,2,0,49,30,14,5,8,6,2,45,31,11,4,8,20,73
9493,105916,104678,7-6(3) 6-1,R128,86,0,1,24,15,23,2,3,2,2,38,24,11,4,8,65,68
9494,105065,111513,6-3 6-2,R128,75,2,0,35,30,10,6,7,1,1,28,17,7,2,6,126,90
9495,105732,104468,6-7(8) 7-6(5) 6-3,R128,172,14,10,85,65,21,6,8,1,2,82,55,16,2,5,93,70
9496,104792,105051,6-3 6-3,R128,71,6,2,34,23,13,2,3,1,5,33,20,11,2,6,42,78
9497,106121,111815,6-3 1-6 6-1,R128,104,5,3,53,37,11,1,3,2,6,44,33,12,5,8,109,111
9498,104919,103607,4-6 6-4 6-1,R128,116,7,6,41,32,21,4,7,2,2,52,33,13,3,8,47,153
9499,105815,105932,6-3 2-1 RET,R128,43,5,0,14,13,11,0,0,0,2,20,14,10,3,5,59,83
9500,200282,105526,3-6 7-6(3) 7-6(5),R128,154,1,1,57,38,38,1,3,9,9,64,50,26,4,5,141,56
9501,105311,104022,4-6 6-4 7-6(4),R128,159,7,3,58,36,20,4,10,3,13,54,33,32,11,17,85,95
9502,200000,105577,6-2 7-6(4),R128,99,11,2,35,27,20,3,3,2,2,31,20,22,2,4,169,75
9503,104534,105376,6-4 6-4,R128,64,2,4,35,27,12,2,4,7,9,27,21,12,2,6,97,50
9504,104571,106415,7-5 3-6 7-5,R128,133,15,5,59,39,16,3,9,2,5,63,36,15,7,13,102,255
9505,106026,103917,7-5 6-3,R128,101,3,4,44,28,12,5,8,1,5,39,21,12,5,11,110,101
9506,104999,105062,6-3 4-6 6-1,R128,129,5,2,43,36,19,3,5,2,2,52,31,17,5,10,53,89
9507,124014,126207,7-5 6-3,R128,82,5,1,30,21,21,1,2,5,0,33,23,10,2,5,117,64
9508,105341,105614,6-4 6-4,R128,83,0,1,44,33,13,1,1,8,1,40,29,9,1,3,77,166
9509,105539,111575,6-3 1-6 7-6(4),R128,120,3,2,52,36,18,5,9,8,2,51,35,23,2,5,76,41
9510,106044,106210,7-5 6-3,R128,97,1,3,41,29,22,3,3,4,6,33,25,12,2,4,94,63
9511,106421,105449,7-6(0) 6-4,R128,85,10,4,38,33,12,1,2,2,1,33,24,20,3,5,57,52
9512,104547,105216,6-7(5) 6-4 7-6(4),R128,169,5,2,57,38,29,2,6,9,4,54,42,23,5,10,66,40
9513,111577,105960,6-1 4-6 6-4,R128,127,5,5,48,37,23,1,2,0,3,57,38,12,2,5,48,200
9514,106432,105385,6-0 6-2,R128,58,6,2,23,18,13,0,0,1,2,25,11,6,0,5,49,99
9515,126203,124187,4-6 7-6(6) 6-4,R128,140,5,3,74,52,30,8,9,19,10,55,46,27,5,6,74,199
9516,104269,105550,6-2 1-6 6-2,R128,89,3,1,46,32,8,1,3,9,1,50,31,11,1,5,39,60
9517,126774,105430,7-6(2) 6-2,R128,92,4,2,39,28,15,7,9,0,6,38,24,6,1,5,71,88
9518,133430,105575,6-3 6-4,R128,72,6,7,25,22,17,0,1,0,5,29,21,10,3,6,44,106
9519,105583,105041,6-4 6-4,R128,80,1,1,40,28,16,4,5,7,2,34,25,12,1,4,91,103
9520,109739,103333,6-7(13) 7-6(4) 6-3,R128,137,20,2,62,54,38,2,2,25,7,70,61,22,3,4,73,80
9521,104871,103898,6-4 7-6(9),R128,111,12,2,38,31,16,2,4,3,8,42,29,20,5,8,100,58
9522,105166,105657,7-6(3) 6-7(5) 7-6(12),R128,192,1,6,70,57,33,4,6,25,3,66,50,37,5,7,134,81
9523,106283,105332,6-4 1-6 6-4,R128,115,1,2,47,32,15,2,6,15,13,47,38,16,5,9,231,46
9524,105643,105992,6-2 4-6 7-5,R128,143,3,8,65,47,16,8,12,4,4,51,37,13,6,12,67,54
9525,105227,105916,7-5 6-3,R64,99,2,1,29,21,26,2,2,2,4,34,23,18,8,10,3,65
9526,104259,105065,1-6 6-4 6-4,R64,114,0,0,52,39,14,5,8,4,2,44,29,24,3,6,37,126
9527,105732,104180,6-3 7-5,R64,81,5,3,45,33,12,3,4,6,3,26,19,10,0,3,93,27
9528,104792,104545,6-7(5) 7-6(3) 7-5,R64,155,8,5,81,62,24,7,7,15,3,68,55,23,2,3,42,18
9529,106121,104925,7-6(3) 4-6 6-1,R64,150,1,8,52,37,28,5,7,4,4,60,39,18,8,11,109,13
9530,104919,105074,6-4 6-1,R64,60,8,2,29,24,12,0,0,2,0,34,18,7,3,6,47,113
9531,103970,105815,6-2 7-6(3),R64,107,2,1,47,32,19,6,7,3,3,53,30,13,7,10,33,59
9532,105223,200282,6-2 6-1,R64,69,5,0,29,21,12,2,3,0,3,26,11,9,4,9,8,141
9533,105311,100644,7-5 5-7 6-4,R64,143,1,4,52,39,26,4,7,14,1,58,40,24,6,10,85,5
9534,105683,200000,6-4 6-4,R64,78,9,3,32,26,11,3,4,2,4,27,17,16,2,5,38,169
9535,104534,106378,6-4 6-4,R64,91,3,0,37,28,12,3,5,2,3,33,18,17,5,9,97,24
9536,104571,106043,7-5 6-4,R64,96,3,1,38,29,13,5,8,2,4,27,19,16,3,8,102,17
9537,106026,106298,6-4 6-4,R64,79,2,1,44,32,8,2,4,6,1,39,22,15,3,7,110,12
9538,105023,104999,6-4 7-5,R64,95,14,2,47,37,18,5,5,6,2,50,36,13,5,7,21,53
9539,103852,124014,6-4 6-3,R64,67,16,1,30,26,12,0,0,5,6,36,26,11,3,6,32,117
9540,106058,105341,6-2 7-5,R64,82,7,1,35,28,14,1,2,0,4,37,26,8,4,8,10,77
9541,104731,105539,7-5 6-4,R64,93,17,0,42,35,10,0,0,4,4,33,26,17,3,5,9,76
9542,106044,106000,4-6 6-2 6-1,R64,114,4,4,52,35,16,7,10,0,2,41,21,13,3,9,94,30
9543,106421,126610,6-7(6) 7-5 6-4,R64,161,6,5,66,45,34,10,12,7,5,61,45,23,6,10,57,108
9544,105807,104547,3-6 6-3 7-6(3),R64,158,10,3,59,44,20,5,7,4,4,67,47,23,12,14,14,66
9545,105138,111577,6-4 6-2,R64,84,2,1,33,22,15,2,3,3,3,28,17,13,0,4,16,48
9546,106432,105077,6-0 6-3,R64,74,2,1,24,19,11,2,2,2,5,32,18,9,5,10,49,22
9547,126203,126094,6-4 7-6(4),R64,93,9,0,49,33,11,3,6,1,6,41,28,10,4,8,74,31
9548,104269,105777,7-6(4) 4-6 6-3,R64,126,12,7,58,45,19,7,10,2,3,61,41,19,0,3,39,4
9549,106233,126774,6-2 3-6 6-3,R64,111,10,2,38,31,17,1,3,4,5,50,32,21,7,11,6,71
9550,104655,133430,7-6(4) 6-3,R64,100,2,2,58,44,10,4,5,10,2,42,30,13,3,5,34,44
9551,111202,105583,6-7(9) 6-3 6-3,R64,169,4,8,71,46,22,10,15,3,2,80,45,15,15,23,26,91
9552,104607,109739,6-1 6-4,R64,71,7,2,33,29,11,2,3,2,3,17,12,11,3,7,15,73
9553,104871,104926,4-6 7-6(2) 6-4,R64,160,14,10,68,50,19,10,14,3,5,63,39,30,9,13,100,19
9554,105173,105166,6-1 6-4,R64,83,5,2,35,28,10,1,2,0,0,40,24,7,8,12,23,134
9555,105936,106283,6-2 6-2,R64,73,3,0,33,25,11,3,3,2,2,23,15,8,1,5,28,231
9556,103819,105643,6-3 7-6(6),R64,101,5,1,53,39,16,3,3,2,2,33,24,23,0,1,1,67
9557,104259,105227,6-4 6-4,R32,83,2,0,37,28,18,4,4,5,2,23,19,14,0,2,37,3
9558,105732,104792,6-2 3-1 RET,R32,57,1,2,23,18,9,3,4,0,4,24,11,5,2,6,93,42
9559,104919,106121,6-4 6-1,R32,75,7,2,29,24,13,0,0,0,1,28,14,15,3,6,47,109
9560,105223,103970,6-4 7-6(3),R32,106,6,2,45,39,11,1,1,4,1,47,34,21,15,16,8,33
9561,105683,105311,7-5 4-6 6-2,R32,131,12,10,42,39,19,1,3,7,7,65,48,12,7,11,38,85
9562,104571,104534,7-6(5) 6-4,R32,108,9,5,32,22,14,4,10,1,7,61,33,15,6,13,102,97
9563,105023,106026,6-7(4) 6-4 6-4,R32,142,17,6,48,40,21,1,3,4,6,78,52,19,11,15,21,110
9564,103852,106058,7-6(6) 4-6 6-4,R32,145,15,6,61,47,23,4,5,13,6,68,52,23,5,6,32,10
9565,104731,106044,7-6(1) 7-6(3),R32,136,22,3,64,49,18,3,3,1,1,47,36,19,2,2,9,94
9566,105807,106421,6-1 7-5,R32,89,6,3,51,36,14,11,12,8,6,41,29,5,4,8,14,57
9567,106432,105138,6-1 6-3,R32,82,6,1,32,23,10,4,6,1,1,23,9,8,2,8,49,16
9568,126203,104269,4-6 6-2 7-6(1),R32,127,4,2,64,50,13,2,4,7,10,52,39,19,5,8,74,39
9569,104655,106233,3-6 6-4 4-2 RET,R32,105,3,3,45,32,17,4,5,5,4,35,25,25,3,5,34,6
9570,111202,104607,6-4 6-4,R32,82,7,4,37,27,13,3,4,12,1,32,25,11,2,5,26,15
9571,104871,105173,7-5 4-6 6-1,R32,118,11,5,48,42,14,0,1,7,10,67,45,15,8,11,100,23
9572,103819,105936,6-2 6-1,R32,58,6,1,27,24,8,2,3,0,4,27,14,7,3,8,1,28
9573,104259,105732,6-4 7-6(1),R16,89,3,0,54,40,8,3,4,6,6,43,32,9,1,3,37,93
9574,105223,104919,3-6 7-6(2) 6-3,R16,149,6,3,56,43,18,5,7,8,2,67,48,22,7,10,8,47
9575,105683,104571,W/O,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,102
9576,105023,103852,6-3 6-4,R16,66,14,1,30,24,14,0,1,4,3,39,26,8,3,6,21,32
9577,104731,105807,4-6 6-3 7-6(6),R16,138,16,2,50,43,27,2,3,2,1,60,44,23,5,6,9,14
9578,106432,126203,6-2 6-7(6) 6-4,R16,131,9,1,57,45,15,1,3,5,3,49,38,19,4,9,49,74
9579,111202,104655,6-1 6-3,R16,78,3,3,33,24,13,2,4,3,6,29,16,5,5,11,26,34
9580,103819,104871,7-5 6-4,R16,82,2,0,25,25,19,0,0,4,4,52,37,10,3,5,1,100
9581,105223,104259,3-6 6-3 6-4,QF,127,5,0,57,43,13,5,7,2,1,62,40,16,10,13,8,37
9582,105683,105023,7-5 2-6 6-3,QF,111,17,6,61,45,15,6,9,9,1,37,27,24,2,5,38,21
9583,106432,104731,2-6 6-4 7-6(3),QF,142,4,5,61,39,27,6,9,16,4,56,46,16,4,6,49,9
9584,103819,111202,7-5 6-1,QF,82,12,1,46,32,13,5,6,0,3,30,16,15,3,7,1,26
9585,105223,105683,6-2 6-3,SF,65,3,1,27,24,8,0,0,6,2,27,17,7,1,5,8,38
9586,103819,106432,5-7 6-4 6-4,SF,140,5,1,53,36,21,2,6,3,2,61,39,17,6,11,1,49
9587,105223,103819,6-4 6-7(8) 7-6(2),F,162,8,1,72,54,29,3,4,10,5,70,52,24,3,5,8,1
9588,105732,126203,7-6(4) 6-4,R128,95,3,4,56,43,12,4,5,4,2,45,30,16,1,3,81,71
9589,105577,103333,7-6(4) 7-6(5),R128,101,5,5,54,44,12,1,2,15,8,40,37,17,2,3,77,79
9590,104022,105550,7-6(3) 7-6(2),R128,123,2,6,65,41,19,10,13,6,5,48,33,16,4,7,102,61
9591,106210,105041,7-6(2) 6-3,R128,109,8,6,41,31,16,7,9,7,6,36,24,16,9,12,64,104
9592,111581,111153,4-6 6-4 6-4,R128,109,3,9,63,48,9,2,5,13,3,47,36,14,1,5,176,284
9593,105051,104468,6-3 6-7(2) 7-5,R128,139,7,5,72,54,20,11,14,4,1,61,36,25,6,11,76,72
9594,111577,104571,6-3 6-4,R128,102,2,6,41,33,20,8,8,3,4,32,22,17,3,5,49,82
9595,105311,105992,7-6(4) 7-6(4),R128,107,4,0,41,32,26,4,5,9,5,51,38,20,4,5,80,53
