tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,idx,winner_id,winner_name,winner_hand,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ioc,loser_age
2018-0496,Marseille,Hard,32,A,20180219,280,9354,105882,Stefano Travaglia,U,ITA,26,200384,Hugo Gaston,U,FRA,17
2018-0496,Marseille,Hard,32,A,20180219,282,9355,111575,Karen Khachanov,R,RUS,22,105074,Ruben Bemelmans,L,BEL,30
2018-0496,Marseille,Hard,32,A,20180219,283,9356,104999,Mischa Zverev,L,GER,30,104882,Blaz Kavcic,R,SLO,31
2018-0496,Marseille,Hard,32,A,20180219,284,9357,103898,Julien Benneteau,R,FRA,36,104291,Malek Jaziri,R,TUN,34
2018-0496,Marseille,Hard,32,A,20180219,286,9358,125802,Ilya Ivashka,R,BLR,24,104527,Stan Wawrinka,R,SUI,33
2018-0496,Marseille,Hard,32,A,20180219,287,9359,103917,Nicolas Mahut,R,FRA,36,104180,Gilles Muller,L,LUX,35
2018-0496,Marseille,Hard,32,A,20180219,288,9360,106298,Lucas Pouille,R,FRA,24,105732,Pierre Hugues Herbert,R,FRA,27
2018-0496,Marseille,Hard,32,A,20180219,289,9361,105936,Filip Krajinovic,R,SRB,26,104468,Gilles Simon,R,FRA,33
2018-0496,Marseille,Hard,32,A,20180219,290,9362,106000,Damir Dzumhur,R,BIH,26,105341,Thomas Fabbiano,R,ITA,29
2018-0496,Marseille,Hard,32,A,20180219,291,9363,104607,Tomas Berdych,R,CZE,32,105882,Stefano Travaglia,U,ITA,26
2018-0496,Marseille,Hard,32,A,20180219,292,9364,111575,Karen Khachanov,R,RUS,22,104999,Mischa Zverev,L,GER,30
2018-0496,Marseille,Hard,32,A,20180219,293,9365,103898,Julien Benneteau,R,FRA,36,105138,Roberto Bautista Agut,R,ESP,30
2018-0496,Marseille,Hard,32,A,20180219,294,9366,125802,Ilya Ivashka,R,BLR,24,103917,Nicolas Mahut,R,FRA,36
2018-0496,Marseille,Hard,32,A,20180219,295,9367,106298,Lucas Pouille,R,FRA,24,105936,Filip Krajinovic,R,SRB,26
2018-0496,Marseille,Hard,32,A,20180219,296,9368,104607,Tomas Berdych,R,CZE,32,106000,Damir Dzumhur,R,BIH,26
2018-0496,Marseille,Hard,32,A,20180219,297,9369,111575,Karen Khachanov,R,RUS,22,103898,Julien Benneteau,R,FRA,36
2018-0496,Marseille,Hard,32,A,20180219,298,9370,106298,Lucas Pouille,R,FRA,24,125802,Ilya Ivashka,R,BLR,24
2018-0496,Marseille,Hard,32,A,20180219,299,9371,111575,Karen Khachanov,R,RUS,22,104607,Tomas Berdych,R,CZE,32
2018-0496,Marseille,Hard,32,A,20180219,300,9372,111575,Karen Khachanov,R,RUS,22,106298,Lucas Pouille,R,FRA,24
2018-6932,Rio De Janeiro,Clay,32,A,20180219,270,9373,106233,Dominic Thiem,R,AUT,24,105583,Dusan Lajovic,R,SRB,28
2018-6932,Rio De Janeiro,Clay,32,A,20180219,271,9374,104665,Pablo Andujar,R,ESP,32,105589,Gerald Melzer,L,AUT,28
2018-6932,Rio De Janeiro,Clay,32,A,20180219,272,9375,106044,Nicolas Kicker,R,ARG,26,103607,Victor Estrella,R,DOM,38
2018-6932,Rio De Janeiro,Clay,32,A,20180219,273,9376,104269,Fernando Verdasco,L,ESP,34,104919,Leonardo Mayer,R,ARG,31
2018-6932,Rio De Janeiro,Clay,32,A,20180219,274,9377,105807,Pablo Carreno Busta,R,ESP,27,106065,Marco Cecchinato,R,ITA,25
2018-6932,Rio De Janeiro,Clay,32,A,20180219,275,9378,105379,Aljaz Bedene,R,SLO,29,104890,Andreas Haider Maurer,R,AUT,31
2018-6932,Rio De Janeiro,Clay,32,A,20180219,276,9379,105815,Tennys Sandgren,R,USA,27,106148,Roberto Carballes Baena,R,ESP,25
2018-6932,Rio De Janeiro,Clay,32,A,20180219,277,9380,104926,Fabio Fognini,R,ITA,31,105064,Thomaz Bellucci,L,BRA,30
2018-6932,Rio De Janeiro,Clay,32,A,20180219,278,9381,104655,Pablo Cuevas,R,URU,32,106329,Thiago Monteiro,L,BRA,24
2018-6932,Rio De Janeiro,Clay,32,A,20180219,279,9382,105671,Gastao Elias,R,POR,27,105550,Guido Pella,L,ARG,28
2018-6932,Rio De Janeiro,Clay,32,A,20180219,280,9383,111797,Nicolas Jarry,R,CHI,22,104198,Guillermo Garcia Lopez,R,ESP,35
2018-6932,Rio De Janeiro,Clay,32,A,20180219,281,9384,105077,Albert Ramos,L,ESP,30,104297,Rogerio Dutra Silva,R,BRA,34
2018-6932,Rio De Janeiro,Clay,32,A,20180219,282,9385,106043,Diego Schwartzman,R,ARG,26,134770,Casper Ruud,R,NOR,19
2018-6932,Rio De Janeiro,Clay,32,A,20180219,283,9386,105643,Federico Delbonis,L,ARG,27,106210,Jiri Vesely,L,CZE,25
2018-6932,Rio De Janeiro,Clay,32,A,20180219,284,9387,104792,Gael Monfils,R,FRA,31,104547,Horacio Zeballos,L,ARG,33
2018-6932,Rio De Janeiro,Clay,32,A,20180219,285,9388,105227,Marin Cilic,R,CRO,29,104122,Carlos Berlocq,R,ARG,35
2018-6932,Rio De Janeiro,Clay,32,A,20180219,286,9389,106233,Dominic Thiem,R,AUT,24,104665,Pablo Andujar,R,ESP,32
2018-6932,Rio De Janeiro,Clay,32,A,20180219,287,9390,104269,Fernando Verdasco,L,ESP,34,106044,Nicolas Kicker,R,ARG,26
2018-6932,Rio De Janeiro,Clay,32,A,20180219,288,9391,105379,Aljaz Bedene,R,SLO,29,105807,Pablo Carreno Busta,R,ESP,27
2018-6932,Rio De Janeiro,Clay,32,A,20180219,289,9392,104926,Fabio Fognini,R,ITA,31,105815,Tennys Sandgren,R,USA,27
2018-6932,Rio De Janeiro,Clay,32,A,20180219,290,9393,104655,Pablo Cuevas,R,URU,32,105671,Gastao Elias,R,POR,27
2018-6932,Rio De Janeiro,Clay,32,A,20180219,291,9394,111797,Nicolas Jarry,R,CHI,22,105077,Albert Ramos,L,ESP,30
2018-6932,Rio De Janeiro,Clay,32,A,20180219,292,9395,106043,Diego Schwartzman,R,ARG,26,105643,Federico Delbonis,L,ARG,27
2018-6932,Rio De Janeiro,Clay,32,A,20180219,293,9396,104792,Gael Monfils,R,FRA,31,105227,Marin Cilic,R,CRO,29
2018-6932,Rio De Janeiro,Clay,32,A,20180219,294,9397,104269,Fernando Verdasco,L,ESP,34,106233,Dominic Thiem,R,AUT,24
2018-6932,Rio De Janeiro,Clay,32,A,20180219,295,9398,104926,Fabio Fognini,R,ITA,31,105379,Aljaz Bedene,R,SLO,29
2018-6932,Rio De Janeiro,Clay,32,A,20180219,296,9399,111797,Nicolas Jarry,R,CHI,22,104655,Pablo Cuevas,R,URU,32
2018-6932,Rio De Janeiro,Clay,32,A,20180219,297,9400,106043,Diego Schwartzman,R,ARG,26,104792,Gael Monfils,R,FRA,31
2018-6932,Rio De Janeiro,Clay,32,A,20180219,298,9401,104269,Fernando Verdasco,L,ESP,34,104926,Fabio Fognini,R,ITA,31
2018-6932,Rio De Janeiro,Clay,32,A,20180219,299,9402,106043,Diego Schwartzman,R,ARG,26,111797,Nicolas Jarry,R,CHI,22
2018-6932,Rio De Janeiro,Clay,32,A,20180219,300,9403,106043,Diego Schwartzman,R,ARG,26,104269,Fernando Verdasco,L,ESP,34
2018-M004,Acapulco,Hard,32,A,20180226,270,9404,100644,Alexander Zverev,R,GER,21,111456,Mackenzie McDonald,R,USA,23
2018-M004,Acapulco,Hard,32,A,20180226,271,9405,105376,Peter Gojowczyk,R,GER,29,106412,Lucas Gomez,U,MEX,23
2018-M004,Acapulco,Hard,32,A,20180226,272,9406,106043,Diego Schwartzman,R,ARG,26,104269,Fernando Verdasco,L,ESP,34
2018-M004,Acapulco,Hard,32,A,20180226,273,9407,105992,Ryan Harrison,R,USA,26,104545,John Isner,R,USA,33
2018-M004,Acapulco,Hard,32,A,20180226,274,9408,106233,Dominic Thiem,R,AUT,24,111815,Cameron Norrie,L,GBR,23
2018-M004,Acapulco,Hard,32,A,20180226,275,9409,133430,Denis Shapovalov,L,CAN,19,105453,Kei Nishikori,R,JPN,28
2018-M004,Acapulco,Hard,32,A,20180226,276,9410,103970,David Ferrer,R,ESP,36,126094,Andrey Rublev,R,RUS,20
2018-M004,Acapulco,Hard,32,A,20180226,277,9411,105223,Juan Martin del Potro,R,ARG,29,104999,Mischa Zverev,L,GER,31
2018-M004,Acapulco,Hard,32,A,20180226,278,9412,104731,Kevin Anderson,R,RSA,32,105430,Radu Albot,R,MDA,28
2018-M004,Acapulco,Hard,32,A,20180226,279,9413,105173,Adrian Mannarino,L,FRA,30,105575,Ricardas Berankis,R,LTU,28
2018-M004,Acapulco,Hard,32,A,20180226,280,9414,111202,Hyeon Chung,R,KOR,22,105385,Donald Young,L,USA,29
2018-M004,Acapulco,Hard,32,A,20180226,281,9415,124014,Ernesto Escobedo,R,USA,22,106058,Jack Sock,R,USA,25
2018-M004,Acapulco,Hard,32,A,20180226,282,9416,105051,Matthew Ebden,R,AUS,30,105023,Sam Querrey,R,USA,30
2018-M004,Acapulco,Hard,32,A,20180226,283,9417,111577,Jared Donaldson,R,USA,21,105932,Nikoloz Basilashvili,R,RUS,26
2018-M004,Acapulco,Hard,32,A,20180226,284,9418,106423,Thanasi Kokkinakis,R,AUS,22,122330,Alexander Bublik,R,KAZ,21
2018-M004,Acapulco,Hard,32,A,20180226,285,9419,103852,Feliciano Lopez,L,ESP,36,106121,Taro Daniel,R,JPN,25
2018-M004,Acapulco,Hard,32,A,20180226,286,9420,100644,Alexander Zverev,R,GER,21,105376,Peter Gojowczyk,R,GER,29
2018-M004,Acapulco,Hard,32,A,20180226,287,9421,105992,Ryan Harrison,R,USA,26,106043,Diego Schwartzman,R,ARG,26
2018-M004,Acapulco,Hard,32,A,20180226,288,9422,106233,Dominic Thiem,R,AUT,24,133430,Denis Shapovalov,L,CAN,19
2018-M004,Acapulco,Hard,32,A,20180226,289,9423,105223,Juan Martin del Potro,R,ARG,29,103970,David Ferrer,R,ESP,36
2018-M004,Acapulco,Hard,32,A,20180226,290,9424,104731,Kevin Anderson,R,RSA,32,105173,Adrian Mannarino,L,FRA,30
2018-M004,Acapulco,Hard,32,A,20180226,291,9425,111202,Hyeon Chung,R,KOR,22,124014,Ernesto Escobedo,R,USA,22
2018-M004,Acapulco,Hard,32,A,20180226,292,9426,111577,Jared Donaldson,R,USA,21,105051,Matthew Ebden,R,AUS,30
2018-M004,Acapulco,Hard,32,A,20180226,293,9427,103852,Feliciano Lopez,L,ESP,36,106423,Thanasi Kokkinakis,R,AUS,22
2018-M004,Acapulco,Hard,32,A,20180226,294,9428,100644,Alexander Zverev,R,GER,21,105992,Ryan Harrison,R,USA,26
2018-M004,Acapulco,Hard,32,A,20180226,295,9429,105223,Juan Martin del Potro,R,ARG,29,106233,Dominic Thiem,R,AUT,24
2018-M004,Acapulco,Hard,32,A,20180226,296,9430,104731,Kevin Anderson,R,RSA,32,111202,Hyeon Chung,R,KOR,22
2018-M004,Acapulco,Hard,32,A,20180226,297,9431,111577,Jared Donaldson,R,USA,21,103852,Feliciano Lopez,L,ESP,36
2018-M004,Acapulco,Hard,32,A,20180226,298,9432,105223,Juan Martin del Potro,R,ARG,29,100644,Alexander Zverev,R,GER,21
2018-M004,Acapulco,Hard,32,A,20180226,299,9433,104731,Kevin Anderson,R,RSA,32,111577,Jared Donaldson,R,USA,21
2018-M004,Acapulco,Hard,32,A,20180226,300,9434,105223,Juan Martin del Potro,R,ARG,29,104731,Kevin Anderson,R,RSA,32
2018-0495,Dubai,Hard,32,A,20180226,270,9435,106298,Lucas Pouille,R,FRA,24,105208,Ernests Gulbis,R,LAT,29
2018-0495,Dubai,Hard,32,A,20180226,271,9436,111575,Karen Khachanov,R,RUS,22,104797,Denis Istomin,R,UZB,31
2018-0495,Dubai,Hard,32,A,20180226,272,9437,105526,Jan Lennard Struff,R,GER,28,104890,Andreas Haider Maurer,R,AUT,31
2018-0495,Dubai,Hard,32,A,20180226,273,9438,105216,Yuichi Sugita,R,JPN,29,125802,Ilya Ivashka,R,BLR,24
2018-0495,Dubai,Hard,32,A,20180226,274,9439,106000,Damir Dzumhur,R,BIH,26,120424,Yannick Maden,U,GER,28
2018-0495,Dubai,Hard,32,A,20180226,275,9440,105539,Evgeny Donskoy,R,RUS,28,104882,Blaz Kavcic,R,SLO,31
2018-0495,Dubai,Hard,32,A,20180226,276,9441,104571,Marcos Baghdatis,R,CYP,33,104678,Viktor Troicki,R,SRB,32
2018-0495,Dubai,Hard,32,A,20180226,277,9442,105936,Filip Krajinovic,R,SRB,26,105341,Thomas Fabbiano,R,ITA,29
2018-0495,Dubai,Hard,32,A,20180226,278,9443,106432,Borna Coric,R,CRO,21,104755,Richard Gasquet,R,FRA,32
2018-0495,Dubai,Hard,32,A,20180226,279,9444,105332,Benoit Paire,R,FRA,29,106415,Yoshihito Nishioka,L,JPN,22
2018-0495,Dubai,Hard,32,A,20180226,280,9445,105732,Pierre Hugues Herbert,R,FRA,27,105311,Joao Sousa,R,POR,29
2018-0495,Dubai,Hard,32,A,20180226,281,9446,105138,Roberto Bautista Agut,R,ESP,30,104252,Florian Mayer,R,GER,34
2018-0495,Dubai,Hard,32,A,20180226,282,9447,104259,Philipp Kohlschreiber,R,GER,34,105163,Gleb Sakharov,R,FRA,30
2018-0495,Dubai,Hard,32,A,20180226,283,9448,126774,Stefanos Tsitsipas,R,GRE,20,105062,Mikhail Kukushkin,R,KAZ,30
2018-0495,Dubai,Hard,32,A,20180226,284,9449,104898,Robin Haase,R,NED,31,111460,Quentin Halys,R,FRA,21
2018-0495,Dubai,Hard,32,A,20180226,285,9450,104291,Malek Jaziri,R,TUN,34,105777,Grigor Dimitrov,R,BUL,27
2018-0495,Dubai,Hard,32,A,20180226,286,9451,106298,Lucas Pouille,R,FRA,24,111575,Karen Khachanov,R,RUS,22
2018-0495,Dubai,Hard,32,A,20180226,287,9452,105216,Yuichi Sugita,R,JPN,29,105526,Jan Lennard Struff,R,GER,28
2018-0495,Dubai,Hard,32,A,20180226,288,9453,105539,Evgeny Donskoy,R,RUS,28,106000,Damir Dzumhur,R,BIH,26
2018-0495,Dubai,Hard,32,A,20180226,289,9454,105936,Filip Krajinovic,R,SRB,26,104571,Marcos Baghdatis,R,CYP,33
2018-0495,Dubai,Hard,32,A,20180226,290,9455,106432,Borna Coric,R,CRO,21,105332,Benoit Paire,R,FRA,29
2018-0495,Dubai,Hard,32,A,20180226,291,9456,105138,Roberto Bautista Agut,R,ESP,30,105732,Pierre Hugues Herbert,R,FRA,27
2018-0495,Dubai,Hard,32,A,20180226,292,9457,126774,Stefanos Tsitsipas,R,GRE,20,104259,Philipp Kohlschreiber,R,GER,34
2018-0495,Dubai,Hard,32,A,20180226,293,9458,104291,Malek Jaziri,R,TUN,34,104898,Robin Haase,R,NED,31
2018-0495,Dubai,Hard,32,A,20180226,294,9459,106298,Lucas Pouille,R,FRA,24,105216,Yuichi Sugita,R,JPN,29
2018-0495,Dubai,Hard,32,A,20180226,295,9460,105936,Filip Krajinovic,R,SRB,26,105539,Evgeny Donskoy,R,RUS,28
2018-0495,Dubai,Hard,32,A,20180226,296,9461,105138,Roberto Bautista Agut,R,ESP,30,106432,Borna Coric,R,CRO,21
2018-0495,Dubai,Hard,32,A,20180226,297,9462,104291,Malek Jaziri,R,TUN,34,126774,Stefanos Tsitsipas,R,GRE,20
2018-0495,Dubai,Hard,32,A,20180226,298,9463,106298,Lucas Pouille,R,FRA,24,105936,Filip Krajinovic,R,SRB,26
2018-0495,Dubai,Hard,32,A,20180226,299,9464,105138,Roberto Bautista Agut,R,ESP,30,104291,Malek Jaziri,R,TUN,34
2018-0495,Dubai,Hard,32,A,20180226,300,9465,105138,Roberto Bautista Agut,R,ESP,30,106298,Lucas Pouille,R,FRA,24
2018-0533,Sao Paulo,Clay,32,A,20180226,271,9466,106249,Joao Domingues,R,POR,24,105952,Renzo Olivo,R,ARG,26
2018-0533,Sao Paulo,Clay,32,A,20180226,272,9467,104198,Guillermo Garcia Lopez,R,ESP,35,105589,Gerald Melzer,L,AUT,28
2018-0533,Sao Paulo,Clay,32,A,20180226,273,9468,105643,Federico Delbonis,L,ARG,27,106148,Roberto Carballes Baena,R,ESP,25
2018-0533,Sao Paulo,Clay,32,A,20180226,275,9469,124116,Sebastian Ofner,R,AUT,22,106065,Marco Cecchinato,R,ITA,25
2018-0533,Sao Paulo,Clay,32,A,20180226,276,9470,104122,Carlos Berlocq,R,ARG,35,205734,Thiago Seyboth Wild,R,BRA,18
2018-0533,Sao Paulo,Clay,32,A,20180226,277,9471,104919,Leonardo Mayer,R,ARG,31,105671,Gastao Elias,R,POR,27
2018-0533,Sao Paulo,Clay,32,A,20180226,278,9472,104297,Rogerio Dutra Silva,R,BRA,34,105815,Tennys Sandgren,R,USA,27
2018-0533,Sao Paulo,Clay,32,A,20180226,279,9473,106044,Nicolas Kicker,R,ARG,26,103607,Victor Estrella,R,DOM,38
2018-0533,Sao Paulo,Clay,32,A,20180226,280,9474,104547,Horacio Zeballos,L,ARG,33,105064,Thomaz Bellucci,L,BRA,30
2018-0533,Sao Paulo,Clay,32,A,20180226,282,9475,105550,Guido Pella,L,ARG,28,144895,Corentin Moutet,L,FRA,19
2018-0533,Sao Paulo,Clay,32,A,20180226,283,9476,111797,Nicolas Jarry,R,CHI,22,105583,Dusan Lajovic,R,SRB,28
2018-0533,Sao Paulo,Clay,32,A,20180226,284,9477,106105,Guilherme Clezar,R,BRA,25,106329,Thiago Monteiro,L,BRA,24
2018-0533,Sao Paulo,Clay,32,A,20180226,286,9478,104926,Fabio Fognini,R,ITA,31,106249,Joao Domingues,R,POR,24
2018-0533,Sao Paulo,Clay,32,A,20180226,287,9479,104198,Guillermo Garcia Lopez,R,ESP,35,105643,Federico Delbonis,L,ARG,27
2018-0533,Sao Paulo,Clay,32,A,20180226,288,9480,104655,Pablo Cuevas,R,URU,32,124116,Sebastian Ofner,R,AUT,22
2018-0533,Sao Paulo,Clay,32,A,20180226,289,9481,104919,Leonardo Mayer,R,ARG,31,104122,Carlos Berlocq,R,ARG,35
2018-0533,Sao Paulo,Clay,32,A,20180226,290,9482,104297,Rogerio Dutra Silva,R,BRA,34,106044,Nicolas Kicker,R,ARG,26
2018-0533,Sao Paulo,Clay,32,A,20180226,291,9483,104547,Horacio Zeballos,L,ARG,33,104792,Gael Monfils,R,FRA,31
2018-0533,Sao Paulo,Clay,32,A,20180226,292,9484,111797,Nicolas Jarry,R,CHI,22,105550,Guido Pella,L,ARG,28
2018-0533,Sao Paulo,Clay,32,A,20180226,293,9485,105077,Albert Ramos,L,ESP,30,106105,Guilherme Clezar,R,BRA,25
2018-0533,Sao Paulo,Clay,32,A,20180226,294,9486,104926,Fabio Fognini,R,ITA,31,104198,Guillermo Garcia Lopez,R,ESP,35
2018-0533,Sao Paulo,Clay,32,A,20180226,295,9487,104655,Pablo Cuevas,R,URU,32,104919,Leonardo Mayer,R,ARG,31
2018-0533,Sao Paulo,Clay,32,A,20180226,296,9488,104547,Horacio Zeballos,L,ARG,33,104297,Rogerio Dutra Silva,R,BRA,34
2018-0533,Sao Paulo,Clay,32,A,20180226,297,9489,111797,Nicolas Jarry,R,CHI,22,105077,Albert Ramos,L,ESP,30
2018-0533,Sao Paulo,Clay,32,A,20180226,298,9490,104926,Fabio Fognini,R,ITA,31,104655,Pablo Cuevas,R,URU,32
2018-0533,Sao Paulo,Clay,32,A,20180226,299,9491,111797,Nicolas Jarry,R,CHI,22,104547,Horacio Zeballos,L,ARG,33
2018-0533,Sao Paulo,Clay,32,A,20180226,300,9492,104926,Fabio Fognini,R,ITA,31,111797,Nicolas Jarry,R,CHI,22
2018-M006,Indian Wells Masters,Hard,128,M,20180305,175,9493,105916,Marton Fucsovics,R,HUN,26,104678,Viktor Troicki,R,SRB,32
2018-M006,Indian Wells Masters,Hard,128,M,20180305,176,9494,105065,Tim Smyczek,R,USA,30,111513,Laslo Djere,R,SRB,23
2018-M006,Indian Wells Masters,Hard,128,M,20180305,179,9495,105732,Pierre Hugues Herbert,R,FRA,27,104468,Gilles Simon,R,FRA,33
2018-M006,Indian Wells Masters,Hard,128,M,20180305,180,9496,104792,Gael Monfils,R,FRA,32,105051,Matthew Ebden,R,AUS,30
2018-M006,Indian Wells Masters,Hard,128,M,20180305,183,9497,106121,Taro Daniel,R,JPN,25,111815,Cameron Norrie,L,GBR,23
2018-M006,Indian Wells Masters,Hard,128,M,20180305,184,9498,104919,Leonardo Mayer,R,ARG,31,103607,Victor Estrella,R,DOM,38
2018-M006,Indian Wells Masters,Hard,128,M,20180305,187,9499,105815,Tennys Sandgren,R,USA,27,105932,Nikoloz Basilashvili,R,RUS,26
2018-M006,Indian Wells Masters,Hard,128,M,20180305,188,9500,200282,Alex De Minaur,R,AUS,19,105526,Jan Lennard Struff,R,GER,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,191,9501,105311,Joao Sousa,R,POR,29,104022,Mikhail Youzhny,R,RUS,36
2018-M006,Indian Wells Masters,Hard,128,M,20180305,192,9502,200000,Felix Auger Aliassime,R,CAN,18,105577,Vasek Pospisil,R,CAN,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,195,9503,104534,Dudi Sela,R,ISR,33,105376,Peter Gojowczyk,R,GER,29
2018-M006,Indian Wells Masters,Hard,128,M,20180305,196,9504,104571,Marcos Baghdatis,R,CYP,33,106415,Yoshihito Nishioka,L,JPN,22
2018-M006,Indian Wells Masters,Hard,128,M,20180305,199,9505,106026,Yuki Bhambri,R,IND,26,103917,Nicolas Mahut,R,FRA,36
2018-M006,Indian Wells Masters,Hard,128,M,20180305,200,9506,104999,Mischa Zverev,L,GER,31,105062,Mikhail Kukushkin,R,KAZ,30
2018-M006,Indian Wells Masters,Hard,128,M,20180305,203,9507,124014,Ernesto Escobedo,R,USA,22,126207,Frances Tiafoe,R,USA,20
2018-M006,Indian Wells Masters,Hard,128,M,20180305,204,9508,105341,Thomas Fabbiano,R,ITA,29,105614,Bradley Klahn,L,USA,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,207,9509,105539,Evgeny Donskoy,R,RUS,28,111575,Karen Khachanov,R,RUS,22
2018-M006,Indian Wells Masters,Hard,128,M,20180305,208,9510,106044,Nicolas Kicker,R,ARG,26,106210,Jiri Vesely,L,CZE,25
2018-M006,Indian Wells Masters,Hard,128,M,20180305,211,9511,106421,Daniil Medvedev,R,RUS,22,105449,Steve Johnson,R,USA,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,212,9512,104547,Horacio Zeballos,L,ARG,33,105216,Yuichi Sugita,R,JPN,29
2018-M006,Indian Wells Masters,Hard,128,M,20180305,215,9513,111577,Jared Donaldson,R,USA,21,105960,Evan King,L,USA,26
2018-M006,Indian Wells Masters,Hard,128,M,20180305,216,9514,106432,Borna Coric,R,CRO,21,105385,Donald Young,L,USA,29
2018-M006,Indian Wells Masters,Hard,128,M,20180305,219,9515,126203,Taylor Fritz,R,USA,20,124187,Reilly Opelka,R,USA,21
2018-M006,Indian Wells Masters,Hard,128,M,20180305,220,9516,104269,Fernando Verdasco,L,ESP,34,105550,Guido Pella,L,ARG,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,223,9517,126774,Stefanos Tsitsipas,R,GRE,20,105430,Radu Albot,R,MDA,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,224,9518,133430,Denis Shapovalov,L,CAN,19,105575,Ricardas Berankis,R,LTU,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,227,9519,105583,Dusan Lajovic,R,SRB,28,105041,Lukas Lacko,R,SVK,30
2018-M006,Indian Wells Masters,Hard,128,M,20180305,228,9520,109739,Maximilian Marterer,L,GER,23,103333,Ivo Karlovic,R,CRO,39
2018-M006,Indian Wells Masters,Hard,128,M,20180305,231,9521,104871,Jeremy Chardy,R,FRA,31,103898,Julien Benneteau,R,FRA,36
2018-M006,Indian Wells Masters,Hard,128,M,20180305,232,9522,105166,Peter Polansky,R,CAN,30,105657,Marius Copil,R,ROU,27
2018-M006,Indian Wells Masters,Hard,128,M,20180305,235,9523,106283,Mitchell Krueger,R,USA,24,105332,Benoit Paire,R,FRA,29
2018-M006,Indian Wells Masters,Hard,128,M,20180305,236,9524,105643,Federico Delbonis,L,ARG,27,105992,Ryan Harrison,R,USA,26
2018-M006,Indian Wells Masters,Hard,128,M,20180305,238,9525,105227,Marin Cilic,R,CRO,29,105916,Marton Fucsovics,R,HUN,26
2018-M006,Indian Wells Masters,Hard,128,M,20180305,239,9526,104259,Philipp Kohlschreiber,R,GER,34,105065,Tim Smyczek,R,USA,30
2018-M006,Indian Wells Masters,Hard,128,M,20180305,240,9527,105732,Pierre Hugues Herbert,R,FRA,27,104180,Gilles Muller,L,LUX,35
2018-M006,Indian Wells Masters,Hard,128,M,20180305,241,9528,104792,Gael Monfils,R,FRA,32,104545,John Isner,R,USA,33
2018-M006,Indian Wells Masters,Hard,128,M,20180305,242,9529,106121,Taro Daniel,R,JPN,25,104925,Novak Djokovic,R,SRB,31
2018-M006,Indian Wells Masters,Hard,128,M,20180305,243,9530,104919,Leonardo Mayer,R,ARG,31,105074,Ruben Bemelmans,L,BEL,30
2018-M006,Indian Wells Masters,Hard,128,M,20180305,244,9531,103970,David Ferrer,R,ESP,36,105815,Tennys Sandgren,R,USA,27
2018-M006,Indian Wells Masters,Hard,128,M,20180305,245,9532,105223,Juan Martin del Potro,R,ARG,29,200282,Alex De Minaur,R,AUS,19
2018-M006,Indian Wells Masters,Hard,128,M,20180305,246,9533,105311,Joao Sousa,R,POR,29,100644,Alexander Zverev,R,GER,21
2018-M006,Indian Wells Masters,Hard,128,M,20180305,247,9534,105683,Milos Raonic,R,CAN,27,200000,Felix Auger Aliassime,R,CAN,18
2018-M006,Indian Wells Masters,Hard,128,M,20180305,248,9535,104534,Dudi Sela,R,ISR,33,106378,Kyle Edmund,R,GBR,23
2018-M006,Indian Wells Masters,Hard,128,M,20180305,249,9536,104571,Marcos Baghdatis,R,CYP,33,106043,Diego Schwartzman,R,ARG,26
2018-M006,Indian Wells Masters,Hard,128,M,20180305,250,9537,106026,Yuki Bhambri,R,IND,26,106298,Lucas Pouille,R,FRA,24
2018-M006,Indian Wells Masters,Hard,128,M,20180305,251,9538,105023,Sam Querrey,R,USA,30,104999,Mischa Zverev,L,GER,31
2018-M006,Indian Wells Masters,Hard,128,M,20180305,252,9539,103852,Feliciano Lopez,L,ESP,36,124014,Ernesto Escobedo,R,USA,22
2018-M006,Indian Wells Masters,Hard,128,M,20180305,253,9540,106058,Jack Sock,R,USA,25,105341,Thomas Fabbiano,R,ITA,29
2018-M006,Indian Wells Masters,Hard,128,M,20180305,254,9541,104731,Kevin Anderson,R,RSA,32,105539,Evgeny Donskoy,R,RUS,28
2018-M006,Indian Wells Masters,Hard,128,M,20180305,255,9542,106044,Nicolas Kicker,R,ARG,26,106000,Damir Dzumhur,R,BIH,26
2018-M006,Indian Wells Masters,Hard,128,M,20180305,256,9543,106421,Daniil Medvedev,R,RUS,22,126610,Matteo Berrettini,R,ITA,22
2018-M006,Indian Wells Masters,Hard,128,M,20180305,257,9544,105807,Pablo Carreno Busta,R,ESP,27,104547,Horacio Zeballos,L,ARG,33
2018-M006,Indian Wells Masters,Hard,128,M,20180305,258,9545,105138,Roberto Bautista Agut,R,ESP,30,111577,Jared Donaldson,R,USA,21
2018-M006,Indian Wells Masters,Hard,128,M,20180305,259,9546,106432,Borna Coric,R,CRO,21,105077,Albert Ramos,L,ESP,30
