tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,idx,winner_id,winner_name,winner_hand,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ioc,loser_age
2015-533,Sao Paulo,Clay,28,A,20150209,10,415,104655,Pablo Cuevas,R,URU,29,106210,Jiri Vesely,L,CZE,22
2015-533,Sao Paulo,Clay,28,A,20150209,11,416,105487,Facundo Bagnis,L,ARG,25,105643,Federico Delbonis,L,ARG,24
2015-533,Sao Paulo,Clay,28,A,20150209,12,417,104597,Nicolas Almagro,R,ESP,29,105641,Blaz Rola,L,SLO,24
2015-533,Sao Paulo,Clay,28,A,20150209,13,418,104563,Luca Vanni,R,ITA,30,105217,Thiemo De Bakker,R,NED,26
2015-533,Sao Paulo,Clay,28,A,20150209,14,419,105583,Dusan Lajovic,R,SRB,25,104269,Fernando Verdasco,L,ESP,31
2015-533,Sao Paulo,Clay,28,A,20150209,15,420,104919,Leonardo Mayer,R,ARG,28,105077,Albert Ramos,L,ESP,27
2015-533,Sao Paulo,Clay,28,A,20150209,16,421,105154,Joao Souza,R,BRA,27,105373,Martin Klizan,L,SVK,26
2015-533,Sao Paulo,Clay,28,A,20150209,17,422,105053,Santiago Giraldo,R,COL,27,104122,Carlos Berlocq,R,ARG,32
2015-533,Sao Paulo,Clay,28,A,20150209,18,423,104926,Fabio Fognini,R,ITA,28,106043,Diego Schwartzman,R,ARG,22
2015-533,Sao Paulo,Clay,28,A,20150209,19,424,104655,Pablo Cuevas,R,URU,29,105487,Facundo Bagnis,L,ARG,25
2015-533,Sao Paulo,Clay,28,A,20150209,20,425,104597,Nicolas Almagro,R,ESP,29,103990,Tommy Robredo,R,ESP,33
2015-533,Sao Paulo,Clay,28,A,20150209,21,426,104563,Luca Vanni,R,ITA,30,105583,Dusan Lajovic,R,SRB,25
2015-533,Sao Paulo,Clay,28,A,20150209,22,427,105154,Joao Souza,R,BRA,27,104919,Leonardo Mayer,R,ARG,28
2015-533,Sao Paulo,Clay,28,A,20150209,23,428,105053,Santiago Giraldo,R,COL,27,104926,Fabio Fognini,R,ITA,28
2015-533,Sao Paulo,Clay,28,A,20150209,24,429,104655,Pablo Cuevas,R,URU,29,104597,Nicolas Almagro,R,ESP,29
2015-533,Sao Paulo,Clay,28,A,20150209,25,430,104563,Luca Vanni,R,ITA,30,105154,Joao Souza,R,BRA,27
2015-533,Sao Paulo,Clay,28,A,20150209,26,431,104655,Pablo Cuevas,R,URU,29,105053,Santiago Giraldo,R,COL,27
2015-533,Sao Paulo,Clay,28,A,20150209,27,432,104655,Pablo Cuevas,R,URU,29,104563,Luca Vanni,R,ITA,30
2015-499,Delray Beach,Hard,32,A,20150216,1,433,104731,Kevin Anderson,R,RSA,29,105441,John Patrick Smith,L,AUS,25
2015-499,Delray Beach,Hard,32,A,20150216,2,434,104229,Yen Hsun Lu,R,TPE,32,105032,Sam Groth,R,AUS,27
2015-499,Delray Beach,Hard,32,A,20150216,3,435,106045,Denis Kudla,R,USA,22,105041,Lukas Lacko,R,SVK,27
2015-499,Delray Beach,Hard,32,A,20150216,4,436,105173,Adrian Mannarino,L,FRA,27,105281,Eric Quigley,U,USA,26
2015-499,Delray Beach,Hard,32,A,20150216,5,437,103333,Ivo Karlovic,R,CRO,36,104460,Dustin Brown,R,GER,30
2015-499,Delray Beach,Hard,32,A,20150216,6,438,106423,Thanasi Kokkinakis,R,AUS,19,105936,Filip Krajinovic,R,SRB,23
2015-499,Delray Beach,Hard,32,A,20150216,7,439,126094,Andrey Rublev,R,RUS,17,104534,Dudi Sela,R,ISR,30
2015-499,Delray Beach,Hard,32,A,20150216,8,440,105449,Steve Johnson,R,USA,25,105062,Mikhail Kukushkin,R,KAZ,27
2015-499,Delray Beach,Hard,32,A,20150216,9,441,105292,Alejandro Gonzalez,R,COL,26,105023,Sam Querrey,R,USA,27
2015-499,Delray Beach,Hard,32,A,20150216,10,442,105385,Donald Young,L,USA,26,104471,Ivan Dodig,R,CRO,30
2015-499,Delray Beach,Hard,32,A,20150216,11,443,105065,Tim Smyczek,R,USA,27,111578,Stefan Kozlov,R,USA,17
2015-499,Delray Beach,Hard,32,A,20150216,12,444,105238,Alexandr Dolgopolov,R,UKR,26,104559,Teymuraz Gabashvili,R,RUS,30
2015-499,Delray Beach,Hard,32,A,20150216,13,445,104678,Viktor Troicki,R,SRB,29,103565,Stephane Robert,R,FRA,35
2015-499,Delray Beach,Hard,32,A,20150216,14,446,106071,Bernard Tomic,R,AUS,22,104291,Malek Jaziri,R,TUN,31
2015-499,Delray Beach,Hard,32,A,20150216,15,447,106415,Yoshihito Nishioka,L,JPN,19,104997,Igor Sijsling,R,NED,27
2015-499,Delray Beach,Hard,32,A,20150216,16,448,104594,Marinko Matosevic,R,AUS,30,104545,John Isner,R,USA,30
2015-499,Delray Beach,Hard,32,A,20150216,17,449,104229,Yen Hsun Lu,R,TPE,32,104731,Kevin Anderson,R,RSA,29
2015-499,Delray Beach,Hard,32,A,20150216,18,450,105173,Adrian Mannarino,L,FRA,27,106045,Denis Kudla,R,USA,22
2015-499,Delray Beach,Hard,32,A,20150216,19,451,103333,Ivo Karlovic,R,CRO,36,106423,Thanasi Kokkinakis,R,AUS,19
2015-499,Delray Beach,Hard,32,A,20150216,20,452,105449,Steve Johnson,R,USA,25,126094,Andrey Rublev,R,RUS,17
2015-499,Delray Beach,Hard,32,A,20150216,21,453,105385,Donald Young,L,USA,26,105292,Alejandro Gonzalez,R,COL,26
2015-499,Delray Beach,Hard,32,A,20150216,22,454,105238,Alexandr Dolgopolov,R,UKR,26,105065,Tim Smyczek,R,USA,27
2015-499,Delray Beach,Hard,32,A,20150216,23,455,106071,Bernard Tomic,R,AUS,22,104678,Viktor Troicki,R,SRB,29
2015-499,Delray Beach,Hard,32,A,20150216,24,456,106415,Yoshihito Nishioka,L,JPN,19,104594,Marinko Matosevic,R,AUS,30
2015-499,Delray Beach,Hard,32,A,20150216,25,457,105173,Adrian Mannarino,L,FRA,27,104229,Yen Hsun Lu,R,TPE,32
2015-499,Delray Beach,Hard,32,A,20150216,26,458,103333,Ivo Karlovic,R,CRO,36,105449,Steve Johnson,R,USA,25
2015-499,Delray Beach,Hard,32,A,20150216,27,459,105385,Donald Young,L,USA,26,105238,Alexandr Dolgopolov,R,UKR,26
2015-499,Delray Beach,Hard,32,A,20150216,28,460,106071,Bernard Tomic,R,AUS,22,106415,Yoshihito Nishioka,L,JPN,19
2015-499,Delray Beach,Hard,32,A,20150216,29,461,103333,Ivo Karlovic,R,CRO,36,105173,Adrian Mannarino,L,FRA,27
2015-499,Delray Beach,Hard,32,A,20150216,30,462,105385,Donald Young,L,USA,26,106071,Bernard Tomic,R,AUS,22
2015-499,Delray Beach,Hard,32,A,20150216,31,463,103333,Ivo Karlovic,R,CRO,36,105385,Donald Young,L,USA,26
2015-496,Marseille,Hard,28,A,20150216,1,464,104620,Simone Bolelli,R,ITA,29,104563,Luca Vanni,R,ITA,30
2015-496,Marseille,Hard,28,A,20150216,2,465,105723,Andrey Kuznetsov,R,RUS,24,104979,Andrey Golubev,R,KAZ,28
2015-496,Marseille,Hard,28,A,20150216,3,466,104792,Gael Monfils,R,FRA,28,100644,Alexander Zverev,R,GER,18
2015-496,Marseille,Hard,28,A,20150216,4,467,105577,Vasek Pospisil,R,CAN,25,104898,Robin Haase,R,NED,28
2015-496,Marseille,Hard,28,A,20150216,5,468,106233,Dominic Thiem,R,AUT,21,105311,Joao Sousa,R,POR,26
2015-496,Marseille,Hard,28,A,20150216,6,469,105676,David Goffin,R,BEL,24,105668,Jerzy Janowicz,R,POL,24
2015-496,Marseille,Hard,28,A,20150216,7,470,104468,Gilles Simon,R,FRA,30,105732,Pierre Hugues Herbert,R,FRA,24
2015-496,Marseille,Hard,28,A,20150216,8,471,106432,Borna Coric,R,CRO,18,104797,Denis Istomin,R,UZB,28
2015-496,Marseille,Hard,28,A,20150216,9,472,104871,Jeremy Chardy,R,FRA,28,104095,David Guez,R,FRA,32
2015-496,Marseille,Hard,28,A,20150216,10,473,104660,Sergiy Stakhovsky,R,UKR,29,104586,Lukas Rosol,R,CZE,30
2015-496,Marseille,Hard,28,A,20150216,11,474,105526,Jan Lennard Struff,R,GER,25,103917,Nicolas Mahut,R,FRA,33
2015-496,Marseille,Hard,28,A,20150216,12,475,105332,Benoit Paire,R,FRA,26,103908,Paul Henri Mathieu,R,FRA,33
2015-496,Marseille,Hard,28,A,20150216,13,476,104620,Simone Bolelli,R,ITA,29,105683,Milos Raonic,R,CAN,24
2015-496,Marseille,Hard,28,A,20150216,14,477,104792,Gael Monfils,R,FRA,28,105723,Andrey Kuznetsov,R,RUS,24
2015-496,Marseille,Hard,28,A,20150216,15,478,105138,Roberto Bautista Agut,R,ESP,27,105577,Vasek Pospisil,R,CAN,25
2015-496,Marseille,Hard,28,A,20150216,16,479,106233,Dominic Thiem,R,AUT,21,105676,David Goffin,R,BEL,24
2015-496,Marseille,Hard,28,A,20150216,17,480,104468,Gilles Simon,R,FRA,30,106432,Borna Coric,R,CRO,18
2015-496,Marseille,Hard,28,A,20150216,18,481,104871,Jeremy Chardy,R,FRA,28,105208,Ernests Gulbis,R,LAT,26
2015-496,Marseille,Hard,28,A,20150216,19,482,104660,Sergiy Stakhovsky,R,UKR,29,105526,Jan Lennard Struff,R,GER,25
2015-496,Marseille,Hard,28,A,20150216,20,483,104527,Stan Wawrinka,R,SUI,30,105332,Benoit Paire,R,FRA,26
2015-496,Marseille,Hard,28,A,20150216,21,484,104792,Gael Monfils,R,FRA,28,104620,Simone Bolelli,R,ITA,29
2015-496,Marseille,Hard,28,A,20150216,22,485,105138,Roberto Bautista Agut,R,ESP,27,106233,Dominic Thiem,R,AUT,21
2015-496,Marseille,Hard,28,A,20150216,23,486,104468,Gilles Simon,R,FRA,30,104871,Jeremy Chardy,R,FRA,28
2015-496,Marseille,Hard,28,A,20150216,24,487,104660,Sergiy Stakhovsky,R,UKR,29,104527,Stan Wawrinka,R,SUI,30
2015-496,Marseille,Hard,28,A,20150216,25,488,104792,Gael Monfils,R,FRA,28,105138,Roberto Bautista Agut,R,ESP,27
2015-496,Marseille,Hard,28,A,20150216,26,489,104468,Gilles Simon,R,FRA,30,104660,Sergiy Stakhovsky,R,UKR,29
2015-496,Marseille,Hard,28,A,20150216,27,490,104468,Gilles Simon,R,FRA,30,104792,Gael Monfils,R,FRA,28
2015-6932,Rio de Janeiro,Clay,32,A,20150216,1,491,104745,Rafael Nadal,L,ESP,29,105064,Thomaz Bellucci,L,BRA,27
2015-6932,Rio de Janeiro,Clay,32,A,20150216,2,492,105807,Pablo Carreno Busta,R,ESP,24,104122,Carlos Berlocq,R,ARG,32
2015-6932,Rio de Janeiro,Clay,32,A,20150216,3,493,103656,Albert Montanes,R,ESP,34,104216,Maximo Gonzalez,R,ARG,32
2015-6932,Rio de Janeiro,Clay,32,A,20150216,4,494,104655,Pablo Cuevas,R,URU,29,104597,Nicolas Almagro,R,ESP,29
2015-6932,Rio de Janeiro,Clay,32,A,20150216,5,495,104926,Fabio Fognini,R,ITA,28,106210,Jiri Vesely,L,CZE,22
2015-6932,Rio de Janeiro,Clay,32,A,20150216,6,496,104665,Pablo Andujar,R,ESP,29,103893,Paolo Lorenzi,R,ITA,33
2015-6932,Rio de Janeiro,Clay,32,A,20150216,7,497,105643,Federico Delbonis,L,ARG,24,106043,Diego Schwartzman,R,ARG,23
2015-6932,Rio de Janeiro,Clay,32,A,20150216,8,498,105373,Martin Klizan,L,SVK,26,105583,Dusan Lajovic,R,SRB,25
2015-6932,Rio de Janeiro,Clay,32,A,20150216,9,499,105641,Blaz Rola,L,SLO,24,104919,Leonardo Mayer,R,ARG,28
2015-6932,Rio de Janeiro,Clay,32,A,20150216,10,500,105154,Joao Souza,R,BRA,27,106032,Facundo Arguello,R,ARG,23
2015-6932,Rio de Janeiro,Clay,32,A,20150216,11,501,104890,Andreas Haider Maurer,R,AUT,28,105077,Albert Ramos,L,ESP,27
2015-6932,Rio de Janeiro,Clay,32,A,20150216,12,502,103990,Tommy Robredo,R,ESP,33,111200,Elias Ymer,R,SWE,19
2015-6932,Rio de Janeiro,Clay,32,A,20150216,13,503,104338,Juan Monaco,R,ARG,31,105053,Santiago Giraldo,R,COL,27
2015-6932,Rio de Janeiro,Clay,32,A,20150216,14,504,103813,Jarkko Nieminen,L,FIN,34,106065,Marco Cecchinato,R,ITA,22
2015-6932,Rio de Janeiro,Clay,32,A,20150216,15,505,105217,Thiemo De Bakker,R,NED,26,106105,Guilherme Clezar,R,BRA,22
2015-6932,Rio de Janeiro,Clay,32,A,20150216,16,506,103970,David Ferrer,R,ESP,33,104593,Daniel Gimeno Traver,R,ESP,30
2015-6932,Rio de Janeiro,Clay,32,A,20150216,17,507,104745,Rafael Nadal,L,ESP,29,105807,Pablo Carreno Busta,R,ESP,24
2015-6932,Rio de Janeiro,Clay,32,A,20150216,18,508,104655,Pablo Cuevas,R,URU,29,103656,Albert Montanes,R,ESP,34
2015-6932,Rio de Janeiro,Clay,32,A,20150216,19,509,104926,Fabio Fognini,R,ITA,28,104665,Pablo Andujar,R,ESP,29
2015-6932,Rio de Janeiro,Clay,32,A,20150216,20,510,105643,Federico Delbonis,L,ARG,24,105373,Martin Klizan,L,SVK,26
2015-6932,Rio de Janeiro,Clay,32,A,20150216,21,511,105154,Joao Souza,R,BRA,27,105641,Blaz Rola,L,SLO,24
2015-6932,Rio de Janeiro,Clay,32,A,20150216,22,512,104890,Andreas Haider Maurer,R,AUT,28,103990,Tommy Robredo,R,ESP,33
2015-6932,Rio de Janeiro,Clay,32,A,20150216,23,513,104338,Juan Monaco,R,ARG,31,103813,Jarkko Nieminen,L,FIN,34
2015-6932,Rio de Janeiro,Clay,32,A,20150216,24,514,103970,David Ferrer,R,ESP,33,105217,Thiemo De Bakker,R,NED,26
2015-6932,Rio de Janeiro,Clay,32,A,20150216,25,515,104745,Rafael Nadal,L,ESP,29,104655,Pablo Cuevas,R,URU,29
2015-6932,Rio de Janeiro,Clay,32,A,20150216,26,516,104926,Fabio Fognini,R,ITA,28,105643,Federico Delbonis,L,ARG,24
2015-6932,Rio de Janeiro,Clay,32,A,20150216,27,517,104890,Andreas Haider Maurer,R,AUT,28,105154,Joao Souza,R,BRA,27
2015-6932,Rio de Janeiro,Clay,32,A,20150216,28,518,103970,David Ferrer,R,ESP,33,104338,Juan Monaco,R,ARG,31
2015-6932,Rio de Janeiro,Clay,32,A,20150216,29,519,104926,Fabio Fognini,R,ITA,28,104745,Rafael Nadal,L,ESP,29
2015-6932,Rio de Janeiro,Clay,32,A,20150216,30,520,103970,David Ferrer,R,ESP,33,104890,Andreas Haider Maurer,R,AUT,28
2015-6932,Rio de Janeiro,Clay,32,A,20150216,31,521,103970,David Ferrer,R,ESP,33,104926,Fabio Fognini,R,ITA,28
2015-807,Acapulco,Hard,32,A,20150223,1,522,105453,Kei Nishikori,R,JPN,25,105292,Alejandro Gonzalez,R,COL,26
2015-807,Acapulco,Hard,32,A,20150223,2,523,104229,Yen Hsun Lu,R,TPE,32,103607,Victor Estrella,R,DOM,35
2015-807,Acapulco,Hard,32,A,20150223,3,524,104890,Andreas Haider Maurer,R,AUT,28,104898,Robin Haase,R,NED,28
2015-807,Acapulco,Hard,32,A,20150223,4,525,105238,Alexandr Dolgopolov,R,UKR,26,105032,Sam Groth,R,AUS,27
2015-807,Acapulco,Hard,32,A,20150223,5,526,104731,Kevin Anderson,R,RSA,29,104460,Dustin Brown,R,GER,30
2015-807,Acapulco,Hard,32,A,20150223,6,527,105449,Steve Johnson,R,USA,25,104471,Ivan Dodig,R,CRO,30
2015-807,Acapulco,Hard,32,A,20150223,7,528,104678,Viktor Troicki,R,SRB,29,104535,Daniel Garza,R,MEX,30
2015-807,Acapulco,Hard,32,A,20150223,8,529,105053,Santiago Giraldo,R,COL,27,105572,Austin Krajicek,L,USA,25
2015-807,Acapulco,Hard,32,A,20150223,9,530,103333,Ivo Karlovic,R,CRO,36,104559,Teymuraz Gabashvili,R,RUS,30
2015-807,Acapulco,Hard,32,A,20150223,10,531,105583,Dusan Lajovic,R,SRB,25,106423,Thanasi Kokkinakis,R,AUS,19
2015-807,Acapulco,Hard,32,A,20150223,11,532,105992,Ryan Harrison,R,USA,23,105385,Donald Young,L,USA,26
2015-807,Acapulco,Hard,32,A,20150223,12,533,105777,Grigor Dimitrov,R,BUL,24,105936,Filip Krajinovic,R,SRB,23
2015-807,Acapulco,Hard,32,A,20150223,13,534,103794,Benjamin Becker,R,GER,34,104735,Tobias Kamke,R,GER,29
2015-807,Acapulco,Hard,32,A,20150223,14,535,106071,Bernard Tomic,R,AUS,22,105173,Adrian Mannarino,L,FRA,27
2015-807,Acapulco,Hard,32,A,20150223,15,536,104594,Marinko Matosevic,R,AUS,30,104719,Marcel Granollers,R,ESP,29
2015-807,Acapulco,Hard,32,A,20150223,16,537,103970,David Ferrer,R,ESP,33,104997,Igor Sijsling,R,NED,28
2015-807,Acapulco,Hard,32,A,20150223,17,538,105453,Kei Nishikori,R,JPN,25,104229,Yen Hsun Lu,R,TPE,32
2015-807,Acapulco,Hard,32,A,20150223,18,539,105238,Alexandr Dolgopolov,R,UKR,26,104890,Andreas Haider Maurer,R,AUT,28
2015-807,Acapulco,Hard,32,A,20150223,19,540,104731,Kevin Anderson,R,RSA,29,105449,Steve Johnson,R,USA,25
2015-807,Acapulco,Hard,32,A,20150223,20,541,104678,Viktor Troicki,R,SRB,29,105053,Santiago Giraldo,R,COL,27
2015-807,Acapulco,Hard,32,A,20150223,21,542,103333,Ivo Karlovic,R,CRO,36,105583,Dusan Lajovic,R,SRB,25
2015-807,Acapulco,Hard,32,A,20150223,22,543,105992,Ryan Harrison,R,USA,23,105777,Grigor Dimitrov,R,BUL,24
2015-807,Acapulco,Hard,32,A,20150223,23,544,106071,Bernard Tomic,R,AUS,22,103794,Benjamin Becker,R,GER,34
2015-807,Acapulco,Hard,32,A,20150223,24,545,103970,David Ferrer,R,ESP,33,104594,Marinko Matosevic,R,AUS,30
2015-807,Acapulco,Hard,32,A,20150223,25,546,105453,Kei Nishikori,R,JPN,25,105238,Alexandr Dolgopolov,R,UKR,26
2015-807,Acapulco,Hard,32,A,20150223,26,547,104731,Kevin Anderson,R,RSA,29,104678,Viktor Troicki,R,SRB,29
2015-807,Acapulco,Hard,32,A,20150223,27,548,105992,Ryan Harrison,R,USA,23,103333,Ivo Karlovic,R,CRO,36
2015-807,Acapulco,Hard,32,A,20150223,28,549,103970,David Ferrer,R,ESP,33,106071,Bernard Tomic,R,AUS,22
2015-807,Acapulco,Hard,32,A,20150223,29,550,105453,Kei Nishikori,R,JPN,25,104731,Kevin Anderson,R,RSA,29
2015-807,Acapulco,Hard,32,A,20150223,30,551,103970,David Ferrer,R,ESP,33,105992,Ryan Harrison,R,USA,23
2015-807,Acapulco,Hard,32,A,20150223,31,552,103970,David Ferrer,R,ESP,33,105453,Kei Nishikori,R,JPN,25
2015-506,Buenos Aires,Clay,28,A,20150223,1,553,106032,Facundo Arguello,R,ARG,23,103656,Albert Montanes,R,ESP,34
2015-506,Buenos Aires,Clay,28,A,20150223,2,554,103893,Paolo Lorenzi,R,ITA,33,105064,Thomaz Bellucci,L,BRA,27
2015-506,Buenos Aires,Clay,28,A,20150223,3,555,105643,Federico Delbonis,L,ARG,24,105807,Pablo Carreno Busta,R,ESP,24
2015-506,Buenos Aires,Clay,28,A,20150223,4,556,104122,Carlos Berlocq,R,ARG,32,106043,Diego Schwartzman,R,ARG,23
2015-506,Buenos Aires,Clay,28,A,20150223,5,557,105487,Facundo Bagnis,L,ARG,25,106065,Marco Cecchinato,R,ITA,22
2015-506,Buenos Aires,Clay,28,A,20150223,6,558,105641,Blaz Rola,L,SLO,24,106210,Jiri Vesely,L,CZE,22
2015-506,Buenos Aires,Clay,28,A,20150223,7,559,104919,Leonardo Mayer,R,ARG,28,103565,Stephane Robert,R,FRA,35
2015-506,Buenos Aires,Clay,28,A,20150223,8,560,104338,Juan Monaco,R,ARG,31,104216,Maximo Gonzalez,R,ARG,32
2015-506,Buenos Aires,Clay,28,A,20150223,9,561,105819,Guido Andreozzi,R,ARG,24,105120,Andres Molteni,R,ARG,27
2015-506,Buenos Aires,Clay,28,A,20150223,10,562,104597,Nicolas Almagro,R,ESP,30,104665,Pablo Andujar,R,ESP,29
2015-506,Buenos Aires,Clay,28,A,20150223,11,563,105077,Albert Ramos,L,ESP,27,104547,Horacio Zeballos,L,ARG,30
2015-506,Buenos Aires,Clay,28,A,20150223,12,564,105952,Renzo Olivo,R,ARG,23,103813,Jarkko Nieminen,L,FIN,34
2015-506,Buenos Aires,Clay,28,A,20150223,13,565,104745,Rafael Nadal,L,ESP,29,106032,Facundo Arguello,R,ARG,23
2015-506,Buenos Aires,Clay,28,A,20150223,14,566,105643,Federico Delbonis,L,ARG,24,103893,Paolo Lorenzi,R,ITA,33
2015-506,Buenos Aires,Clay,28,A,20150223,15,567,104122,Carlos Berlocq,R,ARG,32,104926,Fabio Fognini,R,ITA,28
2015-506,Buenos Aires,Clay,28,A,20150223,16,568,105641,Blaz Rola,L,SLO,24,105487,Facundo Bagnis,L,ARG,25
2015-506,Buenos Aires,Clay,28,A,20150223,17,569,104338,Juan Monaco,R,ARG,31,104919,Leonardo Mayer,R,ARG,28
2015-506,Buenos Aires,Clay,28,A,20150223,18,570,104655,Pablo Cuevas,R,URU,29,105819,Guido Andreozzi,R,ARG,24
2015-506,Buenos Aires,Clay,28,A,20150223,19,571,104597,Nicolas Almagro,R,ESP,30,105077,Albert Ramos,L,ESP,27
2015-506,Buenos Aires,Clay,28,A,20150223,20,572,103990,Tommy Robredo,R,ESP,33,105952,Renzo Olivo,R,ARG,23
2015-506,Buenos Aires,Clay,28,A,20150223,21,573,104745,Rafael Nadal,L,ESP,29,105643,Federico Delbonis,L,ARG,24
2015-506,Buenos Aires,Clay,28,A,20150223,22,574,104122,Carlos Berlocq,R,ARG,32,105641,Blaz Rola,L,SLO,24
2015-506,Buenos Aires,Clay,28,A,20150223,23,575,104338,Juan Monaco,R,ARG,31,104655,Pablo Cuevas,R,URU,29
2015-506,Buenos Aires,Clay,28,A,20150223,24,576,104597,Nicolas Almagro,R,ESP,30,103990,Tommy Robredo,R,ESP,33
2015-506,Buenos Aires,Clay,28,A,20150223,25,577,104745,Rafael Nadal,L,ESP,29,104122,Carlos Berlocq,R,ARG,32
2015-506,Buenos Aires,Clay,28,A,20150223,26,578,104338,Juan Monaco,R,ARG,31,104597,Nicolas Almagro,R,ESP,30
2015-506,Buenos Aires,Clay,28,A,20150223,27,579,104745,Rafael Nadal,L,ESP,29,104338,Juan Monaco,R,ARG,31
2015-495,Dubai,Hard,32,A,20150223,1,580,104925,Novak Djokovic,R,SRB,28,105577,Vasek Pospisil,R,CAN,25
2015-495,Dubai,Hard,32,A,20150223,2,581,104979,Andrey Golubev,R,KAZ,28,104802,Fabrice Martin,R,FRA,28
2015-495,Dubai,Hard,32,A,20150223,3,582,104947,Marsel Ilhan,R,TUR,28,100644,Alexander Zverev,R,GER,18
2015-495,Dubai,Hard,32,A,20150223,4,583,103852,Feliciano Lopez,L,ESP,33,104868,James Ward,R,GBR,28
2015-495,Dubai,Hard,32,A,20150223,5,584,104607,Tomas Berdych,R,CZE,29,104871,Jeremy Chardy,R,FRA,28
2015-495,Dubai,Hard,32,A,20150223,6,585,104620,Simone Bolelli,R,ITA,29,106298,Lucas Pouille,R,FRA,21
2015-495,Dubai,Hard,32,A,20150223,7,586,104660,Sergiy Stakhovsky,R,UKR,29,104586,Lukas Rosol,R,CZE,30
2015-495,Dubai,Hard,32,A,20150223,8,587,104797,Denis Istomin,R,UZB,28,105208,Ernests Gulbis,R,LAT,26
2015-495,Dubai,Hard,32,A,20150223,9,588,104571,Marcos Baghdatis,R,CYP,30,105676,David Goffin,R,BEL,24
2015-495,Dubai,Hard,32,A,20150223,10,589,106432,Borna Coric,R,CRO,18,104291,Malek Jaziri,R,TUN,31
2015-495,Dubai,Hard,32,A,20150223,11,590,105311,Joao Sousa,R,POR,26,104945,James Mcgee,R,IRL,28
2015-495,Dubai,Hard,32,A,20150223,12,591,104918,Andy Murray,R,GBR,28,104180,Gilles Muller,L,LUX,32
2015-495,Dubai,Hard,32,A,20150223,13,592,105138,Roberto Bautista Agut,R,ESP,27,106233,Dominic Thiem,R,AUT,21
2015-495,Dubai,Hard,32,A,20150223,14,593,104755,Richard Gasquet,R,FRA,29,104312,Andreas Seppi,R,ITA,31
2015-495,Dubai,Hard,32,A,20150223,15,594,104269,Fernando Verdasco,L,ESP,31,104198,Guillermo Garcia Lopez,R,ESP,32
2015-495,Dubai,Hard,32,A,20150223,16,595,103819,Roger Federer,R,SUI,34,104022,Mikhail Youzhny,R,RUS,33
2015-495,Dubai,Hard,32,A,20150223,17,596,104925,Novak Djokovic,R,SRB,28,104979,Andrey Golubev,R,KAZ,28
2015-495,Dubai,Hard,32,A,20150223,18,597,104947,Marsel Ilhan,R,TUR,28,103852,Feliciano Lopez,L,ESP,33
2015-495,Dubai,Hard,32,A,20150223,19,598,104607,Tomas Berdych,R,CZE,29,104620,Simone Bolelli,R,ITA,29
2015-495,Dubai,Hard,32,A,20150223,20,599,104660,Sergiy Stakhovsky,R,UKR,29,104797,Denis Istomin,R,UZB,28
2015-495,Dubai,Hard,32,A,20150223,21,600,106432,Borna Coric,R,CRO,18,104571,Marcos Baghdatis,R,CYP,30
2015-495,Dubai,Hard,32,A,20150223,22,601,104918,Andy Murray,R,GBR,28,105311,Joao Sousa,R,POR,26
2015-495,Dubai,Hard,32,A,20150223,23,602,104755,Richard Gasquet,R,FRA,29,105138,Roberto Bautista Agut,R,ESP,27
2015-495,Dubai,Hard,32,A,20150223,24,603,103819,Roger Federer,R,SUI,34,104269,Fernando Verdasco,L,ESP,31
2015-495,Dubai,Hard,32,A,20150223,25,604,104925,Novak Djokovic,R,SRB,28,104947,Marsel Ilhan,R,TUR,28
2015-495,Dubai,Hard,32,A,20150223,26,605,104607,Tomas Berdych,R,CZE,29,104660,Sergiy Stakhovsky,R,UKR,29
2015-495,Dubai,Hard,32,A,20150223,27,606,106432,Borna Coric,R,CRO,18,104918,Andy Murray,R,GBR,28
2015-495,Dubai,Hard,32,A,20150223,28,607,103819,Roger Federer,R,SUI,34,104755,Richard Gasquet,R,FRA,29
2015-495,Dubai,Hard,32,A,20150223,29,608,104925,Novak Djokovic,R,SRB,28,104607,Tomas Berdych,R,CZE,29
2015-495,Dubai,Hard,32,A,20150223,30,609,103819,Roger Federer,R,SUI,34,106432,Borna Coric,R,CRO,18
2015-495,Dubai,Hard,32,A,20150223,31,610,103819,Roger Federer,R,SUI,34,104925,Novak Djokovic,R,SRB,28
2015-D016,Davis Cup G1 R1: BAR vs DOM,Hard,4,D,20150306,1,611,103607,Victor Estrella,R,DOM,35,108786,Seanon Williams,R,BAR,24
2015-D016,Davis Cup G1 R1: BAR vs DOM,Hard,4,D,20150306,2,612,105985,Darian King,R,BAR,23,105497,Jose Hernandez,U,DOM,25
2015-D016,Davis Cup G1 R1: BAR vs DOM,Hard,4,D,20150306,4,613,103607,Victor Estrella,R,DOM,35,105985,Darian King,R,BAR,23
2015-D016,Davis Cup G1 R1: BAR vs DOM,Hard,4,D,20150306,5,614,105497,Jose Hernandez,U,DOM,25,104656,Haydn Lewis,L,BAR,29
2015-D021,Davis Cup G1 R1: NZL vs CHN,Hard,4,D,20150306,1,615,105842,Di Wu,R,CHN,23,104907,Jose Rubin Statham,R,NZL,28
2015-D021,Davis Cup G1 R1: NZL vs CHN,Hard,4,D,20150306,2,616,105030,Michael Venus,R,NZL,27,105585,Ze Zhang,R,CHN,25
