idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
674,103813,106033,6-1 6-4 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,609
675,104112,106100,6-2 2-6 6-2 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,424
676,103813,104112,6-1 6-2 7-6(4),RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,356
677,106033,105759,1-6 6-4 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,634
678,103529,121908,6-1 6-0 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,103600,103499,6-4 6-1 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,103600,120792,6-7(5) 6-3 1-6 6-3 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,103499,126681,6-2 6-1 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
682,104591,104631,5-7 3-6 6-4 6-0 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0
683,104604,134886,6-3 6-2 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
684,104600,134886,6-1 3-6 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
685,108717,108747,6-2 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,105311,104839,6-0 6-0 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,759
687,104349,104467,6-2 6-4 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,330
688,104467,106393,7-6(5) 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,272
689,106249,105250,6-2 7-5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,1049
690,105656,108768,6-2 6-1 6-0,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0
691,105541,108789,6-2 6-0 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0
692,105656,105541,6-3 6-2 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1259
693,125571,108763,6-2 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,104229,108972,6-0 6-0 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
695,105490,108618,6-0 6-1 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0
696,106237,145022,6-0 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,0
697,105490,108972,6-0 6-0,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0
698,104695,117356,6-1 6-4 6-7(5) 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,404
699,104947,120401,6-4 6-3 7-5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,446
700,104947,104695,6-2 6-4 6-7(5) 4-6 8-6,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,427
701,117356,105434,7-6(11) 6-7(4) 5-7 7-6(5) 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,443
702,105961,145016,6-3 7-6(4) 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,1180
703,106175,109257,7-5 3-6 6-1 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0
704,106175,121331,6-2 6-0,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0
705,105334,109257,6-3 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0
706,105806,105626,6-3 6-3 7-6(6),RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,324
707,106000,111761,6-3 7-6(1) 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1205
708,105493,105626,6-7(4) 7-6(4) 7-5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,324
709,111761,123983,6-3 RET,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,803
710,105154,104122,6-4 3-6 5-7 6-3 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,67
711,104919,105064,6-4 6-3 1-6 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,87
712,104919,105154,7-6(4) 7-6(5) 5-7 5-7 15-13,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,75
713,105643,105064,6-3 3-6 6-2 7-5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,87
714,105967,105074,1-6 6-7 6-4 6-0 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,132
715,104327,103967,6-3 6-1 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,576
716,105967,104327,6-3 3-6 3-6 7-6(5) 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,102
717,105676,104847,6-4 6-0 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,321
718,105683,105147,6-2 6-1 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,85
719,105453,105577,6-4 7-6(5) 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62
720,105453,105683,3-6 6-3 6-4 2-6 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
721,105577,104424,7-5 6-3 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,86
722,106423,104586,4-6 2-6 7-5 7-5 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,31
723,106071,106210,6-4 6-3 7-6(5),RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45
724,106071,104586,7-6(4) 6-3 7-6(5),RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,31
725,103902,105032,6-3 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,69
726,104918,105385,6-1 6-1 4-6 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47
727,104868,104545,6-7(4) 5-7 6-3 7-6(3) 15-13,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,20
728,104918,104545,7-6(4) 6-3 7-6(4),RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20
729,105385,104868,5-7 1-0,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,111
730,104468,105526,7-6(4) 2-6 6-7(1) 6-2 10-8,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,74
731,104792,104259,6-4 7-5 7-6(4),RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28
732,104259,104468,7-6(5) 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14
733,105526,103917,7-6(6) 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,123
734,105062,104620,7-6(6) 6-1 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,49
735,104312,104979,6-3 6-3 6-7(5) 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,91
736,105062,104312,7-6(8) 6-0 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,35
737,104873,104926,7-6(5) 3-6 4-6 6-3 7-5,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,22
738,104925,106243,6-3 6-2 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158
739,104678,106432,4-6 1-6 6-3 6-2 6-1,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,61
740,105936,105015,6-4 6-2,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,560
741,104678,106243,6-4 6-3,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,158
742,104571,106210,6-3 1-1 RET,R128,49,3,3,15,9,10,2,4,1,2,22,10,2,1,4,61,45
743,105077,104678,6-4 6-4,R128,89,2,2,31,25,18,3,3,5,1,22,17,21,3,5,68,39
744,103781,106261,6-4 6-4,R128,82,7,6,47,38,7,2,3,3,3,34,22,18,4,7,86,256
745,105643,105583,6-4 6-3,R128,70,3,1,35,27,10,2,3,3,2,39,23,12,4,8,79,71
746,104338,104559,6-2 3-6 6-3,R128,123,5,0,66,41,14,10,14,6,3,51,35,11,5,11,48,78
747,106423,105526,7-6(3) 6-3,R128,88,10,2,47,37,13,3,3,3,4,36,33,11,1,2,124,73
748,106432,104890,6-4 6-4,R128,86,5,1,34,29,12,2,2,1,2,26,18,16,4,6,60,56
749,104471,105311,6-3 7-5,R128,88,10,4,29,25,14,0,1,1,3,32,23,14,1,5,96,52
750,105577,105062,6-4 4-2 RET,R128,63,9,0,33,31,6,2,2,0,1,32,18,12,4,6,62,54
751,105065,103794,6-3 7-6(4),R128,82,1,1,44,33,12,0,1,3,2,46,34,12,8,10,83,40
752,105173,104999,6-4 6-4,R128,79,2,3,29,22,16,4,7,6,5,43,25,9,6,11,38,1067
753,104593,105032,7-6(5) 7-6(6),R128,96,5,4,65,46,13,4,5,15,5,51,37,19,5,6,94,69
754,104273,104594,5-7 6-4 6-3,R128,129,2,2,51,38,17,3,6,4,6,56,34,29,12,17,145,74
755,103813,105217,7-6(3) 6-4,R128,99,2,3,57,40,17,11,13,4,2,43,27,16,2,5,70,125
756,105902,106233,7-6(5) 6-1,R128,67,7,0,46,38,9,0,0,4,3,24,17,16,1,3,106,46
757,105992,103888,6-4 4-6 7-6(3),R128,156,1,7,71,51,19,12,15,9,9,46,34,24,0,3,110,0
758,104620,105064,6-2 6-7(3) 6-4,R128,149,3,0,64,46,20,6,6,6,6,59,42,26,7,10,49,85
759,105238,104433,6-2 7-5,R128,69,7,0,33,26,16,1,1,5,0,32,23,13,2,5,41,166
760,104979,104460,6-7(4) 6-3 7-6(3),R128,146,16,5,82,54,25,10,12,13,7,66,49,22,10,13,92,102
761,106401,106045,6-4 7-5,R128,68,11,0,37,32,14,1,1,1,1,37,25,13,1,3,37,131
762,104291,105147,7-5 6-1,R128,89,4,1,30,26,13,1,2,3,2,40,22,14,5,9,88,87
763,103582,103607,6-3 5-7 6-4,R128,109,7,3,59,45,19,4,6,3,1,60,42,14,2,5,161,57
764,105385,105807,6-3 6-4,R128,90,2,3,41,28,21,5,6,2,4,37,23,11,4,7,47,55
765,104997,105936,6-4 3-6 6-2,R128,118,9,2,65,35,26,13,16,8,5,55,35,20,8,13,134,103
766,104898,106109,6-4 6-2,R128,67,5,1,32,25,14,4,4,3,4,39,25,10,4,7,104,164
767,105373,104665,7-6(4) 6-3,R128,94,6,7,43,32,18,2,3,4,0,40,28,13,2,4,42,66
768,105449,104719,6-2 6-3,R128,69,6,1,30,26,15,3,3,2,3,34,21,10,4,7,44,53
769,104660,105023,2-6 6-4 6-2,R128,87,4,0,35,22,23,2,5,17,4,47,38,14,4,8,50,43
770,104797,105572,7-6(5) 6-4,R128,95,10,1,40,31,19,3,3,5,3,40,27,25,4,5,65,141
771,106058,104229,6-7(4) 6-2 7-5,R128,122,13,7,48,42,20,1,4,4,5,50,34,26,5,11,58,59
772,103812,104022,6-3 6-4,R128,71,10,0,34,29,12,1,1,3,3,35,24,11,2,4,146,64
773,106043,105668,6-4 3-6 7-6(3),R128,136,5,5,50,35,30,4,8,11,9,59,40,24,5,8,63,51
774,104925,104571,6-1 6-3,R64,60,6,1,29,24,8,0,0,3,3,31,22,4,1,5,1,61
775,105077,103898,6-2 6-3,R64,47,13,1,27,22,7,0,1,6,4,27,15,6,2,7,68,28
776,104545,103781,6-3 6-4,R64,69,13,0,26,24,16,0,0,3,3,47,34,8,9,11,20,86
777,104731,105643,7-5 6-4,R64,91,10,2,38,29,16,2,2,2,3,39,26,19,4,6,17,79
778,104338,105227,6-4 6-4,R64,85,1,1,38,29,8,2,4,4,1,37,21,15,1,5,48,10
779,106423,104198,7-5 5-7 6-3,R64,175,13,4,70,46,22,5,10,5,8,56,38,22,9,15,124,26
780,106071,106432,6-3 6-4,R64,81,9,1,40,32,9,3,3,6,3,37,26,13,2,4,35,60
781,103970,104471,4-6 6-1 7-6(6),R64,162,1,6,63,43,30,7,10,7,8,52,32,28,5,9,8,96
782,104918,105577,6-1 6-3,R64,80,4,3,32,23,11,1,2,6,3,25,15,10,4,9,4,62
783,104259,105065,6-3 6-1,R64,52,5,1,28,23,9,0,0,0,0,28,15,8,2,6,29,83
784,105173,104926,7-6(8) 6-3,R64,96,6,1,47,38,12,7,8,1,8,45,31,14,4,6,38,22
785,105208,104593,6-4 6-1,R64,69,15,3,30,26,12,3,3,0,0,29,19,9,2,5,15,94
786,103852,104273,6-7(3) 6-4 6-4,R64,140,21,2,65,48,24,7,9,4,4,61,41,23,1,5,12,145
787,104655,103813,4-6 7-5 6-0,R64,121,4,1,52,35,11,7,13,5,4,56,28,16,9,18,23,70
788,104269,105902,6-2 7-6(3),R64,78,7,3,45,38,9,0,0,4,2,42,33,11,3,5,31,106
789,105453,105992,6-4 6-4,R64,88,3,5,35,22,17,5,8,5,5,40,26,8,5,10,5,110
790,105683,104620,6-3 6-4,R64,67,13,1,28,25,15,0,0,3,1,31,26,9,1,3,6,49
791,105238,105053,6-1 7-6(4),R64,87,15,4,38,35,14,2,2,4,0,44,25,15,7,9,41,32
792,103990,104979,6-4 6-7(5) 6-4,R64,130,5,6,69,58,20,5,5,7,5,52,42,24,2,4,19,92
793,105777,106401,7-6(2) 3-6 7-6(4),R64,130,16,4,64,53,20,4,6,12,4,76,59,22,1,2,11,37
794,104468,104291,6-3 4-6 6-2,R64,118,2,8,46,32,16,2,6,5,2,46,32,11,9,15,14,88
795,103582,104755,7-6(6) 4-6 3-1 RET,R64,125,8,5,50,40,20,2,3,9,0,39,28,27,1,2,161,25
796,105385,104871,6-4 6-2,R64,84,4,3,31,20,22,3,4,3,8,35,22,14,7,11,47,34
797,104745,104997,6-4 6-2,R64,73,1,1,23,22,15,1,1,2,4,29,24,10,6,9,3,134
798,104898,104527,6-3 3-6 6-3,R64,108,4,0,54,38,18,2,4,3,3,37,26,24,1,5,104,7
799,104586,105373,4-6 6-0 6-3,R64,112,4,7,57,43,19,9,11,3,1,40,21,19,2,7,30,42
800,105449,103333,6-3 7-6(5),R64,75,7,2,48,39,13,0,0,18,1,36,32,10,0,1,44,24
801,104607,104660,6-1 6-4,R64,67,4,0,27,19,16,2,3,4,0,28,14,12,1,5,9,50
802,105138,104797,6-4 6-3,R64,80,0,1,39,27,12,3,4,3,1,37,24,9,5,8,16,65
803,106058,104180,3-6 6-3 7-6(7),R64,144,12,7,56,42,30,3,4,16,5,53,45,26,6,7,58,36
804,104312,103812,6-4 6-4,R64,73,6,4,37,29,14,2,2,6,2,34,26,12,3,5,33,146
805,103819,106043,6-4 6-2,R64,63,8,1,23,19,17,0,0,1,2,32,19,12,6,9,2,63
806,104925,105077,7-5 6-3,R32,85,1,3,37,29,15,3,5,2,4,39,25,8,5,9,1,68
807,104545,104731,7-6(6) 6-2,R32,79,18,1,35,32,13,0,0,11,4,39,29,14,4,6,20,17
808,106423,104338,6-2 5-7 7-6(5),R32,166,8,3,55,40,21,10,15,4,2,94,52,10,9,15,124,48
809,106071,103970,7-5 6-4,R32,98,3,1,56,38,15,11,13,2,7,38,30,8,4,8,35,8
810,104918,104259,6-1 3-6 6-1,R32,111,6,5,53,38,19,6,7,3,1,41,27,12,4,8,4,29
811,105173,105208,6-4 6-4,R32,89,1,0,38,30,9,0,1,8,6,42,32,10,5,8,38,15
812,103852,104655,6-2 4-6 6-3,R32,107,13,4,48,36,22,6,7,5,2,51,32,17,3,6,12,23
813,105453,104269,6-7(6) 6-1 6-4,R32,136,4,5,52,40,29,3,3,5,2,64,41,16,3,6,5,31
814,105683,105238,7-6(2) 6-4,R32,89,12,2,37,32,19,2,2,0,4,47,33,14,1,2,6,41
815,103990,105777,6-4 1-6 7-5,R32,107,6,2,60,44,11,0,2,9,5,46,35,25,4,6,19,11
816,104468,103582,6-2 7-5,R32,84,4,1,35,23,16,4,6,3,2,36,20,8,7,12,14,161
817,104745,105385,6-4 6-2,R32,81,1,3,38,23,11,3,6,4,4,27,15,7,2,8,3,47
818,104586,104898,6-4 6-7(4) 7-6(3),R32,153,8,7,64,51,28,4,5,9,4,56,44,33,6,8,30,104
819,104607,105449,6-4 6-2,R32,72,7,1,23,20,14,1,2,4,2,29,18,11,2,6,9,44
820,106058,105138,3-6 6-3 6-2,R32,105,6,7,50,36,11,2,5,0,2,56,35,12,4,9,58,16
821,103819,104312,6-3 6-4,R32,82,6,3,36,27,12,1,2,3,2,35,24,17,9,12,2,33
822,104925,104545,6-4 7-6(5),R16,92,7,1,46,38,14,2,2,8,0,51,39,7,1,2,1,20
823,106071,106423,6-4 4-6 6-4,R16,125,8,1,79,53,15,8,10,10,1,51,39,17,3,6,35,124
824,104918,105173,6-3 6-3,R16,90,2,1,32,24,12,3,4,1,3,50,26,11,7,11,4,38
825,103852,105453,6-4 7-6(2),R16,95,12,2,40,33,18,6,7,4,1,39,29,12,0,2,12,5
826,105683,103990,6-3 6-2,R16,64,6,3,23,21,16,1,1,4,2,36,19,8,4,7,6,19
827,104745,104468,6-2 6-4,R16,79,4,0,33,24,8,2,4,5,4,29,16,15,6,11,3,14
828,104607,104586,6-2 4-6 6-4,R16,111,11,3,51,39,15,3,5,7,6,41,30,19,3,7,9,30
829,103819,106058,6-3 6-2,R16,70,8,0,29,25,11,0,0,3,6,38,24,14,8,11,2,58
830,104925,106071, W/O,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35
831,104918,103852,6-3 6-4,QF,92,4,0,35,27,12,3,4,5,1,36,24,18,10,13,4,12
832,105683,104745,4-6 7-6(10) 7-5,QF,178,19,6,73,59,22,6,7,7,1,66,54,24,3,4,6,3
833,103819,104607,6-4 6-0,QF,69,1,1,26,23,9,0,0,2,5,26,16,12,4,8,2,9
834,104925,104918,6-2 6-3,SF,88,1,2,32,20,16,2,3,2,4,26,13,14,2,6,1,4
835,103819,105683,7-5 6-4,SF,86,5,0,42,33,14,1,1,9,1,37,28,16,5,7,2,6
836,104925,103819,6-3 6-7(5) 6-2,F,138,8,5,61,47,21,8,10,6,3,57,41,15,8,13,1,2
837,105373,103893,6-3 6-4,R128,78,6,2,35,29,8,2,3,7,3,29,22,11,3,7,41,87
838,104327,104291,2-6 7-5 7-5,R128,130,2,7,56,38,25,4,9,6,4,48,35,20,4,9,84,82
839,105064,103720,7-5 6-7(2) 6-4,R128,179,11,4,72,44,37,12,15,5,7,64,46,25,4,9,81,107
840,105238,105575,6-4 6-1,R128,63,4,2,33,24,13,0,1,1,2,24,14,9,3,7,65,78
841,105062,105449,6-4 3-6 6-2,R128,116,6,0,41,28,27,2,4,15,5,42,32,14,1,5,57,43
842,104268,103582,6-7(5) 6-4 6-4,R128,166,5,7,63,42,39,9,11,5,7,64,50,11,2,6,133,164
843,100644,105032,7-5 6-7(5) 6-4,R128,123,22,2,74,58,20,6,6,17,0,59,53,16,1,3,129,69
844,105643,106210,7-6(4) 3-6 7-5,R128,168,2,6,78,49,23,9,14,5,6,71,52,13,7,11,77,48
845,104022,104979,4-6 6-2 6-3,R128,117,4,5,43,34,24,5,7,2,6,36,24,22,4,8,64,89
846,104620,104571,6-2 6-2,R128,64,3,0,29,27,7,3,3,4,5,23,13,12,1,5,47,58
847,106432,104890,1-6 6-3 7-6(3),R128,150,9,1,56,40,18,1,5,5,6,43,33,17,2,5,59,56
848,105668,104273,6-4 6-2,R128,71,8,4,31,28,10,1,1,1,1,42,26,9,2,5,49,140
849,105577,105223,6-4 7-6(7),R128,117,13,7,35,32,20,5,6,6,7,39,29,18,1,3,60,616
850,126094,105807,1-6 6-1 6-4,R128,111,5,6,57,38,17,8,11,6,0,41,29,16,7,11,389,54
851,103781,105992,7-6(3) 6-3,R128,103,5,3,37,32,17,2,3,4,2,40,28,16,2,4,79,119
852,104559,104665,0-6 7-6(4) 6-3,R128,132,8,8,49,32,12,6,12,13,6,72,48,15,7,12,80,66
853,104122,106423,6-4 3-6 6-2,R128,143,3,5,60,41,13,6,10,6,3,52,32,10,4,10,68,108
854,105077,105311,6-2 6-2,R128,73,3,4,33,26,11,5,5,2,6,29,15,14,4,8,67,53
855,106058,104424,6-3 6-4,R128,67,4,3,29,25,13,2,3,1,4,30,20,9,3,6,45,94
856,106233,106043,7-6(0) 7-5,R128,107,6,4,44,33,8,2,7,0,6,49,25,16,6,12,52,61
857,105023,103607,6-4 6-3,R128,79,16,4,29,27,15,1,1,2,1,49,31,8,6,8,42,55
858,103813,104594,6-3 6-3,R128,68,3,2,35,28,5,2,4,4,1,39,22,9,6,11,71,76
859,104898,106378,6-2 6-2,R128,69,4,1,31,24,13,2,2,1,1,25,13,10,0,4,98,144
860,105385,104229,5-1 RET,R128,23,2,2,9,8,2,0,1,0,1,12,4,3,3,6,44,62
861,111202,104719,6-0 4-6 6-4,R128,134,3,2,48,38,15,1,3,10,1,42,26,20,5,10,121,50
862,105572,104797,6-4 6-4,R128,73,4,2,29,24,16,0,0,4,2,31,23,12,0,2,146,63
863,105936,105583,2-6 7-6(5) 4-2 RET,R128,106,3,1,50,33,15,3,7,9,5,52,37,17,4,7,96,73
864,105065,104629,4-6 6-3 6-4,R128,112,7,4,48,37,23,3,4,4,3,53,38,18,3,5,75,126
865,104338,105074,7-5 6-7(4) 6-4,R128,155,1,1,80,56,10,6,10,5,2,65,43,22,10,16,46,134
866,105526,103794,3-6 7-6(10) 6-4,R128,124,12,8,53,39,24,6,12,7,3,55,36,20,2,7,72,40
867,105902,106000,6-3 3-6 6-3,R128,102,7,1,48,35,18,2,4,1,4,47,34,11,3,6,97,92
868,104597,104660,6-3 6-7(3) 6-4,R128,140,16,5,65,48,27,5,6,6,4,60,45,24,9,12,74,51
869,104925,105373,6-0 5-7 6-1,R64,116,4,2,53,35,13,1,4,0,3,50,26,17,12,19,1,41
870,104327,104180,6-4 6-7(2) 6-3,R64,140,4,5,54,42,32,5,5,7,2,56,44,27,2,4,84,36
871,105064,104655,2-6 6-2 7-5,R64,157,4,7,56,38,23,8,11,5,6,54,39,20,4,8,81,21
872,105238,103990,6-7(1) 6-3 7-5,R64,138,2,4,73,51,13,3,6,5,4,63,47,24,8,14,65,18
873,104468,105062,6-3 6-7(5) 6-0,R64,134,5,5,50,32,30,6,9,1,2,55,30,19,5,12,14,57
874,104268,103333,6-4 6-2,R64,65,1,5,28,23,16,1,1,4,3,29,24,10,7,10,133,22
875,104586,100644,7-6(0) 6-3,R64,90,3,1,36,29,22,2,3,3,2,39,27,16,3,5,30,129
876,103970,105643,6-1 6-1,R64,58,1,2,28,22,7,1,1,2,2,35,16,6,6,11,7,77
877,105453,104022,6-2 6-1,R64,69,3,2,23,20,13,0,0,0,6,44,20,9,11,16,5,64
878,104678,104620,7-5 3-6 6-4,R64,131,9,1,49,35,24,1,4,2,2,52,32,30,5,8,39,47
879,105676,106432,6-0 6-4,R64,70,4,4,19,18,14,0,0,0,3,37,24,9,9,13,20,59
880,105668,105138,6-4 1-6 6-4,R64,130,2,4,54,36,15,6,9,2,2,68,47,17,10,13,49,15
881,105777,105577,6-2 6-2,R64,59,4,1,23,21,12,2,2,2,5,24,14,8,0,4,11,60
882,104545,126094,6-3 6-4,R64,62,7,3,28,27,13,0,0,2,2,31,24,10,0,2,24,389
883,104871,103781,6-4 6-1,R64,68,5,0,34,24,9,2,4,2,2,33,20,8,3,8,38,79
884,105683,104559,6-1 6-4,R64,59,11,3,28,25,11,0,0,3,0,25,18,6,1,4,6,80
885,104527,104122,6-7(9) 7-5 6-2,R64,170,5,8,44,36,37,4,6,4,3,68,44,18,7,12,8,68
886,105173,105077,6-4 3-6 6-2,R64,157,3,1,50,36,20,10,12,2,3,59,37,17,5,9,32,67
887,106058,104926,7-6(4) 6-1,R64,79,6,3,33,28,21,3,3,4,4,34,25,16,7,9,45,23
888,106233,103852,7-6(4) 4-6 6-3,R64,128,11,2,58,44,25,5,7,10,5,42,36,28,4,6,52,12
889,104731,105023,6-7(5) 7-6(3) 6-4,R64,152,14,10,68,48,28,2,4,19,1,62,49,19,3,6,17,42
890,104919,103813,6-4 7-6(5),R64,95,3,5,43,33,15,0,1,7,2,44,32,15,5,7,27,71
891,105053,104898,6-2 3-6 6-0,R64,92,8,2,38,32,14,2,3,3,3,45,30,15,4,9,31,98
892,104918,105385,6-4 6-2,R64,82,3,2,28,23,14,3,4,3,4,34,22,13,3,7,4,44
893,104607,111202,6-3 6-4,R64,85,9,1,29,23,13,2,4,1,3,32,21,9,1,5,9,121
894,106071,105572,7-6(6) 7-5,R64,134,11,2,43,39,14,1,2,10,3,47,33,24,8,10,29,146
895,104792,105936,3-6 6-2 7-6(4),R64,118,4,3,52,36,22,4,7,2,6,64,38,26,8,12,19,96
896,104542,105065,6-4 3-6 6-3,R64,111,11,1,37,28,26,0,1,0,5,61,41,19,3,5,13,75
897,104338,105208,6-2 6-4,R64,78,0,1,49,33,8,0,1,5,9,23,17,12,5,9,46,16
898,104198,105526,6-4 6-4,R64,88,2,2,26,17,23,4,6,6,5,36,25,7,1,5,25,72
899,104269,105902,4-6 6-2 6-1,R64,108,3,4,50,39,13,2,3,6,4,45,28,21,7,11,34,97
900,104745,104597,6-4 6-2,R64,90,0,4,37,29,12,3,3,5,4,31,20,13,1,4,3,74
901,104925,104327,6-0 7-5,R32,89,5,0,40,29,8,0,1,1,0,49,23,18,9,14,1,84
902,105238,105064,7-5 6-4,R32,88,5,2,42,34,8,1,3,7,7,40,26,14,0,4,65,81
903,104468,104268,6-3 6-4,R32,83,0,1,30,25,14,0,1,1,2,29,18,11,1,4,14,133
904,103970,104586,6-4 7-5,R32,93,2,2,44,36,11,6,7,4,2,44,29,19,8,11,7,30
905,105453,104678,6-2 6-2,R32,64,5,3,22,19,11,1,2,4,2,24,14,9,1,6,5,39
906,105676,105668,6-4 6-3,R32,76,0,5,39,29,7,3,5,7,3,34,22,8,6,11,20,49
907,104545,105777,7-6(2) 6-2,R32,77,15,4,50,41,9,2,2,3,3,31,21,17,0,2,24,11
908,105683,104871,6-1 5-7 7-6(3),R32,130,20,1,76,56,19,6,8,6,10,52,41,24,7,10,6,38
909,105173,104527,7-6(4) 7-6(5),R32,132,2,2,59,41,18,4,7,3,7,43,30,23,5,8,32,8
910,106233,106058,6-4 6-3,R32,84,1,2,31,25,17,1,1,2,5,45,34,7,6,8,52,45
911,104731,104919,6-4 6-4,R32,89,12,3,40,33,9,1,2,2,4,26,20,12,0,3,17,27
912,104918,105053,6-3 6-4,R32,84,6,3,28,24,15,0,1,0,1,40,26,9,2,5,4,31
913,104607,106071,6-7(4) 7-6(3) 6-1,R32,156,10,9,57,44,33,4,7,8,1,68,42,20,4,9,9,29
914,104792,104542,6-4 7-6(4),R32,94,2,2,48,33,17,4,5,5,4,37,33,13,1,3,19,13
915,104338,104198,7-5 6-4,R32,99,2,2,51,36,7,3,5,2,3,40,27,13,6,10,46,25
916,104269,104745,6-4 2-6 6-3,R32,135,3,3,58,41,15,9,12,2,3,55,38,13,3,6,34,3
917,104925,105238,6-7(3) 7-5 6-0,R16,119,10,2,54,39,21,6,9,1,4,47,34,11,3,10,1,65
