idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
7316,111575,111797,6-4 3-6 7-6(4) 6-1,R128,165,9,3,65,48,31,4,6,8,4,95,61,25,7,12,53,207
7317,104607,105526,6-1 6-1 4-6 6-4,R128,152,5,3,62,47,21,3,6,8,8,55,38,29,15,23,14,47
7318,104269,100644,6-4 3-6 6-4 6-2,R128,173,0,5,89,53,20,7,12,8,5,84,50,18,12,20,37,10
7319,105732,111577,6-4 7-6(5) 6-4,R128,131,9,8,54,44,26,3,4,7,4,43,37,27,5,8,82,72
7320,106044,106000,6-3 2-6 6-3 6-4,R128,133,0,1,71,48,19,2,5,7,2,63,41,26,8,13,87,96
7321,104655,111506,6-3 6-2 6-4,R128,123,7,4,57,45,22,6,6,5,5,65,43,16,5,9,23,287
7322,111202,105023,6-4 3-6 6-3 6-3,R128,135,6,6,60,47,25,7,10,19,6,58,47,23,2,8,67,28
7323,104797,124014,7-6(3) 6-3 6-4,R128,118,11,1,56,45,27,6,6,6,2,48,35,26,3,5,80,75
7324,104871,105430,6-2 6-4 7-6(3),R128,129,11,2,59,48,21,2,2,1,3,61,39,21,5,8,74,88
7325,105453,106423,4-6 6-1 6-4 6-4,R128,182,3,6,70,54,25,9,11,11,12,75,50,28,9,14,9,0
7326,104527,106075,6-2 7-6(6) 6-3,R128,117,2,1,50,35,33,6,7,6,2,42,28,26,7,11,3,152
7327,105238,104122,7-5 6-3 6-4,R128,130,4,2,57,48,22,4,4,2,2,50,33,25,2,5,89,64
7328,104312,105053,4-6 6-1 6-2 6-2,R128,131,11,3,57,44,19,4,8,3,4,58,38,13,7,16,83,107
7329,104926,126207,6-4 6-3 3-6 1-6 6-0,R128,165,3,14,82,61,16,6,11,12,4,68,48,24,6,12,29,68
7330,104755,105963,6-2 3-6 6-1 6-3,R128,130,7,2,50,38,25,4,7,4,4,53,35,16,6,13,25,127
7331,103607,104559,6-7(9) 2-6 7-6(3) 6-3 6-2,R128,260,9,7,142,93,28,17,21,13,5,99,68,39,13,18,90,146
7332,106329,124186,7-6(4) 2-6 4-6 7-6(3) 6-0,R128,223,5,8,93,67,31,9,16,4,5,94,64,31,13,20,95,330
7333,104792,104460,6-4 7-5 6-0,R128,90,2,3,62,46,13,3,4,5,9,40,24,23,4,10,16,76
7334,105952,104542,7-5 6-4 6-7(6) 6-4,R128,211,0,3,110,73,26,6,10,4,5,107,72,27,16,23,91,11
7335,106378,105671,6-3 6-2 7-5,R128,106,3,3,48,39,18,1,3,5,1,42,31,11,4,10,49,108
7336,104731,104291,7-6(4) 6-3 7-6(4),R128,155,13,4,66,53,18,2,3,2,4,71,49,29,11,14,56,71
7337,106401,104259,6-3 7-6(4) 6-3,R128,111,20,4,68,55,16,3,3,6,4,48,39,19,1,3,19,43
7338,103970,105385,5-7 6-3 4-6 6-3 13-11,R128,267,13,8,108,86,40,10,15,5,5,130,84,46,14,21,33,51
7339,103852,106216,6-4 7-6(4) 6-3,R128,121,14,2,55,46,24,5,6,3,4,54,36,24,1,4,36,138
7340,104505,105643,6-3 6-4 7-6(6),R128,145,7,4,74,60,20,5,5,5,3,54,39,29,6,8,129,139
7341,105227,105208,6-3 6-3 6-3,R128,101,8,5,39,36,22,0,0,5,3,46,31,18,1,5,8,230
7342,105683,104327,6-3 6-4 6-2,R128,92,15,5,43,38,19,2,2,3,2,51,33,9,2,6,6,38
7343,104297,104022,4-6 7-6(5) 2-6 7-6(4) 6-2,R128,251,11,7,80,55,37,4,10,13,5,116,74,43,13,18,79,86
7344,105477,111460,3-6 6-7(4) 7-6(2) 6-4 6-4,R128,234,3,10,102,69,41,4,10,16,17,92,73,37,8,15,162,126
7345,104198,104180,7-6(4) 6-7(2) 6-2 6-2,R128,207,17,4,65,57,35,3,3,22,13,83,61,30,17,21,153,27
7346,105807,104252,6-4 6-2 6-2,R128,96,9,3,42,34,19,6,7,3,2,55,34,17,7,13,21,44
7347,106121,105668,6-4 6-4 6-4,R128,144,8,0,64,48,17,4,5,13,6,68,47,12,6,10,102,164
7348,103990,105554,5-7 6-4 6-3 6-1,R128,147,6,2,65,44,22,2,7,2,10,65,44,14,4,13,274,55
7349,105777,103565,6-2 6-3 6-4,R128,109,8,4,45,37,20,8,10,1,2,37,23,14,0,6,13,114
7350,106210,106058,7-5 7-5 6-3,R128,161,7,2,58,40,28,9,11,8,4,74,51,15,10,16,57,15
7351,105379,105992,6-4 6-0 3-6 6-1,R128,119,12,0,36,30,31,1,3,8,6,45,29,21,2,9,52,42
7352,105062,105815,6-2 6-1 6-4,R128,107,2,0,73,53,9,3,3,2,0,40,29,10,5,10,85,113
7353,105138,105357,6-2 6-2 0-6 6-1,R128,134,3,3,52,29,27,5,9,6,1,47,23,22,7,14,18,142
7354,105932,104468,1-6 6-2 6-4 6-1,R128,145,0,4,77,45,12,4,10,0,3,45,26,25,14,23,63,32
7355,104678,105539,7-6(4) 6-4 6-0,R128,137,6,4,72,56,27,20,21,4,2,39,28,20,1,6,35,99
7356,104898,200282,6-2 6-3 6-1,R128,96,7,2,43,34,19,1,1,4,4,48,29,11,5,11,46,240
7357,104745,105332,6-1 6-4 6-1,R128,112,1,2,42,28,17,2,4,0,2,40,20,16,10,18,4,45
7358,106233,106071,6-4 6-0 6-2,R128,80,11,1,33,29,19,0,0,3,2,49,30,10,3,9,7,39
7359,104620,103917,6-4 6-2 6-2,R128,107,4,0,58,42,13,2,3,6,2,48,32,14,9,15,470,48
7360,106432,106288,7-6(5) 6-3 6-2,R128,147,4,1,58,45,27,4,4,8,1,52,36,21,3,6,40,156
7361,105449,105216,6-3 6-3 6-7(4) 6-7(3) 6-3,R128,214,13,9,82,61,39,3,6,5,6,104,68,33,9,17,26,78
7362,103333,126774,7-6(5) 7-5 6-4,R128,134,10,3,63,53,19,3,4,8,6,59,47,27,4,7,24,205
7363,104547,105173,7-5 6-3 6-4,R128,132,4,1,56,39,18,4,8,6,3,54,29,14,1,8,65,54
7364,104660,104229,6-3 6-4 7-6(4),R128,127,16,3,53,47,23,0,0,4,5,60,43,23,5,7,123,60
7365,105676,103908,6-2 6-2 6-2,R128,110,12,2,42,35,21,1,1,1,3,51,29,14,12,18,12,120
7366,106298,103898,7-6(6) 3-6 4-6 6-3 6-4,R128,201,17,7,67,57,51,3,6,14,9,91,71,33,7,10,17,98
7367,105064,105583,4-6 7-5 6-4 6-4,R128,178,9,10,86,65,18,8,13,7,1,92,57,26,12,19,61,81
7368,126127,106421,5-7 6-4 6-1 3-1 RET,R128,147,4,4,67,49,25,11,14,6,8,61,43,24,12,18,266,66
7369,105077,105657,6-7(7) 6-1 6-4 6-2,R128,186,4,2,66,49,27,4,6,8,5,68,48,25,12,19,20,94
7370,109303,104999,4-6 7-5 6-2 6-2,R128,162,6,5,65,46,26,4,8,8,3,86,55,13,11,19,187,31
7371,106043,126094,0-6 6-4 6-2 6-7(3) 9-7,R128,210,3,4,102,67,23,5,12,4,7,84,55,44,10,18,41,118
7372,105311,104386,4-6 7-6(3) 6-2 6-2,R128,188,6,5,79,54,27,8,12,6,0,70,43,30,7,14,59,58
7373,104925,104719,6-3 6-4 6-2,R128,147,5,1,58,36,18,6,10,5,0,56,33,16,12,20,2,77
7374,104918,105373,6-7(3) 6-2 6-2 7-6(3),R64,214,9,4,62,49,39,5,7,5,7,76,48,33,8,14,1,50
7375,105223,104597,6-3 3-6 1-1 RET,R64,90,6,2,38,30,10,1,2,7,1,35,27,10,0,1,30,69
7376,104545,103893,6-3 7-6(3) 7-6(2),R64,129,21,1,73,62,20,2,2,7,1,53,42,26,2,3,22,34
7377,111575,104607,7-5 6-4 6-4,R64,133,12,2,43,38,29,0,0,7,1,57,39,26,7,10,53,14
7378,104269,105732,6-3 3-6 4-6 6-3 6-3,R64,209,5,3,105,75,24,11,14,11,3,90,60,36,6,11,37,82
7379,104655,106044,6-4 6-4 6-4,R64,120,2,3,54,37,20,5,8,3,4,52,34,14,7,13,23,87
7380,111202,104797,6-1 7-5 6-1,R64,111,3,2,43,36,18,1,2,4,4,51,27,14,7,14,67,80
7381,105453,104871,6-3 6-0 7-6(5),R64,117,5,5,50,42,15,6,9,6,5,55,30,14,2,9,9,74
7382,104527,105238,6-4 7-6(5) 7-5,R64,154,16,5,70,52,28,5,7,6,1,71,51,19,5,9,3,89
7383,104926,104312,6-4 7-5 6-3,R64,140,5,7,57,40,22,6,9,4,4,46,27,28,12,18,29,83
7384,104755,103607,6-1 6-0 6-4,R64,103,5,2,40,35,17,4,4,0,2,55,31,8,5,11,25,90
7385,104792,106329,6-1 6-4 6-1,R64,91,6,0,53,37,7,2,4,2,3,40,18,7,4,12,16,95
7386,106378,105952,7-5 6-3 6-1,R64,122,1,3,49,38,17,3,5,2,4,57,36,13,3,10,49,91
7387,104731,106401,5-7 6-4 6-1 6-2,R64,155,21,8,65,56,20,6,8,16,9,85,56,16,7,13,56,19
7388,103852,103970,7-5 3-6 7-5 4-6 6-4,R64,232,11,6,102,75,29,12,19,5,14,103,72,33,16,24,36,33
7389,105227,104505,6-3 6-2 6-2,R64,98,11,5,44,42,14,1,1,5,2,57,37,8,5,10,8,129
7390,105683,104297,4-6 6-2 6-3 6-4,R64,143,25,5,76,58,18,4,6,1,7,78,51,24,15,20,6,79
7391,104198,105477,7-5 6-4 7-5,R64,147,7,8,40,29,28,2,7,4,6,75,46,21,7,15,153,162
7392,105807,106121,7-5 6-4 4-6 6-0,R64,161,15,2,80,53,27,5,8,5,3,81,53,17,14,21,21,102
7393,105777,103990,6-3 6-4 7-5,R64,133,4,4,65,56,14,1,1,1,2,61,39,18,6,9,13,274
7394,106210,105379,6-3 6-3 4-6 6-3,R64,172,13,8,75,59,30,12,13,12,3,54,40,29,4,8,57,52
7395,105138,105062,6-3 3-6 6-3 7-6(3),R64,175,3,1,75,54,26,9,14,2,1,99,60,16,4,10,18,85
7396,105932,104678,7-6(3) 7-6(2) 7-6(6),R64,158,2,0,91,67,16,3,7,14,7,70,53,29,10,14,63,35
7397,104745,104898,6-1 6-4 6-3,R64,109,4,1,46,35,17,0,0,6,4,51,32,14,5,10,4,46
7398,106233,104620,7-5 6-1 6-3,R64,143,8,7,40,33,27,4,5,0,1,102,58,9,24,30,7,470
7399,105449,106432,6-2 7-6(8) 3-6 7-6(6),R64,233,12,6,75,61,32,3,5,10,4,90,62,41,12,15,26,40
7400,104547,103333,7-6(5) 7-6(5) 6-3,R64,133,8,2,69,64,17,0,0,29,6,64,54,20,2,3,65,24
7401,105676,104660,6-2 6-4 3-6 6-3,R64,154,6,1,61,50,24,4,5,11,2,83,54,23,12,16,12,123
7402,106298,105064,7-6(5) 6-1 6-2,R64,128,5,7,67,48,16,4,6,3,8,48,30,15,4,10,17,61
7403,105077,126127,6-2 6-1 6-1,R64,84,8,1,38,30,14,0,0,2,2,38,19,11,7,14,20,266
7404,106043,109303,6-3 7-5 6-2,R64,128,2,4,69,51,18,9,11,3,1,51,32,14,12,18,41,187
7405,104925,105311,6-1 6-4 6-3,R64,127,2,1,51,41,18,4,5,2,2,46,28,15,8,14,2,59
7406,104918,105223,7-6(8) 7-5 6-0,R32,173,5,3,58,40,27,7,9,6,4,66,43,14,11,17,1,30
7407,111575,104545,7-6(1) 6-3 6-7(5) 7-6(3),R32,180,8,8,71,64,47,4,4,14,2,91,71,27,5,6,53,22
7408,104269,104655,6-2 6-1 6-3,R32,93,2,5,48,36,13,6,8,0,7,38,18,12,6,14,37,23
7409,105453,111202,7-5 6-4 6-7(4) 0-6 6-4,R32,231,7,3,94,67,35,11,17,7,4,89,67,34,8,14,9,67
7410,104527,104926,7-6(2) 6-0 6-2,R32,111,6,2,49,36,18,4,6,0,7,46,25,19,5,12,3,29
7411,104792,104755,7-6(5) 5-7 4-3 RET,R32,144,4,3,65,50,15,0,2,2,3,72,47,25,9,11,16,25
7412,104731,106378,6-7(6) 7-6(4) 5-7 6-1 6-4,R32,238,24,2,105,82,35,1,2,4,6,92,69,41,12,15,56,49
7413,105227,103852,6-1 6-3 6-3,R32,107,8,5,38,26,27,5,7,1,2,43,24,7,5,12,8,36
7414,105683,104198,6-1 1-0 RET,R32,28,5,1,14,13,3,0,0,1,6,14,7,5,2,5,6,153
7415,105807,105777,7-5 6-3 6-4,R32,138,0,3,62,43,21,6,8,14,5,55,38,21,6,11,21,13
7416,105138,106210,6-3 6-4 6-3,R32,122,4,4,54,35,22,2,4,5,6,43,27,16,9,15,18,57
7417,104745,105932,6-0 6-1 6-0,R32,90,3,0,29,22,19,3,3,1,2,48,19,5,8,16,4,63
7418,106233,105449,6-1 7-6(4) 6-3,R32,123,10,4,54,47,17,3,4,5,1,72,47,17,11,15,7,26
7419,104547,105676,4-5 RET,R32,57,0,1,21,15,7,2,3,2,1,15,14,8,2,2,65,12
7420,105077,106298,6-2 3-6 5-7 6-2 6-1,R32,221,2,6,94,59,34,11,15,6,9,89,62,27,11,19,20,17
7421,104925,106043,5-7 6-3 3-6 6-1 6-1,R32,198,7,1,80,62,19,3,7,4,5,92,57,24,13,21,2,41
7422,104918,111575,6-3 6-4 6-4,R16,124,5,1,53,37,21,0,2,1,6,46,30,17,4,9,1,53
7423,105453,104269,0-6 6-4 6-4 6-0,R16,154,4,2,59,37,25,8,13,3,6,77,48,12,10,17,9,37
7424,104527,104792,7-5 7-6(7) 6-2,R16,163,3,1,79,55,27,11,13,4,3,58,44,12,2,7,3,16
7425,105227,104731,6-3 3-0 RET,R16,48,4,2,17,14,7,0,1,0,1,16,7,7,0,4,8,56
7426,105807,105683,4-6 7-6(2) 6-7(6) 6-4 8-6,R16,257,10,0,153,101,27,12,18,25,7,124,90,21,10,17,21,6
7427,104745,105138,6-1 6-2 6-2,R16,110,4,2,42,29,19,3,4,0,1,58,30,6,11,18,4,18
7428,106233,104547,6-1 6-3 6-1,R16,99,4,5,38,35,13,2,3,1,1,49,25,8,5,12,7,65
7429,104925,105077,7-6(5) 6-1 6-3,R16,147,3,0,61,44,18,5,8,3,2,64,34,16,3,10,2,20
7430,104918,105453,2-6 6-1 7-6(0) 6-1,QF,159,3,6,69,51,18,4,9,1,2,50,31,18,5,12,1,9
7431,104527,105227,6-3 6-3 6-1,QF,100,3,2,48,31,23,2,3,5,6,33,19,15,3,9,3,8
7432,104745,105807,6-2 2-0 RET,QF,51,0,0,17,8,6,0,2,0,2,22,8,0,0,5,4,21
7433,106233,104925,7-6(5) 6-3 6-0,QF,135,2,3,50,37,17,4,6,2,3,67,38,15,9,15,7,2
7434,104527,104918,6-7(6) 6-3 5-7 7-6(3) 6-1,SF,274,6,3,99,65,41,7,12,1,5,100,66,34,5,14,3,1
7435,104745,106233,6-3 6-4 6-0,SF,127,2,2,49,35,19,7,8,3,3,43,27,14,4,10,4,7
7436,104745,104527,6-2 6-3 6-1,F,125,4,0,42,35,15,1,1,1,0,50,26,16,7,13,4,3
7437,105173,111442,6-4 6-1,R32,72,0,0,34,27,8,1,1,1,2,28,18,13,4,8,62,88
7438,103898,105539,3-6 6-4 7-6(5),R32,140,14,5,80,60,14,10,12,7,5,58,45,23,2,4,94,95
7439,103917,106261,6-3 6-4,R32,69,15,1,46,36,8,3,3,13,1,43,27,11,3,5,82,172
7440,104312,105147,6-3 3-6 6-3,R32,108,14,5,49,41,13,4,6,3,3,65,42,16,3,6,76,174
7441,124014,105359,6-4 6-2,R32,64,8,0,32,24,11,1,2,5,4,37,24,8,2,6,77,163
7442,105379,104797,3-6 6-2 6-1,R32,79,8,0,37,30,15,1,2,3,2,44,25,15,4,8,59,74
7443,106421,104898,7-6(5) 3-6 6-3,R32,137,7,5,83,60,18,12,13,3,1,63,46,21,6,7,65,43
7444,106423,104022,6-4 7-5,R32,76,16,3,42,34,8,4,7,1,0,43,25,6,2,7,993,86
7445,111578,104460,6-3 3-6 6-3,R32,88,4,2,59,46,15,3,4,11,5,43,35,21,8,10,150,90
7446,105238,104327,6-2 7-6(3),R32,87,10,4,36,30,23,2,2,6,1,53,33,11,4,6,81,56
7447,105577,134868,7-5 6-1,R32,78,5,0,37,29,9,0,1,0,1,56,33,9,9,13,83,282
7448,104386,105216,7-6(5) 3-6 6-0,R32,121,7,4,51,35,23,2,5,3,2,51,33,14,4,8,61,64
7449,100644,105173,6-2 6-3,R16,54,10,2,40,31,2,3,4,0,3,26,15,6,0,5,10,62
7450,103898,103917,3-6 6-2 6-2,R16,108,2,4,51,39,10,3,4,12,5,56,41,14,10,14,94,82
7451,104180,104312,7-6(5) 6-4,R16,101,15,3,35,31,23,3,3,6,3,43,36,17,4,5,28,76
7452,105379,124014,6-3 6-4,R16,65,10,2,28,27,9,0,0,3,4,39,31,9,5,8,59,77
7453,106421,106423,6-3 7-6(3),R16,79,11,1,38,32,15,0,0,8,5,39,32,12,4,5,65,993
7454,103333,111578,6-4 6-1,R16,56,9,1,31,28,9,0,0,3,4,33,22,4,3,6,24,150
7455,105577,105238,7-6(2) 4-2 RET,R16,81,14,2,41,32,13,5,6,5,2,31,21,18,4,6,83,81
7456,105227,104386,6-7(6) 6-2 6-4,R16,117,17,2,51,43,21,0,0,7,1,62,44,17,4,7,7,61
7457,100644,103898,6-0 6-4,QF,56,13,1,32,28,5,0,0,2,1,33,20,8,2,6,10,94
7458,104180,105379,6-3 3-6 6-4,QF,103,8,3,56,45,9,4,6,6,1,49,37,16,8,11,28,59
7459,103333,106421,6-4 6-4,QF,58,7,1,32,28,12,0,0,4,2,43,28,11,1,3,24,65
7460,105227,105577,6-3 7-5,QF,77,9,3,39,33,8,0,1,9,3,35,25,8,1,4,7,83
7461,104180,100644,7-6(5) 6-2,SF,84,5,6,42,35,10,0,0,6,2,47,32,10,6,8,28,10
7462,103333,105227,7-6(4) 5-7 7-6(2),SF,163,29,6,98,74,18,7,8,16,8,73,63,16,2,2,24,7
7463,104180,103333,7-6(5) 7-6(4),F,92,22,1,49,46,12,0,0,19,2,51,39,19,0,0,28,24
7464,105668,105723,6-4 3-6 6-3,R32,119,5,5,60,46,17,6,7,9,6,40,31,25,3,5,155,79
7465,105376,105932,2-6 6-3 6-1,R32,71,8,2,40,34,13,5,7,4,3,46,29,12,5,9,146,55
7466,105332,104678,6-4 6-4,R32,63,6,4,25,20,17,1,3,4,2,32,19,15,2,6,49,40
7467,105526,105041,6-4 7-6(3),R32,89,9,5,40,37,21,8,8,6,2,45,34,16,4,5,53,109
7468,104259,104571,6-1 0-0 RET,R32,34,4,1,12,11,4,0,0,0,2,10,7,4,2,5,52,63
7469,105449,109739,3-6 7-6(2) 6-4,R32,110,10,3,54,42,20,0,2,9,2,73,53,13,2,4,25,123
7470,103852,104468,6-3 6-3,R32,85,8,4,27,22,12,2,4,0,1,60,33,9,10,15,33,34
7471,104871,104252,7-6(3) 4-6 7-6(1),R32,123,25,5,76,61,23,8,9,9,3,83,61,20,6,6,80,51
7472,106071,103565,6-1 5-7 6-2,R32,87,12,2,46,32,21,2,5,11,15,45,32,18,10,16,48,139
7473,104999,104291,6-3 6-1,R32,53,7,1,28,25,7,0,0,2,7,17,11,13,1,5,31,73
7474,105870,105916,6-3 7-5,R32,70,4,2,45,29,10,3,5,4,4,34,24,10,2,7,187,145
7475,103163,105732,6-3 4-6 7-5,R32,112,8,5,61,47,16,1,2,11,7,44,36,25,1,3,302,75
7476,105668,105777,7-6(4) 6-3,R16,78,12,1,48,42,11,3,3,16,1,28,24,16,0,1,155,12
7477,105332,105376,6-2 6-4,R16,52,9,3,27,21,14,1,2,4,2,32,21,8,0,4,49,146
7478,106298,105526,4-6 7-6(5) 7-6(8),R16,139,15,10,71,55,31,9,11,12,6,59,49,28,5,6,16,53
7479,104259,105449,7-6(3) 5-7 7-6(6),R16,156,10,4,69,55,28,5,7,15,10,65,56,28,4,5,52,25
7480,103852,104871,6-3 3-6 6-2,R16,94,13,4,48,40,14,3,4,14,7,52,39,12,3,6,33,80
7481,104607,106071,7-6(4) 6-2,R16,76,14,0,38,32,11,2,3,3,3,45,31,12,3,6,14,48
7482,104999,105870,7-6(1) 6-2,R16,83,6,1,44,33,18,10,11,5,2,49,33,6,4,7,31,187
7483,103163,103819,2-6 7-6(8) 6-4,R16,114,12,7,66,46,21,9,12,23,2,70,53,12,1,3,302,5
7484,105332,105668,6-1 7-6(4),QF,61,15,5,39,36,9,0,0,2,2,40,29,8,2,4,49,155
7485,106298,104259,6-4 2-6 6-3,QF,96,10,1,51,35,21,5,7,11,2,48,38,13,2,4,16,52
7486,103852,104607,6-7(4) 6-3 6-4,QF,128,19,4,68,52,25,9,9,21,2,54,44,18,6,8,33,14
7487,104999,103163,6-4 6-4,QF,67,16,1,38,35,7,3,3,0,2,44,29,11,6,8,31,302
7488,106298,105332,7-6(5) 7-5,SF,71,13,1,50,43,13,2,2,11,2,45,36,16,0,1,16,49
7489,103852,104999,6-7(2) 7-6(4) 7-5,SF,124,15,2,79,62,16,0,0,15,2,71,58,18,1,2,33,31
7490,106298,103852,4-6 7-6(5) 6-4,F,125,29,4,58,45,30,6,7,13,2,58,50,18,0,1,16,33
7491,106233,109739,7-5 6-3,R32,84,7,8,41,32,22,7,7,4,1,37,26,10,2,4,8,122
7492,104898,103970,3-6 7-5 6-3,R32,119,3,5,48,38,19,2,5,0,1,63,41,16,5,9,42,37
7493,106071,103163,6-4 6-4,R32,67,7,2,42,34,7,0,0,9,0,44,27,14,3,5,61,252
7494,104755,104792,3-6 6-4 6-3,R32,121,1,1,67,48,11,11,13,22,7,67,51,13,12,15,30,16
7495,100644,103893,6-3 6-2,R32,59,7,1,33,29,9,3,3,1,3,28,18,8,1,4,12,33
7496,104259,105311,3-6 6-4 6-4,R32,120,12,1,45,35,21,6,9,6,0,54,38,22,11,14,56,57
7497,104460,105577,6-1 6-7(3) 7-6(4),R32,134,8,8,68,51,23,7,8,9,2,65,43,23,8,12,95,76
7498,105138,104122,6-0 4-6 6-2,R32,93,4,0,47,35,9,1,3,1,7,45,28,12,6,12,19,79
7499,126094,105077,6-7(1) 7-5 6-4,R32,157,4,4,70,45,24,10,13,12,5,80,50,22,7,12,106,22
7500,104022,103333,6-3 7-6(6),R32,86,3,0,56,40,16,5,5,13,1,50,36,9,5,6,88,24
7501,111575,104468,6-2 6-7(2) 6-3,R32,128,5,6,60,39,32,3,4,1,3,57,40,13,3,7,38,35
7502,105453,104269,6-7(7) 6-3 6-4,R32,144,3,4,67,56,18,9,10,14,2,75,55,15,8,11,9,34
7503,106298,105526,1-6 6-3 6-4,R32,79,12,4,49,35,13,2,5,15,7,35,32,17,2,5,15,49
7504,104252,105332,6-0 6-4,R32,55,1,1,31,22,11,0,1,3,6,26,15,12,6,11,134,44
7505,104999,105041,6-4 6-4,R32,75,7,1,41,32,11,2,2,2,2,46,29,11,4,6,29,103
7506,103819,105216,6-3 6-1,R32,52,8,0,29,26,5,0,1,0,0,34,19,6,8,13,5,66
7507,104898,106233,6-3 7-6(7),R16,94,5,1,48,33,19,4,5,6,4,35,26,19,6,8,42,8
7508,104755,106071,6-3 6-3,R16,58,6,2,29,24,9,0,1,4,0,39,24,4,1,5,30,61
7509,100644,104259,6-3 6-4,R16,64,10,1,39,33,7,0,0,2,2,31,22,14,7,9,12,56
7510,105138,104460,6-4 1-6 7-6(6),R16,107,1,2,59,40,17,4,9,18,10,52,38,18,1,4,19,95
7511,126094,104022,6-0 3-6 6-3,R16,88,9,1,36,29,16,0,1,7,2,54,35,12,7,11,106,88
7512,111575,105453,3-2 RET,R16,34,1,2,20,17,1,1,1,0,0,9,6,4,2,2,38,9
7513,104252,106298,6-7(6) 6-4 6-3,R16,107,8,1,57,47,19,2,3,15,6,49,39,24,4,7,134,15
7514,103819,104999,7-6(4) 6-4,R16,90,5,0,35,29,21,0,0,4,4,44,33,18,3,4,5,29
7515,104755,104898,6-1 3-6 6-1,QF,93,5,2,55,41,9,4,6,7,1,41,25,15,10,15,30,42
7516,100644,105138,6-7(6) 7-6(1) 6-1,QF,132,19,1,58,51,18,0,0,2,1,82,51,16,4,7,12,19
7517,111575,126094,7-6(8) 4-6 6-3,QF,136,19,2,77,55,16,6,11,3,4,55,41,20,3,8,38,106
7518,103819,104252,6-3 6-4,QF,66,11,0,36,31,11,2,2,5,2,40,28,16,10,12,5,134
7519,100644,104755,4-6 6-4 6-3,SF,113,11,3,51,42,13,1,3,3,4,58,42,17,4,8,12,30
7520,103819,111575,6-4 7-6(5),SF,85,3,2,51,36,15,4,6,3,1,43,30,12,2,5,5,38
7521,103819,100644,6-1 6-3,F,53,4,0,28,26,7,1,1,5,0,36,19,5,4,8,5,12
7522,103852,104527,7-6(4) 7-5,R32,90,16,2,48,42,15,2,2,16,2,49,43,14,2,3,32,3
7523,104871,106281,6-4 6-4,R32,74,6,2,39,31,10,1,2,6,2,38,25,13,4,7,80,404
7524,133430,106378,7-6(4) 4-6 6-4,R32,128,12,6,47,38,29,1,2,7,3,52,43,24,4,5,193,47
7525,104607,104327,7-5 6-3,R32,78,10,6,38,34,13,2,4,3,0,31,22,8,0,4,14,58
7526,106423,105683,7-6(5) 7-6(8),R32,121,15,4,65,51,25,9,9,18,2,49,40,18,0,0,698,6
7527,106421,103917,6-7(3) 6-4 6-4,R32,128,8,6,67,53,23,5,5,9,1,74,56,15,4,6,60,77
7528,103898,104868,6-2 6-2,R32,56,5,2,29,20,13,0,0,1,0,21,13,8,2,6,87,1062
7529,105777,105992,6-3 6-1,R32,54,6,0,25,22,10,0,0,5,3,34,19,3,3,7,11,41
7530,105385,106401,7-6(3) 0-0 RET,R32,52,3,0,27,24,9,4,4,12,2,21,19,8,0,0,55,20
7531,104678,104386,5-7 7-6(5) 7-6(6),R32,163,11,9,69,56,17,0,4,13,12,58,46,33,7,10,39,59
7532,111578,105449,3-6 6-1 6-1,R32,91,10,2,44,31,15,3,6,2,7,35,24,11,4,10,149,25
7533,105227,104545,7-5 6-3,R32,61,10,3,30,30,10,0,0,14,1,48,34,7,0,3,7,21
7534,104542,105173,6-2 6-2,R32,66,8,2,31,28,3,0,1,2,1,46,22,11,8,13,10,62
7535,104180,105932,6-4 6-7(17) 6-4,R32,132,22,6,76,63,13,0,0,2,2,86,57,23,9,11,26,51
7536,105023,111815,6-1 6-4,R32,58,15,3,38,30,16,3,3,3,3,30,22,6,4,7,28,235
7537,111442,104918,7-6(4) 6-2,R32,103,12,1,45,37,10,3,3,4,3,42,29,18,5,7,90,1
7538,103852,104871,6-1 7-6(4),R16,62,12,3,37,35,10,0,0,7,7,30,25,10,2,4,32,80
7539,104607,133430,7-6(4) 6-7(4) 7-5,R16,135,9,2,71,58,21,2,2,8,6,59,47,30,0,1,14,193
7540,106421,106423,6-2 6-2,R16,59,12,1,28,27,5,0,0,2,2,31,19,9,2,6,60,698
7541,105777,103898,4-6 6-3 6-4,R16,116,15,7,47,41,22,5,6,8,5,54,42,15,2,4,11,87
7542,105385,104678,6-3 6-4,R16,65,2,1,29,21,16,2,3,8,4,39,27,10,3,6,55,39
7543,105227,111578,6-0 6-4,R16,65,6,1,21,20,12,0,0,0,2,23,14,12,2,6,7,149
7544,104180,104542,6-4 6-4,R16,69,9,0,35,30,13,3,3,6,0,27,23,10,1,3,26,10
7545,105023,111442,7-6(3) 3-6 6-3,R16,131,15,5,50,41,20,5,7,4,4,67,42,26,8,10,28,90
7546,103852,104607,7-6(5) 6-7(1) 7-5,QF,147,18,2,74,67,17,1,1,24,1,71,60,20,2,3,32,14
7547,105777,106421,6-3 3-6 6-3,QF,105,9,2,63,44,11,3,6,14,4,63,39,17,8,12,11,60
