idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
12267,200000,104655,5-7 6-3 6-3,R32,123,12,2,58,43,18,4,5,11,4,54,42,13,3,6,60,59
12268,105077,105487,6-1 6-3,R32,71,7,1,33,28,7,2,2,2,5,36,20,12,7,11,86,146
12269,111513,105561,7-6(5) 4-6 6-4,R32,142,1,4,53,34,27,0,4,4,0,74,49,18,5,9,37,168
12270,106233,103819,3-6 6-3 7-5,F,122,1,3,67,47,18,9,11,3,2,59,42,12,1,4,8,4
12271,106233,105683,7-6(3) 6-7(3) 6-4,SF,151,5,2,79,65,15,1,1,17,5,71,57,22,2,3,8,14
12272,103819,104745,W/O,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
12273,106233,104792,W/O,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19
12274,105683,200175,6-3 6-4,QF,72,13,0,34,30,15,3,3,2,1,31,23,8,1,3,14,130
12275,103819,128034,6-4 6-4,QF,73,4,3,32,27,16,2,2,6,4,37,27,11,1,3,4,67
12276,104745,111575,7-6(2) 7-6(2),QF,136,1,3,50,38,19,4,6,17,1,69,47,9,7,9,2,13
12277,104792,104259,6-0 6-2,R16,57,4,2,26,20,10,0,0,1,1,31,13,5,8,13,19,39
12278,106233,103333,6-4 6-3,R16,58,4,0,41,35,5,0,0,6,2,28,23,9,2,4,8,89
12279,105683,105526,6-4 6-3,R16,74,12,4,33,28,16,3,3,7,2,38,29,8,3,5,14,55
12280,200175,106415,6-4 0-0 RET,R16,53,7,0,16,13,6,0,1,0,0,23,12,8,3,5,130,74
12281,128034,133430,7-6(3) 2-6 6-3,R16,122,5,6,67,47,15,5,8,6,5,50,36,21,1,4,67,25
12282,103819,106378,6-1 6-4,R16,63,6,0,43,34,11,7,7,4,3,24,14,11,4,7,4,23
12283,111575,104545,6-4 7-6(1),R16,85,1,3,33,26,24,3,3,12,1,43,31,14,1,2,13,9
12284,104745,105936,6-3 6-4,R16,86,7,0,29,20,19,0,1,4,0,37,26,6,1,4,2,113
12285,104259,104925,6-4 6-4,R32,98,3,1,48,33,10,4,5,2,3,37,25,8,1,4,39,1
12286,104792,105077,6-0 6-3,R32,70,5,4,30,22,11,3,4,0,5,29,16,6,8,13,19,91
12287,103333,105432,6-3 7-6(3),R32,73,16,3,46,39,13,2,2,4,2,39,28,14,1,2,89,97
12288,106233,104468,6-3 6-1,R32,67,2,0,33,24,10,2,3,0,2,17,7,9,0,5,8,29
12289,105526,100644,6-3 6-1,R32,70,9,1,28,25,13,4,4,3,3,31,20,5,5,9,55,3
12290,105683,106218,4-6 6-4 6-4,R32,116,22,3,50,39,16,2,4,3,3,65,40,28,9,12,14,217
12291,106415,200000,6-7(2) 6-4 7-6(5),R32,175,0,1,93,55,21,9,13,13,8,63,43,19,5,10,74,58
12292,200175,111513,6-2 7-6(3),R32,99,0,1,50,33,15,5,7,7,7,34,25,10,4,8,130,32
12293,128034,105453,4-6 6-4 6-3,R32,124,10,2,44,37,21,3,5,3,3,49,37,17,6,9,67,7
12294,133430,105227,6-4 6-2,R32,78,5,2,32,29,9,2,2,5,3,45,29,8,2,5,25,11
12295,106378,105430,6-3 6-3,R32,72,5,2,31,26,8,0,1,1,1,26,17,10,5,9,23,53
12296,103819,104527,6-3 6-4,R32,59,4,0,34,28,12,0,0,8,1,37,22,10,4,6,4,40
12297,104545,105550,6-3 6-4,R32,68,7,0,30,26,14,0,0,0,1,41,25,8,3,5,9,34
12298,111575,126094,7-5 6-3,R32,92,7,0,40,31,15,3,4,2,6,37,26,14,5,8,13,102
12299,105936,106421,6-3 6-2,R32,78,0,1,36,26,15,2,2,2,3,31,21,9,7,10,113,15
12300,104745,106043,6-3 6-1,R32,75,3,1,27,22,11,0,0,0,3,41,23,4,2,6,2,26
12301,104925,106216,7-6(5) 6-2,R64,89,3,0,37,28,17,1,2,6,5,38,23,14,2,5,1,128
12302,104259,106401,6-4 6-4,R64,74,3,1,38,31,13,5,5,10,2,47,33,8,2,4,39,33
12303,104792,104919,6-4 3-6 6-3,R64,119,5,4,58,41,13,3,6,2,8,49,37,17,4,8,19,56
12304,105077,106065,6-4 6-2,R64,74,1,2,39,30,11,6,6,3,3,28,19,9,0,3,91,16
12305,103333,106432,6-4 7-6(2),R64,92,20,3,45,38,8,0,1,4,1,50,29,16,2,4,89,12
12306,105432,105932,6-4 6-7(6) 7-6(4),R64,151,10,1,65,46,30,3,5,10,11,69,50,24,7,10,97,18
12307,104468,104291,6-3 6-7(6) 6-4,R64,188,7,2,75,50,22,12,13,6,5,65,38,34,11,15,29,60
12308,106233,111442,6-4 7-5,R64,113,2,2,46,33,16,6,7,1,1,54,32,19,6,9,8,77
12309,100644,105373,6-3 2-0 RET,R64,58,5,1,18,14,9,2,3,1,3,19,10,11,6,10,3,50
12310,105526,105575,3-6 6-3 6-2,R64,118,14,1,43,35,16,2,3,5,5,66,43,20,12,15,55,95
12311,106218,200282,1-6 6-4 6-2,R64,108,2,8,44,29,12,4,8,4,5,47,32,20,8,13,217,24
12312,105683,105023,7-6(1) 6-4,R64,104,18,7,37,30,27,4,4,10,5,43,31,18,4,5,14,51
12313,200000,126774,6-4 6-2,R64,77,4,5,43,35,10,7,7,3,0,39,25,3,0,3,58,10
12314,106415,105138,7-6(3) 6-4,R64,102,2,4,44,29,18,3,5,1,1,42,26,16,4,7,74,22
12315,111513,105819,6-3 6-4,R64,86,3,1,37,24,12,2,4,0,2,33,21,10,4,8,32,88
12316,200175,109739,6-3 6-2,R64,60,4,1,32,27,9,0,0,2,0,29,18,5,2,5,130,99
12317,105453,105173,6-4 4-6 7-6(4),R64,153,3,2,64,41,20,3,7,1,4,68,45,19,7,11,7,52
12318,128034,106298,6-2 3-6 6-4,R64,121,6,1,39,27,20,6,9,5,4,65,40,17,8,13,67,30
12319,133430,105449,6-3 6-4,R64,81,8,4,43,39,6,2,2,1,4,31,22,14,2,4,25,38
12320,105227,105583,6-3 6-4,R64,93,7,1,35,27,13,4,6,1,2,42,23,15,11,15,11,45
12321,105430,104926,6-0 7-6(4),R64,86,4,1,31,24,16,3,5,0,2,31,18,13,4,9,53,17
12322,106378,111797,6-2 6-0,R64,51,6,0,25,20,8,0,0,2,2,31,15,5,4,9,23,86
12323,104527,105916,6-4 6-7(5) 7-5,R64,204,5,4,87,59,23,21,25,1,8,80,51,26,17,23,40,31
12324,103819,105376,6-1 7-5,R64,77,2,6,32,26,15,6,7,6,6,42,27,14,10,14,4,85
12325,104545,200615,6-0 6-2,R64,54,6,1,25,21,9,0,0,1,1,24,12,7,3,8,9,131
12326,105550,106109,7-6(5) 2-6 6-3,R64,126,10,2,62,47,14,0,3,9,3,65,52,16,11,13,34,125
12327,126094,104898,6-3 3-6 6-3,R64,118,4,4,59,38,14,6,11,7,6,46,33,14,8,14,102,68
12328,111575,103852,6-3 1-6 6-4,R64,101,7,0,38,26,16,1,5,6,5,51,33,19,8,12,13,78
12329,106421,111456,7-5 6-0,R64,68,5,4,28,24,12,0,1,0,4,33,18,8,6,11,15,62
12330,105936,105676,6-3 6-3,R64,83,1,0,35,24,9,7,10,4,6,35,17,10,9,15,113,21
12331,106043,106148,6-3 6-1,R64,87,1,2,35,24,10,2,3,2,2,35,17,13,7,12,26,111
12332,104745,111577,6-1 6-1,R64,72,6,3,20,17,11,0,0,3,2,27,17,9,1,6,2,192
12333,106216,111200,4-6 6-2 6-2,R128,119,2,1,50,34,19,3,4,2,5,51,34,14,4,8,128,117
12334,104259,105732,6-4 6-0,R128,69,3,0,32,26,8,1,1,2,5,34,20,11,9,13,39,44
12335,104919,124187,7-6(6) 7-6(2),R128,108,9,2,51,40,23,6,7,14,4,47,38,14,0,1,56,59
12336,105077,106000,6-1 6-2,R128,68,1,2,30,20,10,4,5,1,2,38,19,6,10,16,91,54
12337,103333,105051,7-6(3) 7-6(3),R128,109,18,7,50,40,21,4,5,2,8,52,35,19,4,5,89,49
12338,105432,105332,7-6(5) 6-4,R128,89,1,4,43,31,14,5,8,7,6,27,21,18,2,6,97,69
12339,104291,105614,6-4 6-2,R128,67,1,2,34,28,11,1,1,5,1,32,22,7,1,4,60,90
12340,111442,105643,6-4 6-7(6) 7-6(5),R128,202,0,3,85,50,25,8,13,3,6,77,47,24,5,11,77,80
12341,105373,104999,6-1 6-4,R128,71,5,4,25,22,14,0,0,3,3,35,20,12,5,8,50,75
12342,105526,105357,6-1 6-3,R128,71,6,0,34,26,7,2,3,1,4,40,20,13,6,11,55,42
12343,106218,104871,7-6(3) 7-6(1),R128,119,4,4,44,35,23,2,3,8,10,59,44,19,10,11,217,37
12344,105023,126610,7-6(5) 2-6 6-4,R128,123,7,5,58,41,24,2,6,7,1,65,45,17,5,8,51,57
12345,200000,111815,6-3 6-2,R128,62,6,0,40,32,6,2,2,1,2,27,16,8,0,3,58,48
12346,106415,106045,3-6 6-3 6-2,R128,113,2,1,50,30,15,5,9,3,2,46,26,14,5,11,74,65
12347,105819,125802,7-6(3) 6-4,R128,134,4,4,46,30,21,2,5,6,6,46,26,15,2,6,88,96
12348,109739,200005,6-4 6-2,R128,86,3,2,41,31,7,4,5,3,0,28,18,11,5,9,99,66
12349,105173,105815,6-2 6-7(5) 6-1,R128,146,5,2,51,36,28,5,6,0,5,52,35,16,7,12,52,84
12350,128034,105385,6-3 6-3,R128,77,3,1,51,31,9,8,10,1,3,33,20,7,4,9,67,206
12351,105449,126203,6-3 6-3,R128,59,3,0,23,22,12,1,2,3,3,32,20,7,4,8,38,46
12352,105583,106121,7-6(6) 6-4,R128,118,4,1,56,33,14,3,6,2,2,59,37,11,6,10,45,71
12353,105430,105657,6-2 6-2,R128,61,1,0,24,17,13,1,2,3,2,21,12,6,0,5,53,76
12354,111797,126207,6-4 4-6 7-5,R128,139,8,5,69,49,22,7,10,11,1,61,40,17,4,8,86,35
12355,104527,105554,6-7(4) 6-3 6-3,R128,128,8,0,53,44,18,7,9,1,1,53,33,21,6,11,40,100
12356,105376,104312,7-5 6-4,R128,90,1,4,41,28,14,2,5,5,3,39,26,15,6,11,85,47
12357,200615,144719,7-6(7) 6-3,R128,108,3,5,45,28,16,4,6,5,1,42,28,15,1,5,131,61
12358,106109,105208,6-3 5-7 6-2,R128,122,4,3,40,35,27,2,3,9,3,43,30,22,3,6,125,79
12359,104898,104797,7-6(2) 6-1,R128,75,8,1,34,28,16,3,4,6,2,40,27,5,2,5,68,101
12360,103852,104607,7-6(3) 7-6(2),R128,117,15,2,57,46,20,4,4,4,4,54,43,13,0,0,78,81
12361,111456,105311,6-4 3-6 6-3,R128,113,6,2,52,36,17,6,9,0,2,55,36,12,0,4,62,41
12362,105936,105062,6-3 6-4,R128,80,5,1,35,26,10,1,3,2,2,34,15,14,1,5,113,43
12363,106148,105992,6-3 7-5,R128,99,2,3,39,25,12,4,7,1,3,42,22,12,6,12,111,104
12364,111577,105147,6-3 7-5,R128,93,8,4,38,27,21,3,4,1,1,32,23,12,1,4,192,148
12365,103819,104545,6-1 6-4,F,63,6,1,20,20,12,0,0,9,2,39,23,7,6,10,5,9
12366,104545,200000,7-6(3) 7-6(4),SF,113,21,2,56,42,11,4,6,6,7,52,36,15,2,4,9,57
12367,103819,133430,6-2 6-4,SF,72,2,1,22,20,17,2,2,3,5,35,27,10,8,11,5,23
12368,104545,105138,7-6(1) 7-6(5),QF,105,24,1,61,48,12,1,1,3,2,49,38,17,3,3,9,25
12369,200000,106432,7-6(3) 6-2,QF,108,8,2,51,37,11,1,2,7,1,56,36,11,3,6,57,13
12370,103819,104731,6-0 6-4,QF,85,3,2,25,20,9,0,1,4,4,42,25,11,8,13,5,7
12371,133430,126207,6-7(5) 6-4 6-2,QF,135,7,1,63,48,18,5,6,5,6,64,40,25,8,12,23,34
12372,105138,104925,1-6 7-5 6-3,R16,149,1,3,55,39,15,9,13,5,4,50,32,18,3,7,25,1
12373,104545,106378,7-6(5) 7-6(3),R16,100,17,1,57,46,7,0,1,10,2,45,32,18,0,1,9,22
12374,200000,105932,7-6(4) 6-4,R16,96,13,4,45,35,13,6,8,4,8,25,17,23,2,5,57,19
12375,106432,106401,4-6 6-3 6-2,R16,116,12,4,41,32,20,3,5,18,2,51,36,10,2,6,13,33
12376,104731,111442,7-5 7-5,R16,111,8,2,49,36,12,0,1,6,2,47,30,15,4,7,7,77
12377,103819,106421,6-4 6-2,R16,61,5,0,33,28,9,3,3,2,1,30,19,12,0,3,5,15
12378,133430,126774,4-6 6-3 7-6(3),R16,134,5,4,74,55,16,2,4,7,0,66,45,19,4,6,23,10
12379,126207,105676,7-5 7-6(6),R16,244,3,1,45,32,16,2,5,11,3,55,38,21,8,12,34,20
12380,104925,105643,7-5 4-6 6-1,R32,120,3,3,53,41,12,1,4,8,5,54,36,12,7,12,1,83
12381,105138,104926,6-4 6-4,R32,84,0,4,32,22,11,3,6,3,2,36,23,8,1,6,25,17
12382,106378,105683,6-4 6-4,R32,93,2,3,31,25,18,0,0,8,1,28,22,13,1,3,22,14
12383,104545,105077,7-5 7-6(6),R32,113,16,2,50,42,12,4,5,2,1,53,36,17,2,4,9,86
12384,200000,128034,7-6(5) 6-4,R32,102,7,2,48,38,15,3,3,6,1,52,39,12,2,3,57,54
12385,105932,104898,7-6(3) 6-3,R32,93,14,4,51,37,16,4,5,7,4,38,30,15,5,7,19,65
12386,106432,104871,6-7(2) 6-2 6-3,R32,156,12,3,62,46,26,9,10,12,5,52,36,20,4,8,13,40
12387,106401,105583,6-3 6-1,R32,57,12,2,38,29,9,6,7,0,0,32,21,2,1,6,33,44
12388,104731,105311,6-4 7-6(6),R32,108,13,1,44,33,18,1,1,1,0,52,36,13,3,4,7,41
12389,111442,105777,7-5 7-5,R32,107,5,3,54,37,10,4,7,4,3,42,24,16,5,10,77,29
12390,106421,124187,7-6(5) 6-7(5) 7-6(0),R32,142,19,3,64,58,29,2,2,22,3,74,64,20,2,2,15,58
12391,103819,105936,7-5 6-3,R32,90,14,1,43,32,9,1,2,2,3,54,34,12,7,10,5,103
12392,126774,104919,6-4 6-4,R32,94,3,2,41,32,11,0,0,6,2,43,30,14,9,11,10,62
12393,133430,126094,6-3 7-6(5),R32,94,5,0,43,31,13,0,1,2,1,56,36,8,10,12,23,99
12394,105676,106065,6-4 6-4,R32,69,4,2,32,26,10,1,3,3,2,38,20,12,2,6,20,16
12395,126207,103970,5-7 6-3 6-3,R32,145,4,2,62,41,24,3,5,9,5,61,44,12,1,5,34,155
12396,104925,106071,7-6(2) 6-2,R64,73,11,3,36,29,14,0,1,9,4,39,28,10,1,4,1,81
12397,105643,105357,7-5 3-6 7-6(2),R64,149,5,5,67,44,20,2,6,3,3,63,43,25,6,10,83,39
12398,105138,104386,7-6(3) 6-4,R64,119,2,2,34,25,17,0,2,2,3,58,33,18,11,14,25,453
12399,104926,105819,5-7 6-4 6-4,R64,144,3,5,52,32,23,6,12,5,7,53,36,16,10,17,17,80
12400,105683,109739,W/O,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,101
12401,106378,125802,6-3 6-2,R64,70,2,2,27,22,11,1,1,5,4,37,25,7,1,5,22,110
12402,105077,106298,4-6 6-4 6-3,R64,126,4,2,51,35,25,5,7,3,3,56,38,16,3,7,86,30
12403,104545,132283,7-6(2) 7-6(7),R64,108,20,3,48,44,15,0,0,5,4,51,39,20,1,1,9,106
12404,128034,106233,6-4 6-4,R64,77,3,2,30,26,12,4,6,1,1,34,21,9,6,10,54,4
12405,200000,105916,6-4 4-6 6-0,R64,126,6,6,58,39,13,4,7,0,4,43,27,17,9,15,57,36
12406,105932,104999,6-3 6-2,R64,66,5,3,30,21,18,2,3,6,1,42,24,7,2,6,19,75
12407,104898,144750,3-6 6-3 6-4,R64,116,5,5,50,38,16,7,11,6,5,49,33,17,2,7,65,96
12408,106432,106148,7-6(7) 0-6 6-2,R64,152,7,5,48,35,18,8,12,3,1,53,35,21,6,9,13,113
12409,104871,104468,6-4 6-2,R64,72,3,4,34,22,10,6,8,1,2,33,18,5,0,5,40,27
12410,106401,122330,7-5 6-3,R64,69,9,3,55,46,6,7,7,10,2,36,25,12,2,4,33,131
12411,105583,105453,2-6 6-2 6-3,R64,115,1,2,45,26,19,3,6,3,1,50,30,16,4,9,44,6
12412,104731,144719,6-4 3-6 6-3,R64,131,17,0,58,41,19,4,6,5,1,55,37,21,4,7,7,61
12413,105311,105449,7-6(6) 6-4,R64,95,4,2,43,34,16,1,2,12,4,36,29,23,6,8,41,38
12414,105777,103852,6-1 6-3,R64,60,5,0,27,23,10,0,0,4,2,26,16,10,8,12,29,94
12415,111442,111575,6-2 6-3,R64,71,6,0,37,28,12,1,1,4,3,26,17,7,1,4,77,12
12416,106421,105173,6-2 6-1,R64,69,9,1,26,24,8,1,2,0,3,38,18,10,11,16,15,55
12417,124187,106043,6-4 3-6 6-4,R64,138,8,1,54,39,18,8,12,4,3,67,42,10,8,12,58,24
12418,105936,104527,5-7 6-2 7-6(5),R64,159,2,2,58,42,24,6,9,11,3,64,46,16,6,10,103,37
12419,103819,105430,4-6 7-5 6-3,R64,128,14,2,56,43,24,3,4,2,0,66,46,18,6,8,5,46
12420,126774,111456,7-6(4) 6-1,R64,85,2,3,30,25,13,1,2,2,3,46,25,14,4,8,10,60
12421,104919,105550,6-2 6-4,R64,100,8,10,42,34,13,10,11,4,2,47,27,10,7,11,62,32
12422,133430,105554,4-6 6-1 6-3,R64,118,4,3,50,37,19,3,4,3,3,44,28,22,5,9,23,97
12423,126094,105227,6-4 6-4,R64,104,5,4,32,23,15,0,2,9,4,53,35,11,18,22,99,11
12424,106065,106000,W/O,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,53
12425,105676,104665,6-4 6-1,R64,90,7,2,42,32,8,7,9,1,1,40,19,8,5,10,20,88
12426,126207,200175,7-6(6) 7-6(5),R64,124,5,4,60,40,11,1,4,2,2,62,40,19,11,14,34,95
12427,103970,100644,2-6 7-5 6-3,R64,142,0,2,53,30,19,3,7,9,12,55,38,18,9,14,155,3
12428,106071,106329,6-4 6-1,R128,65,9,0,38,32,13,6,7,4,2,29,19,8,1,5,81,117
12429,105643,105376,6-4 6-2,R128,78,4,4,25,20,15,3,4,3,6,39,26,14,9,13,83,87
12430,104386,105614,6-3 6-3,R128,95,5,7,34,26,16,6,7,6,6,44,26,12,4,8,453,93
12431,105819,105062,7-6(3) 6-4,R128,109,6,1,48,37,10,3,5,2,2,43,28,11,2,5,80,43
12432,109739,126203,6-4 3-6 6-3,R128,104,5,1,44,37,18,3,4,11,5,42,36,19,0,2,101,56
12433,125802,105341,6-4 1-6 6-3,R128,136,7,3,50,39,13,4,7,0,1,53,35,16,6,9,110,90
12434,105077,105657,6-4 6-2,R128,77,2,0,43,28,8,1,2,3,2,25,16,12,1,5,86,73
12435,132283,105373,6-4 6-3,R128,97,8,2,29,26,12,0,1,1,6,39,24,15,15,18,106,48
12436,128034,126610,6-4 6-3,R128,71,3,1,43,31,10,4,5,3,1,29,20,9,0,3,54,52
12437,200000,134770,3-6 6-1 6-2,R128,124,8,6,41,32,13,3,6,2,2,54,34,9,7,13,57,98
12438,104999,200095,4-6 7-5 2-2 RET,R128,127,4,2,59,40,9,10,15,2,1,55,33,19,2,7,75,255
12439,104898,105041,6-2 6-4,R128,68,8,4,41,31,11,7,7,4,2,29,22,7,3,6,65,130
12440,106148,106045,6-1 6-2,R128,70,0,3,27,19,12,3,4,2,2,23,8,7,3,8,113,71
12441,104871,111797,6-7(1) 6-2 7-6(5),R128,150,9,7,50,42,30,2,2,16,4,70,56,20,7,9,40,79
12442,122330,105815,5-7 6-4 7-6(5),R128,153,16,6,83,59,16,4,7,7,3,74,54,18,2,5,131,91
12443,105583,104655,6-4 6-7(6) 6-3,R128,133,7,1,70,49,19,6,7,5,3,61,43,16,4,7,44,85
12444,144719,105432,7-6(3) 6-4,R128,98,3,2,31,26,20,1,3,4,5,43,29,16,4,7,61,84
12445,105311,202358,6-4 7-5,R128,111,2,3,44,31,19,4,6,7,4,56,36,14,8,12,41,426
12446,103852,105332,7-5 4-6 6-4,R128,140,9,7,65,48,24,9,10,14,9,62,48,24,6,8,94,67
12447,111442,111815,4-6 7-6(5) 6-3,R128,152,10,3,70,52,16,7,10,4,4,68,46,13,3,7,77,51
12448,105173,105379,4-6 6-4 6-2,R128,134,5,1,45,32,20,3,6,4,8,44,29,25,9,14,55,69
12449,124187,105526,4-6 6-3 6-4,R128,95,25,3,56,46,14,1,2,8,1,37,33,20,4,6,58,45
12450,105936,105732,6-4 6-4,R128,83,3,0,37,30,15,4,4,3,2,34,24,14,3,5,103,49
12451,105430,105051,6-0 3-2 RET,R128,37,5,1,23,18,3,0,0,2,7,7,4,6,0,4,46,50
12452,111456,200005,6-4 6-7(4) 7-6(4),R128,162,1,6,84,58,30,13,15,7,3,57,46,21,3,6,60,63
12453,104919,144707,4-6 6-3 6-4,R128,149,7,8,58,41,25,5,8,3,0,72,46,8,3,7,62,198
12454,105554,104291,6-2 6-0,R128,73,3,1,40,28,6,5,6,1,3,36,16,8,5,11,97,59
12455,126094,106121,3-6 6-3 6-4,R128,124,2,5,52,36,17,4,7,5,2,55,36,16,5,9,99,72
12456,106000,111153,1-6 6-4 7-6(5),R128,101,3,2,71,52,9,5,7,8,6,55,47,18,3,4,53,150
12457,104665,103333,7-6(2) 6-4,R128,90,0,4,47,38,14,1,1,14,4,42,32,16,2,3,88,76
12458,200175,105208,6-2 7-5,R128,91,2,1,34,28,9,0,1,5,6,39,25,17,11,15,95,78
12459,103970,105023,6-3 6-2,R128,74,0,0,42,34,4,6,7,9,6,36,28,3,5,9,155,68
12460,106426,134770,7-6(4) 4-6 6-3,F,149,4,1,69,48,20,8,11,3,3,64,41,21,7,10,73,95
12461,134770,123755,7-5 6-2,SF,92,0,2,40,31,12,5,6,5,3,32,21,13,3,7,95,241
12462,106426,105023,7-6(2) 6-2,SF,83,5,1,35,28,14,3,4,7,7,38,25,18,9,12,73,71
12463,123755,111442,6-1 4-6 6-4,QF,137,3,3,50,35,20,4,5,4,2,58,36,14,1,5,241,67
12464,134770,104719,6-1 6-0,QF,62,0,2,31,22,10,2,2,0,2,22,12,4,2,7,95,112
12465,105023,104386,7-6(6) 7-6(4),QF,107,23,6,49,44,18,2,2,5,1,56,41,19,3,3,71,372
12466,106426,105967,6-3 6-2,QF,71,3,1,24,18,15,3,3,3,1,35,24,11,3,7,73,126
12467,123755,105449,6-3 6-3,R16,73,2,0,33,25,12,0,0,3,2,33,18,17,0,3,241,39
12468,111442,105053,4-6 7-6(1) 7-5,R16,173,6,3,63,49,18,5,9,4,0,71,45,22,2,6,67,224
12469,134770,124187,4-6 6-4 6-4,R16,110,3,4,54,44,18,3,4,16,5,46,38,18,0,2,95,56
12470,104719,106071,6-1 6-2,R16,47,5,1,21,19,10,3,3,0,1,37,20,4,0,5,112,79
12471,105023,104198,6-4 6-3,R16,73,6,1,35,29,14,1,1,4,1,37,24,12,1,3,71,115
12472,104386,111815,6-3 6-4,R16,73,4,2,39,26,6,2,5,5,1,38,20,6,4,10,372,55
12473,105967,105992,6-4 7-5,R16,106,5,4,32,26,18,6,8,3,9,45,34,17,11,15,126,107
12474,106426,104871,3-6 7-6(4) 7-6(7),R16,185,9,4,79,55,18,13,18,9,13,73,54,29,10,14,73,42
12475,123755,103893,7-6(5) 6-4,R32,120,4,0,41,31,15,0,1,1,0,59,41,13,7,9,241,108
12476,105053,105614,6-4 6-4,R32,89,2,1,49,38,7,4,4,6,3,36,27,18,8,10,224,93
12477,111442,106353,7-5 6-2,R32,95,5,2,39,27,11,3,5,3,5,38,25,9,5,10,67,195
12478,134770,106198,7-6(7) 6-4,R32,101,6,5,49,38,14,1,2,1,2,56,37,14,4,6,95,76
12479,106071,106045,7-6(8) 7-5,R32,105,11,3,53,37,13,2,4,4,8,53,36,23,5,8,79,85
12480,104719,126203,6-2 4-6 6-2,R32,113,5,0,47,34,23,6,7,2,3,38,27,20,3,7,112,58
12481,105023,106216,6-3 6-4,R32,66,13,4,29,26,11,0,1,3,6,33,21,14,4,7,71,127
12482,104198,111511,6-7(5) 6-3 6-3,R32,146,12,5,65,51,18,6,7,4,5,54,38,25,6,10,115,144
12483,104386,105815,6-1 7-6(4),R32,92,5,2,31,26,20,2,3,4,2,33,23,11,4,7,372,81
12484,105967,111456,6-3 6-4,R32,94,6,3,36,25,21,6,7,3,2,31,21,18,10,13,126,59
12485,105992,103333,6-3 6-4,R32,57,3,1,31,27,13,0,0,11,5,35,28,8,3,5,107,77
12486,106426,104655,4-6 6-4 6-2,R32,124,6,1,59,43,20,5,7,9,4,45,29,20,5,9,73,83
12487,105332,104665,6-2 6-3,F,65,8,3,28,25,12,1,1,2,1,30,22,5,1,4,69,70
12488,105332,104542,2-6 6-4 6-3,SF,119,5,4,31,24,22,1,5,5,5,48,35,14,5,10,69,116
12489,104665,104468,6-1 6-1,SF,74,2,1,38,28,4,1,1,1,1,26,12,7,6,11,70,27
12490,105332,144719,6-1 6-3,QF,58,6,5,26,22,13,2,2,2,0,26,16,8,4,8,69,60
12491,104542,132283,6-3 6-2,QF,66,4,2,29,26,10,0,0,5,3,26,19,7,3,6,116,103
12492,104468,106121,6-4 7-5,QF,154,2,2,57,37,14,12,15,2,3,53,30,13,6,11,27,75
12493,104665,106210,W/O,QF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,101
12494,144719,100644,7-6(1) 2-6 6-3,R16,145,4,2,58,38,23,5,9,6,7,61,36,13,2,6,60,3
12495,105332,105732,6-4 6-2,R16,76,7,2,32,29,12,2,2,3,3,44,24,13,4,7,69,50
12496,104542,106378,7-6(6) 6-3,R16,89,8,1,44,37,9,1,1,7,1,36,28,17,2,4,116,22
12497,132283,104898,7-6(5) 6-3,R16,99,5,1,41,28,15,0,2,1,4,43,29,13,2,5,103,62
12498,106121,104629,6-2 1-6 6-1,R16,104,5,1,44,28,11,1,4,3,2,38,22,15,4,9,75,139
12499,104468,105819,6-2 6-2,R16,76,0,2,34,26,6,1,2,1,2,27,16,6,1,6,27,90
12500,104665,104259,7-6(6) 6-4,R16,112,1,2,64,42,11,5,6,8,0,43,28,16,0,2,70,41
12501,106210,106228,6-3 6-4,R16,99,7,2,37,30,14,2,2,5,2,43,26,19,8,10,101,66
12502,100644,104797,6-4 6-4,R32,81,13,2,36,31,12,3,3,3,0,37,29,11,7,9,3,104
12503,144719,105487,6-1 7-6(3),R32,92,4,5,33,26,19,4,5,2,2,28,19,16,6,9,60,142
12504,105332,105379,3-6 6-4 7-5,R32,126,4,8,32,18,28,9,16,5,4,54,34,16,7,15,69,68
12505,105732,105341,6-7(3) 6-4 6-1,R32,131,13,5,56,45,18,3,4,1,2,56,36,15,0,5,50,94
12506,106378,200005,6-3 6-2,R32,79,0,1,26,20,15,3,3,5,5,39,19,15,6,10,22,63
12507,104542,105649,6-1 7-6(3),R32,80,0,0,41,31,11,2,2,3,1,40,27,9,4,7,116,0
12508,104898,104291,6-3 6-4,R32,64,9,3,31,27,16,3,3,2,1,31,24,8,1,3,62,65
12509,132283,111513,6-3 6-3,R32,80,4,2,28,23,15,2,2,3,3,30,21,12,2,5,103,32
12510,104629,104269,5-7 6-2 6-2,R32,151,7,5,53,42,20,3,5,7,7,65,42,20,17,22,139,38
12511,106121,104999,6-3 6-0,R32,55,3,3,27,21,11,1,2,2,5,20,11,3,2,7,75,72
12512,105819,105077,6-3 7-6(5),R32,115,4,4,41,30,20,4,5,7,1,39,30,10,2,4,90,84
